concept,doculect,counterpart,cc,inferredCC,db
many,South-Eastern_Sicilian,asːˈa+i,136,rom:many:3,rom
many,Standard_Italian,mˈolt+o,129,rom:many:1,rom
many,Standard_Italian,tˈant+o,130,rom:many:2,rom
many,Stella_Ligurian,di+bˈäl+i,135,rom:many:9,rom
many,Surmiran_Romansh,bler,132,rom:many:4,rom
many,Sursilvan_Romansh,bja,132,rom:many:4,rom
many,Valencian_Catalan,moɫt,129,rom:many:1,rom
many,Vallader_Romansh,bler,132,rom:many:4,rom
many,Venice_Venetian,tˈaŋt+i,130,rom:many:2,rom
many,Vercellese_Piemontese,aŋ+mˈüč,129,rom:many:5,rom
many,Vercellese_Piemontese,tˈaŋč+i,130,rom:many:2,rom
feather,Aromanian,pˈe̯an+ə,67,rom:feather:2,rom
feather,Barbania_Piemontese,pˈjüm+a,68,rom:feather:1,rom
feather,Bellunese_Venetian,pˈen+a,67,rom:feather:2,rom
feather,Campidanese,pˈinː+a,67,rom:feather:2,rom
feather,Carmagnola_Piemontese,pˈjüm+a,68,rom:feather:1,rom
feather,Carpigiano_Emiliano,pˈɛn+a,67,rom:feather:2,rom
feather,Castelló_de_la_Plana_Catalan,pɫˈom+a,68,rom:feather:1,rom
feather,Castilian_Spanish,plˈum+a,-332,rom:feather:1,rom
feather,Catanian_Sicilian,pˈinː+a,67,rom:feather:2,rom
feather,Central_Catalan,pɫˈom+ə,68,rom:feather:1,rom
feather,Dalmatian,pˈajn+a,67,rom:feather:2,rom
feather,Fassano_Ladin,pˈjum+a,68,rom:feather:1,rom
feather,Ferrarese_Emiliano,pˈɛn+a,67,rom:feather:2,rom
feather,Friulian,plˈum+e,68,rom:feather:1,rom
feather,Gardenese_Ladin,plˈum+a,68,rom:feather:1,rom
feather,Genoese_Ligurian,pˈenː+a,67,rom:feather:2,rom
feather,Grosseto_Italian,pˈenː+a,67,rom:feather:2,rom
feather,Istro_Romanian,pˈäna,67,rom:feather:2,rom
feather,Lanzo_Torinese_Piemontese,pˈjüm+a,68,rom:feather:1,rom
feather,Logudorese,prˈumː+a,68,rom:feather:1,rom
feather,Manises_Catalan,pɫˈom+a,68,rom:feather:1,rom
feather,Megleno_Romanian,pˈe̯an+ə,67,rom:feather:2,rom
feather,Messinese_Sicilian,pˈinː+a,67,rom:feather:2,rom
feather,Minorcan_Catalan,pɫˈom+ə,68,rom:feather:1,rom
feather,Neapolitan,pˈenː+ə,67,rom:feather:2,rom
feather,North-Western_Catalan,pɫˈom+ɛ,68,rom:feather:1,rom
feather,Palermitan_Sicilian,pˈinː+a,67,rom:feather:2,rom
feather,Primiero_Venetian,pˈjum+a,68,rom:feather:1,rom
feather,Provençal_Occitan,plˈüm+o,68,rom:feather:1,rom
feather,Rapallo_Ligurian,pˈeŋː+a,67,rom:feather:2,rom
feather,Ravennate_Romagnol,pˈɛn+a,67,rom:feather:2,rom
feather,Reggiano_Emiliano,pˈjom+a,68,rom:feather:1,rom
feather,Romanian,pˈan+ə,67,rom:feather:2,rom
feather,Rumantsch_Grischun,plˈim+ə,68,rom:feather:1,rom
feather,South-Eastern_Sicilian,pˈjum+a,-331,rom:feather:1,rom
feather,Standard_Italian,pˈenː+a,67,rom:feather:2,rom
feather,Stella_Ligurian,čˈümː+a,68,rom:feather:1,rom
feather,Surmiran_Romansh,plˈem+ə,68,rom:feather:1,rom
feather,Sursilvan_Romansh,plˈem+ə,68,rom:feather:1,rom
feather,Valencian_Catalan,pɫˈom+a,68,rom:feather:1,rom
feather,Vallader_Romansh,pˈɛn+ə,67,rom:feather:2,rom
feather,Venice_Venetian,pˈen+a,67,rom:feather:2,rom
feather,Vercellese_Piemontese,pˈjüːm+a,68,rom:feather:1,rom
big,Aromanian,mˈar+e,13,rom:big:2,rom
big,Barbania_Piemontese,grɔs,16,rom:big:1,rom
big,Bellunese_Venetian,graŋt,15,rom:big:1,rom
big,Campidanese,mˈanː+u,17,rom:big:3,rom
big,Carmagnola_Piemontese,graŋd,15,rom:big:1,rom
big,Carpigiano_Emiliano,grɔːs,16,rom:big:1,rom
big,Castelló_de_la_Plana_Catalan,gɾan,15,rom:big:1,rom
big,Castilian_Spanish,gɾˈand+e,15,rom:big:1,rom
big,Catanian_Sicilian,ɾˈanː+i,15,rom:big:1,rom
big,Central_Catalan,gɾan,15,rom:big:1,rom
big,Dalmatian,mawr,14,rom:big:2,rom
big,Fassano_Ladin,gran,15,rom:big:1,rom
big,Ferrarese_Emiliano,grand,15,rom:big:1,rom
big,Friulian,grant,15,rom:big:1,rom
big,Gardenese_Ladin,grant,15,rom:big:1,rom
big,Genoese_Ligurian,grˈösː+u,16,rom:big:1,rom
big,Grosseto_Italian,grˈɔsː+o,16,rom:big:1,rom
big,Istro_Romanian,mˈɒr+e,13,rom:big:2,rom
big,Lanzo_Torinese_Piemontese,graŋd,15,rom:big:1,rom
big,Logudorese,mˈanː+u,17,rom:big:3,rom
big,Manises_Catalan,gɾan,15,rom:big:1,rom
big,Megleno_Romanian,mˈar+i,13,rom:big:2,rom
big,Messinese_Sicilian,ɾˈɔsː+u,16,rom:big:1,rom
big,Minorcan_Catalan,gɾɔs,16,rom:big:1,rom
big,Neapolitan,rˈwosː+ə,16,rom:big:1,rom
big,North-Western_Catalan,gɾan,15,rom:big:1,rom
big,Palermitan_Sicilian,ɾˈanː+i,15,rom:big:1,rom
big,Primiero_Venetian,graŋt,15,rom:big:1,rom
big,Provençal_Occitan,gɾant,15,rom:big:1,rom
big,Rapallo_Ligurian,grˈɔsː+u,16,rom:big:1,rom
big,Ravennate_Romagnol,grãnd,15,rom:big:1,rom
big,Reggiano_Emiliano,graːnd,15,rom:big:1,rom
big,Romanian,mˈar+e,13,rom:big:2,rom
big,Rumantsch_Grischun,grɔnt,15,rom:big:1,rom
big,South-Eastern_Sicilian,ɾˈanː+i,15,rom:big:1,rom
big,Standard_Italian,grˈand+e,15,rom:big:1,rom
big,Stella_Ligurian,grˈɔːsː+u,16,rom:big:1,rom
big,Surmiran_Romansh,grɔnt,15,rom:big:1,rom
big,Sursilvan_Romansh,grɔnt,15,rom:big:1,rom
big,Valencian_Catalan,gɾan,15,rom:big:1,rom
big,Vallader_Romansh,grɔnt,15,rom:big:1,rom
big,Venice_Venetian,grˈaŋd+o,15,rom:big:1,rom
big,Vercellese_Piemontese,grɔːs,16,rom:big:1,rom
long,Aromanian,lˈung+u,123,rom:long:1,rom
long,Barbania_Piemontese,luŋg,123,rom:long:1,rom
long,Bellunese_Venetian,lɔŋk,123,rom:long:1,rom
long,Campidanese,lˈoŋg+u,123,rom:long:1,rom
long,Carmagnola_Piemontese,luŋg,123,rom:long:1,rom
long,Carpigiano_Emiliano,luŋg,123,rom:long:1,rom
long,Castelló_de_la_Plana_Catalan,ʎaɾk,124,rom:long:1,rom
long,Castilian_Spanish,lˈaɾg+o,124,rom:long:1,rom
long,Catanian_Sicilian,lˈɔŋg+u,123,rom:long:1,rom
long,Central_Catalan,ʎaɾk,124,rom:long:1,rom
long,Dalmatian,luŋg,123,rom:long:1,rom
long,Fassano_Ladin,loŋk,123,rom:long:1,rom
long,Ferrarese_Emiliano,luŋg,123,rom:long:1,rom
long,Friulian,luŋk,123,rom:long:1,rom
long,Gardenese_Ladin,loŋk,123,rom:long:1,rom
long,Genoese_Ligurian,lˈuŋg+u,123,rom:long:1,rom
long,Grosseto_Italian,lˈuŋg+o,123,rom:long:1,rom
long,Istro_Romanian,luŋg,123,rom:long:1,rom
long,Lanzo_Torinese_Piemontese,luŋg,123,rom:long:1,rom
long,Logudorese,lˈoŋg+u,123,rom:long:1,rom
long,Manises_Catalan,ʎaɾk,124,rom:long:1,rom
long,Megleno_Romanian,lunk,123,rom:long:1,rom
long,Messinese_Sicilian,lˈɔŋg+u,123,rom:long:1,rom
long,Minorcan_Catalan,ʎaɾk,124,rom:long:1,rom
long,Neapolitan,lˈwoŋg+ə,123,rom:long:1,rom
long,North-Western_Catalan,ʎaɾk,124,rom:long:1,rom
long,Palermitan_Sicilian,lˈwɔŋg+u,123,rom:long:1,rom
long,Primiero_Venetian,lɔŋk,123,rom:long:1,rom
long,Provençal_Occitan,loŋk,123,rom:long:1,rom
long,Rapallo_Ligurian,lˈuŋg+u,123,rom:long:1,rom
long,Ravennate_Romagnol,loŋg,123,rom:long:1,rom
long,Reggiano_Emiliano,lɔŋg,123,rom:long:1,rom
long,Romanian,luŋg,123,rom:long:1,rom
long,Rumantsch_Grischun,luŋ,123,rom:long:1,rom
long,South-Eastern_Sicilian,lˈwɔŋk+u,123,rom:long:1,rom
long,Standard_Italian,lˈuŋg+o,123,rom:long:1,rom
long,Stella_Ligurian,lˈuŋg+u,123,rom:long:1,rom
long,Surmiran_Romansh,luŋ,123,rom:long:1,rom
long,Sursilvan_Romansh,ljuŋ,123,rom:long:1,rom
long,Valencian_Catalan,ʎaɾk,124,rom:long:1,rom
long,Vallader_Romansh,luŋ,123,rom:long:1,rom
long,Venice_Venetian,evˈoŋg+o,123,rom:long:1,rom
long,Vercellese_Piemontese,loːŋ,123,rom:long:1,rom
bark,Aromanian,kˈovaž+e,3,rom:bark:1,rom
bark,Barbania_Piemontese,skˈɔrs+a,4,rom:bark:1,rom
bark,Bellunese_Venetian,skˈɔrθ+a,4,rom:bark:1,rom
bark,Campidanese,skrˈož+u,4,rom:bark:7,rom
bark,Carmagnola_Piemontese,skˈɔrs+a,4,rom:bark:1,rom
bark,Carpigiano_Emiliano,kurtˈɛs+a,8,rom:bark:1,rom
bark,Castelló_de_la_Plana_Catalan,krˈɔst+a,9,rom:bark:6,rom
bark,Castilian_Spanish,koɾtˈeθ+a,8,rom:bark:1,rom
bark,Catanian_Sicilian,skˈɔɾč+a,4,rom:bark:1,rom
bark,Central_Catalan,əskˈɔɾs+ə,4,rom:bark:1,rom
bark,Fassano_Ladin,škˈorʦ+a,4,rom:bark:1,rom
bark,Ferrarese_Emiliano,kurtˈɛč+a,8,rom:bark:1,rom
bark,Friulian,skˈus+e,4,rom:bark:1,rom
bark,Gardenese_Ladin,škˈɔrʦ+a,4,rom:bark:1,rom
bark,Genoese_Ligurian,skˈɔrs+a,4,rom:bark:1,rom
bark,Grosseto_Italian,bˈučː+a,9,rom:bark:5,rom
bark,Istro_Romanian,kˈor+a,-300,rom:bark:1,rom
bark,Lanzo_Torinese_Piemontese,plˈöj+a,5,rom:bark:4,rom
bark,Logudorese,koθik+ˈin+a,8,rom:bark:3,rom
bark,Manises_Catalan,kˈɔɾf+a,-301,rom:bark:1,rom
bark,Messinese_Sicilian,skˈɔčː+a,4,rom:bark:1,rom
bark,Minorcan_Catalan,əskˈɔɾs+ə,4,rom:bark:1,rom
bark,Neapolitan,škˈɔrʦ+ə,4,rom:bark:1,rom
bark,North-Western_Catalan,askˈɔɾs+ɛ,4,rom:bark:1,rom
bark,Palermitan_Sicilian,škˈwɔɾč+a,4,rom:bark:1,rom
bark,Primiero_Venetian,skˈɔrθ+a,4,rom:bark:1,rom
bark,Provençal_Occitan,rˈüsk+o,6,rom:bark:2,rom
bark,Rapallo_Ligurian,skˈɔrs+a,4,rom:bark:1,rom
bark,Ravennate_Romagnol,skˈɔavrʦ+a,4,rom:bark:1,rom
bark,Reggiano_Emiliano,skˈɔːrs+a,4,rom:bark:1,rom
bark,Romanian,skˈovarʦ+ə,4,rom:bark:1,rom
bark,Rumantsch_Grischun,škˈɔrs+ə,4,rom:bark:1,rom
bark,South-Eastern_Sicilian,škˈɔčː+a,4,rom:bark:1,rom
bark,Standard_Italian,kort+ˈečː+a,8,rom:bark:1,rom
bark,Stella_Ligurian,skˈɔːrs+a,4,rom:bark:1,rom
bark,Surmiran_Romansh,škˈɔrs+ə,4,rom:bark:1,rom
bark,Sursilvan_Romansh,škˈɔrs+ə,4,rom:bark:1,rom
bark,Valencian_Catalan,askˈɔɾs+a,4,rom:bark:1,rom
bark,Vallader_Romansh,škˈɔrʦ+ə,4,rom:bark:1,rom
bark,Venice_Venetian,skˈɔrs+a,4,rom:bark:1,rom
bark,Vercellese_Piemontese,skˈɔrs+a,4,rom:bark:1,rom
tongue,Aromanian,lˈimb+ə,221,rom:tongue:1,rom
tongue,Barbania_Piemontese,lˈɛŋg+a,221,rom:tongue:1,rom
tongue,Bellunese_Venetian,lˈeŋgw+a,221,rom:tongue:1,rom
tongue,Campidanese,lˈimb+a,221,rom:tongue:1,rom
tongue,Carmagnola_Piemontese,lˈeŋg+a,221,rom:tongue:1,rom
tongue,Carpigiano_Emiliano,lˈɛŋgv+a,221,rom:tongue:1,rom
tongue,Castelló_de_la_Plana_Catalan,ʎˈeŋɣw+a,221,rom:tongue:1,rom
tongue,Castilian_Spanish,lˈeŋgw+a,221,rom:tongue:1,rom
tongue,Catanian_Sicilian,lˈiŋgw+a,221,rom:tongue:1,rom
tongue,Central_Catalan,ʎˈeŋɣw+ə,221,rom:tongue:1,rom
tongue,Dalmatian,lˈaŋg+a,221,rom:tongue:1,rom
tongue,Fassano_Ladin,lˈeŋg+a,221,rom:tongue:1,rom
tongue,Ferrarese_Emiliano,lˈɛŋgw+a,221,rom:tongue:1,rom
tongue,Friulian,lˈɛŋg+e,221,rom:tongue:1,rom
tongue,Gardenese_Ladin,lˈəŋg+a,221,rom:tongue:1,rom
tongue,Genoese_Ligurian,lˈiŋgw+a,221,rom:tongue:1,rom
tongue,Grosseto_Italian,lˈiŋgw+a,221,rom:tongue:1,rom
tongue,Istro_Romanian,lˈimb+ä,221,rom:tongue:1,rom
tongue,Lanzo_Torinese_Piemontese,lˈɛŋg+a,221,rom:tongue:1,rom
tongue,Logudorese,lˈimb+a,221,rom:tongue:1,rom
tongue,Manises_Catalan,ʎˈeŋɣw+a,221,rom:tongue:1,rom
tongue,Megleno_Romanian,lˈimb+ə,221,rom:tongue:1,rom
tongue,Messinese_Sicilian,lˈiŋgw+a,221,rom:tongue:1,rom
tongue,Minorcan_Catalan,ʎˈeŋɣ+u,221,rom:tongue:1,rom
tongue,Neapolitan,lˈeŋgw+ə,221,rom:tongue:1,rom
tongue,North-Western_Catalan,ʎˈeŋɣw+ɛ,221,rom:tongue:1,rom
tongue,Palermitan_Sicilian,lˈiŋgw+a,221,rom:tongue:1,rom
tongue,Primiero_Venetian,lˈeŋgw+a,221,rom:tongue:1,rom
tongue,Provençal_Occitan,lˈeŋg+o,221,rom:tongue:1,rom
tongue,Rapallo_Ligurian,lˈiŋgw+a,221,rom:tongue:1,rom
tongue,Ravennate_Romagnol,lˈengv+a,221,rom:tongue:1,rom
tongue,Reggiano_Emiliano,lˈɛŋgw+a,221,rom:tongue:1,rom
tongue,Romanian,lˈimb+ə,221,rom:tongue:1,rom
tongue,Rumantsch_Grischun,lˈjewŋg+ə,221,rom:tongue:1,rom
tongue,South-Eastern_Sicilian,lˈiŋkw+a,221,rom:tongue:1,rom
tongue,Standard_Italian,lˈiŋgw+a,221,rom:tongue:1,rom
tongue,Stella_Ligurian,lˈäːŋgw+a,221,rom:tongue:1,rom
tongue,Surmiran_Romansh,ʎˈaŋg+ə,221,rom:tongue:1,rom
tongue,Sursilvan_Romansh,lˈjewŋg+ə,221,rom:tongue:1,rom
tongue,Valencian_Catalan,ʎˈeŋɣw+a,221,rom:tongue:1,rom
tongue,Vallader_Romansh,lˈew+ə,221,rom:tongue:1,rom
tongue,Venice_Venetian,ˈeŋgw+a,221,rom:tongue:1,rom
tongue,Vercellese_Piemontese,lˈeːŋgw+a,221,rom:tongue:1,rom
I,Aromanian,jo,92,rom:I:2,rom
I,Aromanian,mˈine,93,rom:I:1,rom
I,Barbania_Piemontese,mi,93,rom:I:1,rom
I,Bellunese_Venetian,mi,93,rom:I:1,rom
I,Campidanese,dɛw,92,rom:I:2,rom
I,Campidanese,mɛj,93,rom:I:1,rom
I,Carmagnola_Piemontese,mi,93,rom:I:1,rom
I,Carpigiano_Emiliano,mɛ,93,rom:I:1,rom
I,Castelló_de_la_Plana_Catalan,jɔ,92,rom:I:2,rom
I,Castelló_de_la_Plana_Catalan,me,93,rom:I:1,rom
I,Castilian_Spanish,ʑo,92,rom:I:2,rom
I,Castilian_Spanish,mi,93,rom:I:1,rom
I,Catanian_Sicilian,ju,92,rom:I:2,rom
I,Catanian_Sicilian,mi,93,rom:I:1,rom
I,Central_Catalan,žɔ,92,rom:I:2,rom
I,Central_Catalan,mə,93,rom:I:1,rom
I,Dalmatian,ju,92,rom:I:2,rom
I,Dalmatian,me,93,rom:I:1,rom
I,Fassano_Ladin,ʤe,92,rom:I:2,rom
I,Fassano_Ladin,me,93,rom:I:1,rom
I,Ferrarese_Emiliano,mi,93,rom:I:1,rom
I,Friulian,jo,92,rom:I:2,rom
I,Friulian,me,93,rom:I:1,rom
I,Gardenese_Ladin,je,92,rom:I:2,rom
I,Gardenese_Ladin,me,93,rom:I:1,rom
I,Genoese_Ligurian,mi,93,rom:I:1,rom
I,Grosseto_Italian,ˈio,92,rom:I:2,rom
I,Grosseto_Italian,me,93,rom:I:1,rom
I,Istro_Romanian,jo,92,rom:I:2,rom
I,Istro_Romanian,mˈire,93,rom:I:1,rom
I,Lanzo_Torinese_Piemontese,mi,93,rom:I:1,rom
I,Logudorese,dˈeo,92,rom:I:2,rom
I,Logudorese,me,93,rom:I:1,rom
I,Manises_Catalan,jɔ,92,rom:I:2,rom
I,Manises_Catalan,me,93,rom:I:1,rom
I,Megleno_Romanian,jo,92,rom:I:2,rom
I,Megleno_Romanian,mini,93,rom:I:1,rom
I,Messinese_Sicilian,jɔ,92,rom:I:2,rom
I,Messinese_Sicilian,mi,93,rom:I:1,rom
I,Minorcan_Catalan,žɔ,92,rom:I:2,rom
I,Minorcan_Catalan,mɛ,93,rom:I:1,rom
I,Neapolitan,ˈijə,92,rom:I:2,rom
I,Neapolitan,me,93,rom:I:1,rom
I,North-Western_Catalan,jɔ,92,rom:I:2,rom
I,North-Western_Catalan,me,93,rom:I:1,rom
I,Palermitan_Sicilian,jɔ,92,rom:I:2,rom
I,Palermitan_Sicilian,mi,93,rom:I:1,rom
I,Primiero_Venetian,mi,93,rom:I:1,rom
I,Provençal_Occitan,jew,92,rom:I:2,rom
I,Provençal_Occitan,me,93,rom:I:1,rom
I,Rapallo_Ligurian,mi,93,rom:I:1,rom
I,Ravennate_Romagnol,me,93,rom:I:1,rom
I,Reggiano_Emiliano,me,93,rom:I:1,rom
I,Romanian,jew,92,rom:I:2,rom
I,Romanian,mˈine,93,rom:I:1,rom
I,Rumantsch_Grischun,jaw,92,rom:I:2,rom
I,South-Eastern_Sicilian,ju,92,rom:I:2,rom
I,South-Eastern_Sicilian,mi,93,rom:I:1,rom
I,Standard_Italian,ˈio,92,rom:I:2,rom
I,Standard_Italian,me,93,rom:I:1,rom
I,Stella_Ligurian,mi,93,rom:I:1,rom
I,Surmiran_Romansh,ˈiə,92,rom:I:2,rom
I,Surmiran_Romansh,me,93,rom:I:1,rom
I,Sursilvan_Romansh,jew,92,rom:I:2,rom
I,Sursilvan_Romansh,mej,93,rom:I:1,rom
I,Valencian_Catalan,jɔ,92,rom:I:2,rom
I,Valencian_Catalan,me,93,rom:I:1,rom
I,Vallader_Romansh,ɛw,92,rom:I:1,rom
I,Vallader_Romansh,maj,93,rom:I:1,rom
I,Venice_Venetian,mi,93,rom:I:1,rom
I,Vercellese_Piemontese,miː,93,rom:I:1,rom
heavy,Aromanian,grew,263,rom:heavy:2,rom
heavy,Barbania_Piemontese,grɛv,263,rom:heavy:2,rom
heavy,Bellunese_Venetian,pez+ˈaŋt+e,264,rom:heavy:1,rom
heavy,Campidanese,graj,263,rom:heavy:2,rom
heavy,Carmagnola_Piemontese,grɛv,263,rom:heavy:2,rom
