concept,doculect,counterpart,cc,inferredCC,db
rat/mouse,Bru-Talan,bəl,1752,aa:rat/mouse:2,aa
rat/mouse,Bru-Ubon,kənaj,1743,aa:rat/mouse:1,aa
rat/mouse,Bugan,ȵa³³ʦa̱ŋ⁵⁵,1737,aa:rat/mouse:9,aa
rat/mouse,Bugan,ȵa³³ɕɔ̱³⁵,1738,aa:rat/mouse:10,aa
rat/mouse,Car,kumit,1744,aa:rat/mouse:6,aa
rat/mouse,Cua,kaneː,1743,aa:rat/mouse:1,aa
rat/mouse,Gorum,karkaˀd,1740,aa:rat/mouse:11,aa
rat/mouse,Gorum,kuntur,1741,aa:rat/mouse:4,aa
rat/mouse,Halang,kənɛː,1743,aa:rat/mouse:1,aa
rat/mouse,Idu,kanâ̰j,1743,aa:rat/mouse:1,aa
rat/mouse,In,bəl,1752,aa:rat/mouse:2,aa
rat/mouse,Jeh,kənɛːj,1743,aa:rat/mouse:1,aa
rat/mouse,Jru-Laven,knɛː,1743,aa:rat/mouse:1,aa
rat/mouse,Katang,ʔabɛl,1752,aa:rat/mouse:2,aa
rat/mouse,Katang,ʔawɨːəjʔ,1732,aa:rat/mouse:12,aa
rat/mouse,Katu-AnDiem,sɑŋbɔjʔ,1733,aa:rat/mouse:13,aa
rat/mouse,Kharia,cuˈʈia,1742,aa:rat/mouse:5,aa
rat/mouse,Kharia,ˈkɔnɛ,1743,aa:rat/mouse:1,aa
rat/mouse,Khasi,kʰnaːj,1743,aa:rat/mouse:1,aa
rat/mouse,Khmer-Standard,kɑndol,1734,aa:rat/mouse:4,aa
rat/mouse,Khmer-Surin,knʌr,1734,aa:rat/mouse:4,aa
rat/mouse,Khmu-Cuang,kneʔ,1743,aa:rat/mouse:1,aa
rat/mouse,Khmu-Yuan,knéʔ,1743,aa:rat/mouse:1,aa
rat/mouse,Kui(Huffman1979),kənajplɛːŋ,1743,aa:rat/mouse:7,aa
rat/mouse,Kui(Sriwises1978),kənaj,1743,aa:rat/mouse:1,aa
rat/mouse,Lawa(Ratanakul),kʰɨəŋ,1745,aa:rat/mouse:3,aa
rat/mouse,Mal-T'in,nsoːm,1735,aa:rat/mouse:14,aa
rat/mouse,Mal-T'in,mpjɛː,1736,aa:rat/mouse:15,aa
rat/mouse,ManMet,asek³³,1748,aa:rat/mouse:16,aa
rat/mouse,Mang,ʔoːŋ¹,1739,aa:rat/mouse:17,aa
rat/mouse,Mankong,konaj,1743,aa:rat/mouse:1,aa
rat/mouse,Mnong-Rölöm,naj,1743,aa:rat/mouse:1,aa
rat/mouse,Mon,nəɛʔ,1743,aa:rat/mouse:1,aa
rat/mouse,Nancowri,komet,1744,aa:rat/mouse:6,aa
rat/mouse,Nge',bɨl,1752,aa:rat/mouse:2,aa
rat/mouse,Nyaheun,kʰjeːŋ,1751,aa:rat/mouse:3,aa
rat/mouse,Nyahkur,hníːʔ,1743,aa:rat/mouse:1,aa
rat/mouse,Pacoh,ʔaɓil,1752,aa:rat/mouse:2,aa
rat/mouse,Palaung-Dara'ang,man̥aj,1743,aa:rat/mouse:1,aa
rat/mouse,Palaung-Kalaw,mahnaːj,1743,aa:rat/mouse:1,aa
rat/mouse,Palaung-Namhsan,katet,1746,aa:rat/mouse:6,aa
rat/mouse,Pnar,kʰne,1743,aa:rat/mouse:1,aa
rat/mouse,Rengao,kəniː,1743,aa:rat/mouse:1,aa
rat/mouse,Riang-Sak,kʰrɔm¹,1747,aa:rat/mouse:18,aa
rat/mouse,Ruc,kəneː³,1743,aa:rat/mouse:1,aa
rat/mouse,Santali,guɖu,1742,aa:rat/mouse:4,aa
rat/mouse,Sedang,kəna̰j,1743,aa:rat/mouse:1,aa
rat/mouse,So-Khammouane,kunaj,1743,aa:rat/mouse:1,aa
rat/mouse,So-SakonNakhon,kunaitɔːpṳːt,1743,aa:rat/mouse:7,aa
rat/mouse,Sora,ˈkumbul,1752,aa:rat/mouse:2,aa
rat/mouse,Souei-Saravan,kənaj,1743,aa:rat/mouse:1,aa
rat/mouse,Sre,ɗɛ,1743,aa:rat/mouse:19,aa
rat/mouse,Stieng,kənej,1743,aa:rat/mouse:1,aa
rat/mouse,TaOi,bəl,1752,aa:rat/mouse:2,aa
rat/mouse,Vietnamese,chuột,1749,aa:rat/mouse:5,aa
rat/mouse,Wa-Praok,ki̤aŋ,1745,aa:rat/mouse:3,aa
rat/mouse,War-Lamin,kʰna,1743,aa:rat/mouse:1,aa
red,Alak,pʻroːŋ,1772,aa:red:2,aa
red,Bahnar-Golar,ɓreː,1753,aa:red:2,aa
red,Bahnar-Kontum,ɓreː,1753,aa:red:2,aa
red,Bahnar-Kontum,ɗuːm,1754,aa:red:3,aa
red,Bahnar-Pleiku,ɓreː,1753,aa:red:2,aa
red,Brao,cah,1755,aa:red:1,aa
red,Bru-Talan,səcʰaʔw,1756,aa:red:1,aa
red,Bru-Ubon,kəsaw,1756,aa:red:1,aa
red,Bugan,la̱³³,1760,aa:red:10,aa
red,Car,ŋãːw,1768,aa:red:1,aa
red,Cua,doːp,1754,aa:red:3,aa
red,Halang,dṳːm,1754,aa:red:3,aa
red,Idu,grâːm,1758,aa:red:4,aa
red,In,kəsa̰w,1756,aa:red:1,aa
red,Jeh,dṳm,1754,aa:red:3,aa
red,Jru-Laven,duːm,1754,aa:red:3,aa
red,Karii,tɔːh,1766,aa:red:1,aa
red,Katang,kəsaw,1756,aa:red:1,aa
red,Katu-AnDiem,broːŋ,1772,aa:red:2,aa
red,Kharia,ɟɔŋˈɡɔr,1765,aa:red:6,aa
red,Khasi,saːw,1756,aa:red:1,aa
red,Khmer-Standard,krɑhɑːm,1757,aa:red:4,aa
red,Khmer-Surin,kʰɑːm,1757,aa:red:4,aa
red,Khmu-Cuang,jim,1759,aa:red:3,aa
red,Khmu-Yuan,jɨ̀m,1759,aa:red:3,aa
red,Kui(Huffman1979),kusaw,1756,aa:red:1,aa
red,Kui(Sriwises1978),kəsaw,1756,aa:red:1,aa
red,Lawa(Ratanakul),səŋaoŋ,1770,aa:red:2,aa
red,Mal-T'in,soː,1756,aa:red:1,aa
red,ManMet,hɛŋ⁵⁵,1770,aa:red:2,aa
red,Mang,ɗaŋ⁴,1761,aa:red:2,aa
red,Mankong,kusaw,1756,aa:red:1,aa
red,Mnong-Rölöm,broːŋ,1772,aa:red:2,aa
red,Mon,haket,1762,aa:red:4,aa
red,Nancowri,ʔak,1769,aa:red:4,aa
red,Nge',sɔːʔ,1756,aa:red:1,aa
red,Nyaheun,dum,1754,aa:red:3,aa
red,Nyahkur,pʰǝléːɲ,1763,aa:red:2,aa
red,Pacoh,kusɔː,1756,aa:red:1,aa
red,Palaung-Dara'ang,reɲ,1770,aa:red:2,aa
red,Palaung-Kalaw,reːŋ,1770,aa:red:2,aa
red,Palaung-Namhsan,kʰo,1756,aa:red:5,aa
red,Pnar,so:,1756,aa:red:1,aa
red,Rengao,dṳːm,1754,aa:red:3,aa
red,Riang-Sak,roŋ²,1770,aa:red:2,aa
red,Ruc,tɔh¹,1766,aa:red:1,aa
red,Santali,araʔ,1767,aa:red:7,aa
red,Sedang,tuəm,1754,aa:red:3,aa
red,Sedang,kʰɛ̰j,1755,aa:red:5,aa
red,So-Khammouane,kəsaw,1756,aa:red:1,aa
red,So-SakonNakhon,kəsɔʔ,1756,aa:red:1,aa
red,Sora,ɟe,1764,aa:red:8,aa
red,Souei-Saravan,kəsaw,1756,aa:red:1,aa
red,Sre,pʰuŋ,1756,aa:red:2,aa
red,Stieng,dom,1754,aa:red:3,aa
red,TaOi,kəsaw,1756,aa:red:1,aa
red,Vietnamese,đỏ,1766,aa:red:9,aa
red,Wa-Praok,krak,1771,aa:red:4,aa
red,War-Lamin,sɪa,1756,aa:red:1,aa
rice (cooked),Alak,paːj,1778,aa:rice (cooked):1,aa
rice (cooked),Bahnar-Golar,pɔːr,1794,aa:rice (cooked):1,aa
rice (cooked),Bahnar-Kontum,pɔːr,1794,aa:rice (cooked):1,aa
rice (cooked),Bahnar-Pleiku,pɔːr,1794,aa:rice (cooked):1,aa
rice (cooked),Bahnar-Pleiku,məh,1796,aa:rice (cooked):5,aa
rice (cooked),Brao,puar,1794,aa:rice (cooked):1,aa
rice (cooked),Bru-Talan,doˀoj,1775,aa:rice (cooked):2,aa
rice (cooked),Bru-Ubon,doːj,1775,aa:rice (cooked):2,aa
rice (cooked),Bugan,fɛi³³,1781,aa:rice (cooked):7,aa
rice (cooked),Car,tahɔksãːjʔãː,1790,aa:rice (cooked):8,aa
rice (cooked),Cua,pʌŋ,1797,aa:rice (cooked):1,aa
rice (cooked),Gorum,gagaʔ,1784,aa:rice (cooked):4,aa
rice (cooked),Gorum,taŋk,1785,aa:rice (cooked):3,aa
rice (cooked),Gorum,go̰saŋ,1786,aa:rice (cooked):3,aa
rice (cooked),Halang,pɔar,1794,aa:rice (cooked):1,aa
rice (cooked),Idu,pâ̰ː,1773,aa:rice (cooked):1,aa
rice (cooked),In,do̰ːj,1775,aa:rice (cooked):2,aa
rice (cooked),Jeh,pɔːl,1794,aa:rice (cooked):1,aa
rice (cooked),Jru-Laven,ʔʌːp,1798,aa:rice (cooked):4,aa
rice (cooked),Karii,,1793,aa:rice (cooked):9,aa
rice (cooked),Katang,doːj,1775,aa:rice (cooked):2,aa
rice (cooked),Katu-AnDiem,canaː,1782,aa:rice (cooked):3,aa
rice (cooked),Kharia,pɛʔ,1787,aa:rice (cooked):1,aa
rice (cooked),Khasi,ɟaː,1777,aa:rice (cooked):3,aa
rice (cooked),Khmer-Standard,baːj,1778,aa:rice (cooked):1,aa
rice (cooked),Khmer-Surin,baːj,1778,aa:rice (cooked):1,aa
rice (cooked),Khmu-Cuang,mah,1779,aa:rice (cooked):5,aa
rice (cooked),Khmu-Yuan,màh,1779,aa:rice (cooked):5,aa
rice (cooked),Kui(Huffman1979),doːj,1775,aa:rice (cooked):2,aa
rice (cooked),Kui(Sriwises1978),doːj,1775,aa:rice (cooked):2,aa
rice (cooked),Lawa(Ratanakul),ʔaop,1798,aa:rice (cooked):4,aa
rice (cooked),Mal-T'in,saː,1780,aa:rice (cooked):3,aa
rice (cooked),ManMet,up⁵³,1798,aa:rice (cooked):4,aa
rice (cooked),Mang,θaː⁶,1780,aa:rice (cooked):3,aa
rice (cooked),Mankong,dɔːj,1775,aa:rice (cooked):2,aa
rice (cooked),Mnong-Rölöm,pieŋ,1797,aa:rice (cooked):1,aa
rice (cooked),Mon,pəŋ,1783,aa:rice (cooked):1,aa
rice (cooked),Nge',pʌːj,1778,aa:rice (cooked):1,aa
rice (cooked),Nyaheun,puan,1794,aa:rice (cooked):1,aa
rice (cooked),Nyahkur,póːŋ,1783,aa:rice (cooked):1,aa
rice (cooked),Palaung-Dara'ang,bom,1791,aa:rice (cooked):1,aa
rice (cooked),Palaung-Kalaw,ɓouŋ,1791,aa:rice (cooked):1,aa
rice (cooked),Palaung-Namhsan,pɔm,1791,aa:rice (cooked):1,aa
rice (cooked),Pnar,ʤa,1777,aa:rice (cooked):3,aa
rice (cooked),Rengao,pɔːr,1794,aa:rice (cooked):1,aa
rice (cooked),Riang-Sak,kɑj¹,1792,aa:rice (cooked):2,aa
rice (cooked),Ruc,kəːm,1795,aa:rice (cooked):6,aa
rice (cooked),Santali,daka,1788,aa:rice (cooked):3,aa
rice (cooked),Sedang,ba̰w,1774,aa:rice (cooked):1,aa
rice (cooked),So-Khammouane,ʔawa̤h,1776,aa:rice (cooked):4,aa
rice (cooked),So-SakonNakhon,ʔawa̤h,1776,aa:rice (cooked):4,aa
rice (cooked),Sora,ˈbɑːbɑː,1773,aa:rice (cooked):1,aa
rice (cooked),Sora,ɖarəɟ,1789,aa:rice (cooked):10,aa
rice (cooked),Souei-Saravan,doːj,1775,aa:rice (cooked):2,aa
rice (cooked),Sre,piaŋ,1797,aa:rice (cooked):1,aa
rice (cooked),Stieng,piaŋ,1797,aa:rice (cooked):1,aa
rice (cooked),TaOi,doːj,1775,aa:rice (cooked):2,aa
rice (cooked),Vietnamese,cơm,1795,aa:rice (cooked):6,aa
rice (cooked),Wa-Praok,ʔɯp,1798,aa:rice (cooked):4,aa
rice (cooked),War-Lamin,tji,1777,aa:rice (cooked):11,aa
rice (unhusked),Alak,mpʻaː,1799,aa:rice (unhusked):2,aa
rice (unhusked),Bahnar-Golar,ɓaː,1799,aa:rice (unhusked):2,aa
rice (unhusked),Bahnar-Kontum,ɓaː,1799,aa:rice (unhusked):2,aa
rice (unhusked),Bahnar-Pleiku,ɓaː,1799,aa:rice (unhusked):2,aa
rice (unhusked),Brao,ceh,1806,aa:rice (unhusked):4,aa
rice (unhusked),Bru-Talan,cʰrɔˀɔ,1812,aa:rice (unhusked):1,aa
rice (unhusked),Bru-Ubon,sərɔː,1812,aa:rice (unhusked):1,aa
rice (unhusked),Bugan,pia³³ta̱ɯ̱¹³,1799,aa:rice (unhusked):9,aa
rice (unhusked),Car,nɛːlə,1805,aa:rice (unhusked):12,aa
rice (unhusked),Cua,baː,1799,aa:rice (unhusked):2,aa
rice (unhusked),Gorum,kunɖem,1804,aa:rice (unhusked):6,aa
rice (unhusked),Halang,maw,1809,aa:rice (unhusked):5,aa
rice (unhusked),Idu,ŋâ̰ːw,1802,aa:rice (unhusked):3,aa
rice (unhusked),In,hərɔ̰ː,1812,aa:rice (unhusked):1,aa
rice (unhusked),Jeh,maj,1810,aa:rice (unhusked):5,aa
rice (unhusked),Jru-Laven,cɛh,1806,aa:rice (unhusked):4,aa
rice (unhusked),Katang,trɔː,1812,aa:rice (unhusked):1,aa
rice (unhusked),Katu-AnDiem,tabɔʔ,1813,aa:rice (unhusked):2,aa
rice (unhusked),Katu-AnDiem,ʔaʔɑŋ,1814,aa:rice (unhusked):8,aa
rice (unhusked),Katu-AnDiem,ʔakrɨh,1815,aa:rice (unhusked):1,aa
rice (unhusked),Kharia,bɑʔ,1799,aa:rice (unhusked):2,aa
rice (unhusked),Khasi,kbaː,1799,aa:rice (unhusked):2,aa
rice (unhusked),Khmer-Standard,sroːv,1812,aa:rice (unhusked):1,aa
rice (unhusked),Khmer-Surin,srʌw,1812,aa:rice (unhusked):1,aa
rice (unhusked),Khmu-Cuang,ʰŋɔʔ,1802,aa:rice (unhusked):3,aa
rice (unhusked),Khmu-Yuan,ŋɔ́ʔ,1802,aa:rice (unhusked):3,aa
rice (unhusked),Kui(Huffman1979),tʰrɑː,1812,aa:rice (unhusked):1,aa
rice (unhusked),Kui(Sriwises1978),sɔː,1812,aa:rice (unhusked):1,aa
rice (unhusked),Lawa(Ratanakul),hŋoʔ,1802,aa:rice (unhusked):3,aa
rice (unhusked),Mal-T'in,ŋuaʔ,1802,aa:rice (unhusked):3,aa
rice (unhusked),ManMet,akʰoʔ⁵³,1800,aa:rice (unhusked):3,aa
rice (unhusked),Mang,laːm⁶,1803,aa:rice (unhusked):7,aa
rice (unhusked),Mankong,srɑː,1812,aa:rice (unhusked):1,aa
rice (unhusked),Mnong-Rölöm,baː,1799,aa:rice (unhusked):2,aa
rice (unhusked),Mon,sɑʔ,1812,aa:rice (unhusked):1,aa
rice (unhusked),Nge',harkɔ,1800,aa:rice (unhusked):8,aa
rice (unhusked),Nge',cih,1806,aa:rice (unhusked):4,aa
rice (unhusked),Nyaheun,cɛh,1806,aa:rice (unhusked):4,aa
rice (unhusked),Nyahkur,cʰróːʔ,1812,aa:rice (unhusked):1,aa
rice (unhusked),Pacoh,trɔː,1812,aa:rice (unhusked):1,aa
rice (unhusked),Palaung-Dara'ang,ŋ̊aw,1802,aa:rice (unhusked):3,aa
rice (unhusked),Palaung-Kalaw,ɗakhriːak,1807,aa:rice (unhusked):10,aa
rice (unhusked),Palaung-Namhsan,hŋɔ,1802,aa:rice (unhusked):3,aa
rice (unhusked),Pnar,kba,1799,aa:rice (unhusked):2,aa
rice (unhusked),Rengao,ʔmaw,1809,aa:rice (unhusked):5,aa
rice (unhusked),Riang-Sak,koʔ¹,1800,aa:rice (unhusked):3,aa
rice (unhusked),Ruc,alɔː³,1808,aa:rice (unhusked):7,aa
rice (unhusked),Santali,huɽu,1812,aa:rice (unhusked):1,aa
rice (unhusked),Sedang,ba̰w,1809,aa:rice (unhusked):2,aa
rice (unhusked),So-Khammouane,kʰrɑː,1812,aa:rice (unhusked):1,aa
rice (unhusked),So-SakonNakhon,tʰrɑː,1812,aa:rice (unhusked):1,aa
rice (unhusked),Sora,kondɛmsʌr,1804,aa:rice (unhusked):6,aa
rice (unhusked),Souei-Saravan,srɔː,1812,aa:rice (unhusked):1,aa
rice (unhusked),Sre,kɔj,1811,aa:rice (unhusked):3,aa
rice (unhusked),Stieng,baː,1799,aa:rice (unhusked):2,aa
rice (unhusked),TaOi,srɔː,1812,aa:rice (unhusked):1,aa
rice (unhusked),Vietnamese,lúa,1808,aa:rice (unhusked):7,aa
rice (unhusked),Wa-Praok,ŋʰoʔ,1802,aa:rice (unhusked):3,aa
rice (unhusked),War-Lamin,hətji,1801,aa:rice (unhusked):11,aa
right (side),Alak,pahtɨm,1816,aa:right (side):6,aa
right (side),Bahnar-Golar,ʔmaː,1821,aa:right (side):2,aa
right (side),Bahnar-Kontum,ʔmaː,1821,aa:right (side):2,aa
right (side),Bahnar-Pleiku,ʔmaː,1821,aa:right (side):2,aa
right (side),Brao,cəmaː,1821,aa:right (side):2,aa
right (side),Bru-Talan,təmʔ,1816,aa:right (side):1,aa
right (side),Bru-Ubon,ʔaːtɔ̀m,1816,aa:right (side):1,aa
right (side),Bugan,pəɕa⁵⁵,1824,aa:right (side):3,aa
right (side),Car,haːmə,1821,aa:right (side):2,aa
right (side),Cua,ɓəː,1821,aa:right (side):3,aa
right (side),Gorum,giraˀd,1827,aa:right (side):15,aa
right (side),Halang,ʔmaː,1821,aa:right (side):2,aa
right (side),Idu,lûəŋsâ̰ːj,1823,aa:right (side):14,aa
right (side),In,təmˀ,1816,aa:right (side):1,aa
right (side),Jeh,nahʔmaː,1821,aa:right (side):2,aa
right (side),Jru-Laven,hmaː,1821,aa:right (side):2,aa
right (side),Karii,kɔ̀ːŋ,1819,aa:right (side):13,aa
right (side),Katang,ʔatɨam,1816,aa:right (side):1,aa
right (side),Katu-AnDiem,ʔatɨəm,1816,aa:right (side):1,aa
right (side),Kharia,ɟɔˈnɔŋ,1817,aa:right (side):5,aa
right (side),Khasi,mon,1822,aa:right (side):4,aa
right (side),Khmer-Standard,sdam,1816,aa:right (side):1,aa
right (side),Khmer-Surin,sdam,1816,aa:right (side):1,aa
right (side),Khmu-Cuang,trham,1824,aa:right (side):1,aa
right (side),Khmu-Yuan,hám,1824,aa:right (side):1,aa
right (side),Kui(Huffman1979),tam,1816,aa:right (side):1,aa
right (side),Kui(Sriwises1978),ʔatam,1816,aa:right (side):1,aa
right (side),Lawa(Ratanakul),ndɔm,1816,aa:right (side):1,aa
right (side),Mal-T'in,sam,1824,aa:right (side):1,aa
right (side),ManMet,lɤŋ³¹kaŋ⁵⁵,1820,aa:right (side):12,aa
right (side),Mang,ɗuaŋ¹tam⁴,1816,aa:right (side):11,aa
right (side),Mankong,ʔata̤m,1816,aa:right (side):1,aa
right (side),Mnong-Rölöm,maː,1821,aa:right (side):2,aa
right (side),Mon,pəŋ,1826,aa:right (side):3,aa
right (side),Nancowri,cɯla,1822,aa:right (side):10,aa
right (side),Nge',tʌm,1816,aa:right (side):1,aa
right (side),Nyaheun,mmaː,1821,aa:right (side):2,aa
right (side),Nyahkur,cətóːm,1816,aa:right (side):1,aa
right (side),Pacoh,ʔatəm,1816,aa:right (side):1,aa
right (side),Palaung-Dara'ang,ɁaɁăh,1818,aa:right (side):7,aa
right (side),Palaung-Kalaw,ʔaʔah,1818,aa:right (side):7,aa
right (side),Palaung-Namhsan,ʔitəm,1816,aa:right (side):1,aa
right (side),Pnar,timun,1822,aa:right (side):4,aa
right (side),Rengao,ʔmaː,1821,aa:right (side):2,aa
right (side),Riang-Sak,tə²kɑj¹,1825,aa:right (side):9,aa
right (side),Ruc,tɐ̀m²,1816,aa:right (side):1,aa
right (side),Santali,ɟoɟom,1817,aa:right (side):5,aa
right (side),So-Khammouane,ʔata̤m,1816,aa:right (side):1,aa
right (side),So-SakonNakhon,ʔata̤m,1816,aa:right (side):1,aa
right (side),Sora,ɟɑnˈrʔuːm,1817,aa:right (side):5,aa
right (side),Sora,ɡʌraɡana,1827,aa:right (side):8,aa
