concept,doculect,counterpart,cc,inferredCC,db
not,Tasha_Tujia,ta²⁴,92,tujia:not:1,tujia
small,Boluo_Tujia,sa³³,116,tujia:small:1,tujia
small,Dianfang_Tujia,suã⁵⁵,116,tujia:small:1,tujia
small,Duogu_Tujia,suã⁵³,116,tujia:small:1,tujia
small,Tanxi_Tujia,sa³³,116,tujia:small:1,tujia
small,Tasha_Tujia,su̯an²¹,116,tujia:small:1,tujia
ear,Boluo_Tujia,ʦa²¹+po⁵³,30,tujia:ear:1,tujia
ear,Dianfang_Tujia,ẽ²¹+ʨʰe³⁵,29,tujia:ear:2,tujia
ear,Duogu_Tujia,ũ²¹+ʨʰie⁴⁴,29,tujia:ear:3,tujia
ear,Tanxi_Tujia,ʦã²¹+pʉ⁵⁵,30,tujia:ear:1,tujia
ear,Tasha_Tujia,ɤŋ²¹+ʨʰi̯ɛ²⁴,29,tujia:ear:2,tujia
eye,Boluo_Tujia,a²¹+la⁵³,35,tujia:eye:2,tujia
eye,Dianfang_Tujia,lo³⁵+pu³⁵,35,tujia:eye:1,tujia
eye,Duogu_Tujia,lo²⁴+pu⁴⁴,35,tujia:eye:1,tujia
eye,Tanxi_Tujia,ʔa²¹+la⁵⁵,35,tujia:eye:2,tujia
eye,Tasha_Tujia,lu̯ɔ²⁴+pu⁵⁵,35,tujia:eye:1,tujia
belly,Boluo_Tujia,mɨe²¹+ʨi⁵³,5,tujia:belly:1,tujia
belly,Dianfang_Tujia,mɨe²¹,5,tujia:belly:1,tujia
belly,Duogu_Tujia,mɨe²¹,5,tujia:belly:1,tujia
belly,Tanxi_Tujia,mɨe¹³+ʨi⁵⁵,5,tujia:belly:1,tujia
belly,Tasha_Tujia,mɤ²¹+ʦʰi²¹+kʰɤ⁵⁵,5,tujia:belly:2,tujia
head,Boluo_Tujia,a²¹+bo⁵³+bu²¹,52,tujia:head:2,tujia
head,Dianfang_Tujia,kʰo⁵⁵+pa⁵⁵,51,tujia:head:1,tujia
head,Duogu_Tujia,kʰo⁵³+pa⁵³,51,tujia:head:1,tujia
head,Tanxi_Tujia,ʔa²¹+bo⁵⁵,52,tujia:head:3,tujia
head,Tasha_Tujia,kʰa⁵⁵+tʰa⁵⁵,51,tujia:head:1,tujia
salt,Boluo_Tujia,a²¹+si⁵³,158,tujia:salt:2,tujia
salt,Dianfang_Tujia,la³⁵+pu³⁵,157,tujia:salt:1,tujia
salt,Duogu_Tujia,la²⁴+pu⁴⁴,157,tujia:salt:1,tujia
salt,Tanxi_Tujia,ʔa²¹+si⁵⁵,158,tujia:salt:2,tujia
salt,Tasha_Tujia,la²⁴+pu⁵⁵,157,tujia:salt:1,tujia
hand,Boluo_Tujia,a²¹+ʥie⁵³,50,tujia:hand:1,tujia
hand,Dianfang_Tujia,ʨe³⁵,50,tujia:hand:1,tujia
hand,Duogu_Tujia,ʨie²⁴,50,tujia:hand:1,tujia
hand,Tanxi_Tujia,ʔa²¹+ʥe⁵⁵,50,tujia:hand:1,tujia
hand,Tasha_Tujia,ʨi̯ɛ²⁴,50,tujia:hand:1,tujia
cold,Boluo_Tujia,si²¹+ʣa²¹,21,tujia:cold:1,tujia
cold,Dianfang_Tujia,sa⁵⁵,20,tujia:cold:1,tujia
cold,Duogu_Tujia,sa⁵³,20,tujia:cold:1,tujia
cold,Tanxi_Tujia,si²¹+ʣa¹³,21,tujia:cold:1,tujia
cold,Tasha_Tujia,sa²¹,20,tujia:cold:1,tujia
foot,Boluo_Tujia,a³³+ʥi¹³,43,tujia:foot:2,tujia
foot,Dianfang_Tujia,ʨi²¹,43,tujia:foot:1,tujia
foot,Duogu_Tujia,ʨi²¹+pʰa²¹,43,tujia:foot:1,tujia
foot,Tanxi_Tujia,ʔa³³+ʥi³⁵,43,tujia:foot:2,tujia
foot,Tasha_Tujia,ʨi²¹,43,tujia:foot:1,tujia
moon,Dianfang_Tujia,su²¹+su²¹,79,tujia:moon:1,tujia
moon,Duogu_Tujia,su²¹+su²¹+kʰa²¹+ʨi̯e⁴⁴,79,tujia:moon:1,tujia
moon,Tanxi_Tujia,lo³⁵+ɕi⁵⁵+dʉ³⁵,80,tujia:moon:2,tujia
moon,Tasha_Tujia,su²¹+su²¹,79,tujia:moon:1,tujia
neck,Boluo_Tujia,kua¹³+la⁵³,87,tujia:neck:2,tujia
neck,Dianfang_Tujia,kʰũ⁵⁵+ti⁵⁵,86,tujia:neck:1,tujia
neck,Duogu_Tujia,kʰũ⁴⁴+ti⁴⁴,86,tujia:neck:1,tujia
neck,Tanxi_Tujia,gua²¹+la⁵⁵,87,tujia:neck:2,tujia
neck,Tasha_Tujia,kʰɔŋ⁵⁵+ti⁵⁵,86,tujia:neck:1,tujia
white,Boluo_Tujia,si³³,146,tujia:white:2,tujia
white,Dianfang_Tujia,a²¹+si²¹,146,tujia:white:1,tujia
white,Duogu_Tujia,a²¹+si²¹,146,tujia:white:1,tujia
white,Tanxi_Tujia,si³³,146,tujia:white:2,tujia
white,Tasha_Tujia,a²¹+si²¹,146,tujia:white:1,tujia
eat,Boluo_Tujia,ɣɨe¹³,33,tujia:eat:2,tujia
eat,Dianfang_Tujia,ka³⁵,32,tujia:eat:1,tujia
eat,Duogu_Tujia,ka²⁴,32,tujia:eat:1,tujia
eat,Tanxi_Tujia,ɣɨe³⁵,33,tujia:eat:2,tujia
eat,Tasha_Tujia,ka²⁴,32,tujia:eat:1,tujia
sun,Boluo_Tujia,no⁴⁵+doʉ³³,123,tujia:sun:2,tujia
sun,Dianfang_Tujia,naw²¹,123,tujia:sun:1,tujia
sun,Duogu_Tujia,naw²¹+ʦʰi²¹,123,tujia:sun:1,tujia
sun,Tanxi_Tujia,lo³⁵+ji³³+dʉ¹³,123,tujia:sun:3,tujia
sun,Tasha_Tujia,law²¹,123,tujia:sun:1,tujia
knee,Boluo_Tujia,ʥi²¹+to²¹+ŋo¹³,63,tujia:knee:4,tujia
knee,Dianfang_Tujia,ʨi²¹+tʰi²¹+kʰɨe⁵⁵,62,tujia:knee:3,tujia
knee,Duogu_Tujia,ʨi²¹+tʰi²¹+kʰe⁵³+kai²⁴+kai²⁴,62,tujia:knee:2,tujia
knee,Tanxi_Tujia,ʔa²¹+ʥi³⁵+po³³+lo³³,64,tujia:knee:1,tujia
tooth,Boluo_Tujia,si³³+ta¹³,134,tujia:tooth:2,tujia
tooth,Dianfang_Tujia,si⁵⁵+si⁵⁵,134,tujia:tooth:1,tujia
tooth,Duogu_Tujia,si⁴⁴+si⁴⁴,134,tujia:tooth:1,tujia
tooth,Tanxi_Tujia,si³³+ta³⁵,134,tujia:tooth:2,tujia
tooth,Tasha_Tujia,si⁵⁵+si⁵⁵,134,tujia:tooth:1,tujia
louse,Boluo_Tujia,a²¹+si⁵³+lũ³³,74,tujia:louse:2,tujia
louse,Dianfang_Tujia,si⁵⁵+si⁵⁵,74,tujia:louse:1,tujia
louse,Duogu_Tujia,si⁵³+si⁴⁴,74,tujia:louse:1,tujia
louse,Tanxi_Tujia,ʔa²¹+si⁵⁵,74,tujia:louse:1,tujia
louse,Tasha_Tujia,si⁵⁵+si⁵⁵,74,tujia:louse:1,tujia
horn,Boluo_Tujia,a³³+kʰɨe³³,58,tujia:horn:1,tujia
horn,Dianfang_Tujia,kʰɨe⁵⁵,58,tujia:horn:1,tujia
horn,Duogu_Tujia,kʰɨe⁵³,58,tujia:horn:1,tujia
horn,Tanxi_Tujia,ʔa³³+kʰɨe³³,58,tujia:horn:1,tujia
horn,Tasha_Tujia,kʰɤ²¹,58,tujia:horn:1,tujia
bone,Boluo_Tujia,kʰa²¹+kʰɨe⁵³,13,tujia:bone:2,tujia
bone,Dianfang_Tujia,lu⁵⁵+ka⁵⁵,12,tujia:bone:1,tujia
bone,Duogu_Tujia,lu⁴⁴+ka⁴⁴,12,tujia:bone:1,tujia
bone,Tanxi_Tujia,kʰa²¹+kɨ²¹,13,tujia:bone:2,tujia
bone,Tasha_Tujia,lu⁵⁵+ka⁵⁵,12,tujia:bone:1,tujia
round,Boluo_Tujia,duæ̃³³,103,tujia:round:1,tujia
round,Dianfang_Tujia,kʰu²¹+lo⁵⁵+lo²¹,102,tujia:round:4,tujia
round,Duogu_Tujia,tʰuã²¹+kʰo⁵³+li⁴⁴,103,tujia:round:3,tujia
round,Tanxi_Tujia,duã³³,103,tujia:round:1,tujia
round,Tasha_Tujia,pɔ²¹+lu̯ɔ⁵⁵+lu̯ɔ⁵⁵,102,tujia:round:2,tujia
dry,Boluo_Tujia,go¹³,28,tujia:dry:1,tujia
dry,Dianfang_Tujia,ka²¹,28,tujia:dry:1,tujia
dry,Duogu_Tujia,a⁵³+ka²¹,28,tujia:dry:1,tujia
dry,Tanxi_Tujia,go⁵⁵,28,tujia:dry:1,tujia
dry,Tasha_Tujia,ka²¹,28,tujia:dry:1,tujia
thin,Boluo_Tujia,so²¹+so⁵³,162,tujia:thin:1,tujia
thin,Dianfang_Tujia,sa²¹+sa³¹,162,tujia:thin:1,tujia
thin,Duogu_Tujia,sa²¹+saj⁴⁴,162,tujia:thin:1,tujia
thin,Tanxi_Tujia,so²¹+so⁵⁵,162,tujia:thin:1,tujia
thin,Tasha_Tujia,sa²¹+sa²¹,162,tujia:thin:1,tujia
drink,Boluo_Tujia,ʣoʉ³³,27,tujia:drink:2,tujia
drink,Dianfang_Tujia,xu²¹,26,tujia:drink:1,tujia
drink,Duogu_Tujia,xu²¹,26,tujia:drink:1,tujia
drink,Tanxi_Tujia,ʣʉ³³,27,tujia:drink:2,tujia
drink,Tasha_Tujia,xu²¹,26,tujia:drink:1,tujia
breast,Boluo_Tujia,dẽ³³+go¹³+lẽ³³,14,tujia:breast:3,tujia
breast,Dianfang_Tujia,li⁵⁵+kʰo⁵⁵+ʦʰũ⁵⁵,14,tujia:breast:1,tujia
breast,Tanxi_Tujia,ɕiõ⁵⁵+kẽ²¹+ʥiã²¹,15,tujia:breast:2,tujia
breast,Tasha_Tujia,li⁵⁵+ku̯ɔ⁵⁵+ʦʰɔŋ⁵⁵,14,tujia:breast:1,tujia
bite,Boluo_Tujia,go¹³,9,tujia:bite:1,tujia
bite,Duogu_Tujia,ka²⁴,9,tujia:bite:1,tujia
bite,Tasha_Tujia,ka²⁴,9,tujia:bite:1,tujia
name,Boluo_Tujia,nioʉ³³,85,tujia:name:2,tujia
name,Tanxi_Tujia,niʉ³⁵+bo²¹,85,tujia:name:1,tujia
far,Boluo_Tujia,ɣoʉ²¹+i⁵³,153,tujia:far:1,tujia
far,Dianfang_Tujia,ɣɨe²¹,152,tujia:far:1,tujia
far,Duogu_Tujia,ɣɨe²¹,152,tujia:far:1,tujia
far,Tanxi_Tujia,ʔʉ¹³+ji⁵⁵,153,tujia:far:2,tujia
hear,Boluo_Tujia,xo³³+zi³³,55,tujia:hear:2,tujia
hear,Dianfang_Tujia,zu²¹,54,tujia:hear:1,tujia
hear,Duogu_Tujia,zu²¹,54,tujia:hear:1,tujia
hear,Tanxi_Tujia,ħo³³+zi³³,55,tujia:hear:2,tujia
hear,Tasha_Tujia,ɕi²¹,53,tujia:hear:1,tujia
see,Boluo_Tujia,bo¹³+i⁴⁵,107,tujia:see:2,tujia
see,Dianfang_Tujia,ji²¹,107,tujia:see:1,tujia
see,Duogu_Tujia,pa⁵³+to²¹+liaw²¹,108,tujia:see:3,tujia
see,Tanxi_Tujia,bo¹³+ji³⁵,107,tujia:see:2,tujia
see,Tasha_Tujia,ji²¹,107,tujia:see:1,tujia
burn,Boluo_Tujia,ʨiaʉ³³,17,tujia:burn:1,tujia
burn,Duogu_Tujia,ʨiau⁴⁴,17,tujia:burn:1,tujia
burn,Tasha_Tujia,za²¹,16,tujia:burn:2,tujia
know,Boluo_Tujia,ɕie⁵³,66,tujia:know:2,tujia
know,Dianfang_Tujia,xau⁵⁵+ɕi³⁵,65,tujia:know:1,tujia
know,Duogu_Tujia,xau⁵³+ɕi⁴⁴,65,tujia:know:1,tujia
know,Tanxi_Tujia,ɕe⁵⁵+ʦʰe⁵⁵,66,tujia:know:3,tujia
know,Tasha_Tujia,xa²¹+zi²¹,65,tujia:know:1,tujia
lie,Boluo_Tujia,kʰaʉ¹³,71,tujia:lie:3,tujia
lie,Duogu_Tujia,nie²⁴+po⁴⁴,70,tujia:lie:2,tujia
lie,Tasha_Tujia,pʰɤ²¹,69,tujia:lie:1,tujia
sit,Boluo_Tujia,ɣoʉ¹³,112,tujia:sit:1,tujia
sit,Dianfang_Tujia,ũ²¹,112,tujia:sit:1,tujia
sit,Duogu_Tujia,ũ²¹,112,tujia:sit:1,tujia
sit,Tanxi_Tujia,ʔʉ³⁵,112,tujia:sit:1,tujia
sit,Tasha_Tujia,ɔŋ²¹,112,tujia:sit:1,tujia
kill,Boluo_Tujia,ɣɨe¹³,61,tujia:kill:1,tujia
kill,Dianfang_Tujia,pu³⁵,60,tujia:kill:1,tujia
kill,Duogu_Tujia,pu²⁴,60,tujia:kill:1,tujia
kill,Tanxi_Tujia,ʔɨ¹³,61,tujia:kill:1,tujia
kill,Tasha_Tujia,pu²⁴,60,tujia:kill:1,tujia
yellow,Boluo_Tujia,xoʉ³³,151,tujia:yellow:2,tujia
yellow,Dianfang_Tujia,wã²¹+ka⁵⁵+la⁵⁵,150,tujia:yellow:1,tujia
yellow,Duogu_Tujia,uã²¹+ka⁵³+lie⁴⁴,150,tujia:yellow:1,tujia
yellow,Tanxi_Tujia,ħʉ³³,151,tujia:yellow:2,tujia
yellow,Tasha_Tujia,wan²¹+ka⁵⁵+la⁵⁵,150,tujia:yellow:1,tujia
green,Boluo_Tujia,ɕi²¹,47,tujia:green:2,tujia
green,Dianfang_Tujia,lu³⁵+ka⁵⁵,48,tujia:green:1,tujia
green,Duogu_Tujia,lu²¹+lu²¹+ti⁴⁴,48,tujia:green:3,tujia
green,Tanxi_Tujia,lu²¹,48,tujia:green:1,tujia
green,Tasha_Tujia,ɕiŋ²⁴+ka⁵⁵,47,tujia:green:1,tujia
full,Boluo_Tujia,moʉ⁵³,44,tujia:full:1,tujia
full,Dianfang_Tujia,mã⁵⁵,44,tujia:full:1,tujia
full,Duogu_Tujia,mã⁵³,44,tujia:full:1,tujia
full,Tanxi_Tujia,mʉ³³,44,tujia:full:1,tujia
star,Dianfang_Tujia,si⁵¹+zi²¹,120,tujia:star:1,tujia
star,Duogu_Tujia,si⁵³+zi²¹,120,tujia:star:1,tujia
star,Tasha_Tujia,ɕi²¹+pu²⁴+li⁵⁵,120,tujia:star:2,tujia
swim,Duogu_Tujia,ʦʰe²¹+ʨʰiw²¹,125,tujia:swim:2,tujia
swim,Tasha_Tujia,ʨi̯ɛ²⁴+ta⁵⁵+wu²¹,124,tujia:swim:1,tujia
fly,Boluo_Tujia,mu³³+ʥi³³,42,tujia:fly:2,tujia
fly,Dianfang_Tujia,za⁵⁵,41,tujia:fly:1,tujia
fly,Duogu_Tujia,za⁵³,41,tujia:fly:1,tujia
fly,Tanxi_Tujia,mu³³+ʣi³³,42,tujia:fly:2,tujia
fly,Tasha_Tujia,za²⁴,41,tujia:fly:1,tujia
stand,Boluo_Tujia,du³³,119,tujia:stand:2,tujia
stand,Dianfang_Tujia,ʦu⁵⁵+ʦu⁵⁵,118,tujia:stand:1,tujia
stand,Duogu_Tujia,ʦu⁵³+ʦu⁵³,118,tujia:stand:1,tujia
stand,Tanxi_Tujia,du³³,119,tujia:stand:2,tujia
stand,Tasha_Tujia,ʦu⁵⁵+ʦu²¹,118,tujia:stand:1,tujia
walk(go),Boluo_Tujia,ʣoʉ¹³,138,tujia:walk(go):2,tujia
walk(go),Dianfang_Tujia,ɣɨ³⁵,137,tujia:walk(go):1,tujia
walk(go),Duogu_Tujia,ɣɨ²⁴,137,tujia:walk(go):1,tujia
walk(go),Tanxi_Tujia,je²¹,137,tujia:walk(go):2,tujia
walk(go),Tasha_Tujia,ɣi²⁴,137,tujia:walk(go):1,tujia
come,Boluo_Tujia,ɣɨ²¹+dɨ⁵³,22,tujia:come:2,tujia
come,Dianfang_Tujia,ẽ²¹+ʦi²¹,22,tujia:come:1,tujia
come,Duogu_Tujia,ẽ²¹+ʦi²¹,22,tujia:come:1,tujia
come,Tanxi_Tujia,ʔɨ¹³+dɨ⁵⁵,22,tujia:come:3,tujia
come,Tasha_Tujia,ɤŋ²¹+ʨi̯u²¹,22,tujia:come:1,tujia
give,Boluo_Tujia,lie⁵³,45,tujia:give:1,tujia
give,Dianfang_Tujia,le³⁵,45,tujia:give:1,tujia
give,Duogu_Tujia,lie²⁴,45,tujia:give:1,tujia
give,Tanxi_Tujia,le⁵⁵,45,tujia:give:1,tujia
give,Tasha_Tujia,li̯ɛ²⁴,45,tujia:give:1,tujia
say,Boluo_Tujia,xɨe⁵³,106,tujia:say:2,tujia
say,Dianfang_Tujia,li²¹,105,tujia:say:1,tujia
say,Duogu_Tujia,li²¹,105,tujia:say:1,tujia
say,Tanxi_Tujia,ħɨ⁵⁵,106,tujia:say:3,tujia
say,Tasha_Tujia,li²¹,105,tujia:say:1,tujia
cloud,Dianfang_Tujia,mɨe³⁵+la⁵⁵+ɣũ²¹,19,tujia:cloud:2,tujia
cloud,Tasha_Tujia,me²⁴+la⁵⁵+ɔŋ²¹,19,tujia:cloud:1,tujia
one,Boluo_Tujia,la³³,95,tujia:one:1,tujia
one,Dianfang_Tujia,na³⁵,95,tujia:one:1,tujia
one,Duogu_Tujia,na²⁴,95,tujia:one:1,tujia
one,Tanxi_Tujia,la⁵⁵,95,tujia:one:1,tujia
one,Tasha_Tujia,la²⁴,95,tujia:one:1,tujia
die,Boluo_Tujia,se²¹,23,tujia:die:1,tujia
die,Dianfang_Tujia,se³⁵,23,tujia:die:1,tujia
die,Duogu_Tujia,se²⁴,23,tujia:die:1,tujia
die,Tanxi_Tujia,se²¹,23,tujia:die:1,tujia
die,Tasha_Tujia,sɤ²⁴,23,tujia:die:1,tujia
two,Boluo_Tujia,nie⁵³,136,tujia:two:1,tujia
two,Dianfang_Tujia,ne⁵⁵,136,tujia:two:1,tujia
two,Duogu_Tujia,nie⁵³,136,tujia:two:1,tujia
two,Tanxi_Tujia,le⁵⁵,136,tujia:two:1,tujia
two,Tasha_Tujia,ni̯ɛ⁵⁵,136,tujia:two:1,tujia
man,Boluo_Tujia,a²¹+ko²¹+bie²¹,76,tujia:man:1,tujia
man,Dianfang_Tujia,no⁵⁵+pa⁵⁵,75,tujia:man:4,tujia
