language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Yangzhou		inside	1606	1606	li⁴²tʰɤɯ⁰	925	l i ⁴² tʰ ɤ ɯ ⁰	
Suzhou		inside	1606	1606	li³¹₂₂ɕiaŋ⁵¹³₄₄	928	l i ³¹ ɕ i a ŋ ⁵¹³	
Wenzhou		inside	1606	1606	tei⁴⁵mai¹¹	931	t e i ⁴⁵ m a i ¹¹	
Changsha		inside	1606	1606	li⁴¹təu⁰	925	l i ⁴¹ t ə u ⁰	
Nanchang		inside	1606	1606	li²¹³tʰɛu²⁴	925	l i ²¹³ tʰ ɛ u ²⁴	
Meixian		inside	1606	1606	ti⁴⁴pɔi⁴²	934	t i ⁴⁴ p ɔ i ⁴²	
Guangzhou		inside	1606	1606	løy²³pin²²	929	l ø y ²³ p i n ²²	
Guangzhou		inside	1606	1606	jɐp²pin²²	936	j ɐ p ² p i n ²²	
Yangjiang		inside	1606	1606	lei²¹tʰɐu⁴⁴³	925	l e i ²¹ tʰ ɐ u ⁴⁴³	
Xiamen		inside	1606	1606	lai³³₁₁bin³³	937	l a i ³³ b i n ³³	
Chaozhou		inside	1606	1606	lai³⁵₂₁põĩ⁵⁵	938	l a i ³⁵ p õ ĩ ∼ ⁵⁵	
Chaozhou		inside	1606	1606	tõĩ⁵³₂₄põĩ⁵⁵	932	t õ ĩ ∼ ⁵³ p õ ĩ ∼ ⁵⁵	
Fuzhou		inside	1606	1606	tie³¹₄₄lie²¹³	933	t i e ³¹ l i e ²¹³	
Shenyang		long	1203	1203	tsʰaŋ³⁵	453	tsʰ a ŋ ³⁵	
Beijing		long	1203	1203	tʂʰaŋ³⁵	453	ʈʂʰ a ŋ ³⁵	
Jinan		long	1203	1203	tʂʰaŋ⁴²	453	ʈʂʰ a ŋ ⁴²	
Xian		long	1203	1203	tʂʰɑŋ²⁴	453	ʈʂʰ ɑ ŋ ²⁴	
Chengdu		long	1203	1203	tsʰaŋ³¹	453	tsʰ a ŋ ³¹	
Kunming		long	1203	1203	tʂʰã³¹	453	ʈʂʰ ã ∼ ³¹	
Hefei		long	1203	1203	tʂʰɑ̃⁵⁵	453	ʈʂʰ ɑ̃ ∼ ⁵⁵	
Yangzhou		long	1203	1203	tsʰɑŋ³⁴	453	tsʰ ɑ ŋ ³⁴	
Suzhou		long	1203	1203	zaŋ²⁴	453	z a ŋ ²⁴	
Wenzhou		long	1203	1203	dʑi³¹	453	dʑ i ³¹	
Changsha		long	1203	1203	tsan¹³	453	ts a n ¹³	
Nanchang		long	1203	1203	tsʰɔŋ²⁴	453	tsʰ ɔ ŋ ²⁴	
Meixian		long	1203	1203	tsʰɔŋ¹²	453	tsʰ ɔ ŋ ¹²	
Guangzhou		long	1203	1203	tʃʰœŋ²¹	453	tʃʰ œ ŋ ²¹	
Yangjiang		long	1203	1203	tʃʰiɛŋ⁴⁴³	453	tʃʰ i ɛ ŋ ⁴⁴³	
Xiamen		long	1203	1203	tῃ²⁴	453	t ŋ̍ ²⁴	
Chaozhou		long	1203	1203	tɯῃ⁵⁵	453	t ɯ ŋ̍ ⁵⁵	
Fuzhou		long	1203	1203	touŋ⁵²	453	t o u ŋ ⁵²	
Beijing		old (of person)	2112	2112	lau²¹⁴	108	l a u ²¹⁴	
Jinan		old (of person)	2112	2112	lɔ⁵⁵	108	l ɔ ⁵⁵	
Shenyang		old (of person)	2112	2112	lau²¹³	108	l a u ²¹³	
Xian		old (of person)	2112	2112	lɑu⁵³	108	l ɑ u ⁵³	
Chengdu		old (of person)	2112	2112	nau⁵³	108	n a u ⁵³	
Kunming		old (of person)	2112	2112	lau⁵³	108	l a u ⁵³	
Hefei		old (of person)	2112	2112	nɔ²⁴	108	n ɔ ²⁴	
Yangzhou		old (of person)	2112	2112	lɔ⁴²	108	l ɔ ⁴²	
Suzhou		old (of person)	2112	2112	læ³¹	108	l æ ³¹	
Wenzhou		old (of person)	2112	2112	lɜ²⁴	108	l ɜ ²⁴	
Changsha		old (of person)	2112	2112	lau⁴¹	108	l a u ⁴¹	
Nanchang		old (of person)	2112	2112	lau²¹³	108	l a u ²¹³	
Meixian		old (of person)	2112	2112	lau³¹	108	l a u ³¹	
Guangzhou		old (of person)	2112	2112	lou²³	108	l o u ²³	
Yangjiang		old (of person)	2112	2112	lou²¹	108	l o u ²¹	
Xiamen		old (of person)	2112	2112	lau³³	108	l a u ³³	
Chaozhou		old (of person)	2112	2112	lau³⁵	108	l a u ³⁵	
Fuzhou		old (of person)	2112	2112	kuai⁴⁴	109	k u a i ⁴⁴	
Beijing		the earthworm	2350	2350	tɕʰy⁵⁵tɕʰin⁰	1167	tɕʰ y ⁵⁵ tɕʰ i n ⁰	
Jinan		the earthworm	2350	2350	tɕʰy²¹³ʂæ̃⁰	1168	tɕʰ y ²¹³ ʂ æ̃ ∼ ⁰	
Shenyang		the earthworm	2350	2350	tɕʰy²¹³₂₁sə³⁵	1170	tɕʰ y ²¹³ s ə ³⁵	
Xian		the earthworm	2350	2350	iou²⁴iæ̃⁰	1209	i o u ²⁴ i æ̃ ∼ ⁰	
Chengdu		the earthworm	2350	2350	tɕʰy³¹sər¹³	1168	tɕʰ y ³¹ s ə r ¹³	
Kunming		the earthworm	2350	2350	tɕʰiʂã¹³	1168	tɕʰ i ⁰ ʂ ã ∼ ¹³	
Hefei		the earthworm	2350	2350	tɕʰyəʔ⁴ʂən⁵³	1168	tɕʰ y ə ʔ ⁴ ʂ ə n ⁵³	
Yangzhou		the earthworm	2350	2350	tɕʰiɔʔ⁴tɕʰiĩ⁵⁵	1171	tɕʰ i ɔ ʔ ⁴ tɕʰ i ĩ ∼ ⁵⁵	
Suzhou		the earthworm	2350	2350	tɕʰioʔ⁴zø³¹₂₄	1168	tɕʰ i o ʔ ⁴ z ø ³¹	
Wenzhou		the earthworm	2350	2350	kʰuɔ⁴⁴ɕy⁴⁵	3	kʰ u ɔ ⁴⁴ ɕ y ⁴⁵	
Changsha		the earthworm	2350	2350	tsʰəu²⁴aɤn²¹tsɿ⁰	1169	tsʰ ə u ²⁴ a ɤ n ²¹ ts ɿ ⁰	
Nanchang		the earthworm	2350	2350	hɔn²⁴tɕin⁰tsɿ⁰	31	h ɔ n ²⁴ tɕ i n ⁰ ts ɿ ⁰	
Meixian		the earthworm	2350	2350	tsʰuŋ¹²hian³¹	50	tsʰ u ŋ ¹² h i a n ³¹	
Guangzhou		the earthworm	2350	2350	wɔŋ²¹hyn³⁵	68	w ɔ ŋ ²¹ h y n ³⁵	
Yangjiang		the earthworm	2350	2350	kʰau⁴⁴³nɐn²¹	89	kʰ a u ⁴⁴³ n ɐ n ²¹	
Xiamen		the earthworm	2350	2350	tɔ³³₁₁un⁵¹	118	t ɔ ³³ u n ⁵¹	
Chaozhou		the earthworm	2350	2350	kau³⁵₂₁uŋ⁵³	131	k a u ³⁵ u ŋ ⁵³	
Fuzhou		the earthworm	2350	2350	ti²⁴²₄₄lyŋ⁵²	137	t i ²⁴² l y ŋ ⁵²	
Fuzhou		the earthworm	2350	2350	ka⁵²₃₁uŋ³¹	131	k a ⁵² u ŋ ³¹	
Beijing		the firewood	10	10	tʂʰai³⁵	516	ʈʂʰ a i ³⁵	
Beijing		the firewood	10	10	pʰi²¹⁴₂₁tʂʰai⁰	523	pʰ i ²¹⁴ ʈʂʰ a i ⁰	
Jinan		the firewood	10	10	xuə⁵⁵tʰou⁰	525	x u ə ⁵⁵ tʰ o u ⁰	
Shenyang		the firewood	10	10	tsʰai³⁵xuo⁰	517	tsʰ a i ³⁵ x u o ⁰	
Shenyang		the firewood	10	10	pʰi²¹³₂₁tsʰai⁰	523	pʰ i ²¹³ tsʰ a i ⁰	
Xian		the firewood	10	10	tsʰæ²⁴	516	tsʰ æ ²⁴	
Chengdu		the firewood	10	10	tsʰai³¹	516	tsʰ a i ³¹	
Kunming		the firewood	10	10	tsʰɛ³¹	516	tsʰ ɛ ³¹	
Hefei		the firewood	10	10	tʂʰɛ⁵⁵	516	ʈʂʰ ɛ ⁵⁵	
Hefei		the firewood	10	10	pʰiəʔ⁴tʂʰɛ⁵⁵	523	pʰ i ə ʔ ⁴ ʈʂʰ ɛ ⁵⁵	
Yangzhou		the firewood	10	10	tsʰɛ³¹	516	tsʰ ɛ ³¹	
Yangzhou		the firewood	10	10	pʰiəʔ⁴tsʰɛ³⁴	523	pʰ i ə ʔ ⁴ tsʰ ɛ ³⁴	
Suzhou		the firewood	10	10	zɒ²⁴₂₂bɛ³¹₃₃	518	z ɒ ²⁴ b ɛ ³¹	
Suzhou		the firewood	10	10	pʰiɪʔ⁴zɒ²⁴	523	pʰ i ɪ ʔ ⁴ z ɒ ²⁴	
Wenzhou		the firewood	10	10	za³¹	516	z a ³¹	
Changsha		the firewood	10	10	tsai¹³	516	ts a i ¹³	
Nanchang		the firewood	10	10	tsʰai²⁴	516	tsʰ a i ²⁴	
Meixian		the firewood	10	10	tsʰai¹²	516	tsʰ a i ¹²	
Guangzhou		the firewood	10	10	tʃʰai²¹	516	tʃʰ a i ²¹	
Yangjiang		the firewood	10	10	ʃai⁴⁴³	516	ʃ a i ⁴⁴³	
Xiamen		the firewood	10	10	tsʰa²⁴₃₃tsʰau⁵¹	519	tsʰ a ²⁴ tsʰ a u ⁵¹	
Xiamen		the firewood	10	10	tsʰa²⁴₃₃te¹¹	520	tsʰ a ²⁴ t e ¹¹	
Chaozhou		the firewood	10	10	tsʰa⁵⁵	516	tsʰ a ⁵⁵	
Fuzhou		the firewood	10	10	tsʰa⁵²₃₁løy²¹³	521	tsʰ a ⁵² l ø y ²¹³	
Beijing		the hoof	152	152	tʰi³⁵tsɿ⁰	400	tʰ i ³⁵ ts ɿ ⁰	
Jinan		the hoof	152	152	tʰi⁴²teɿ⁰	400	tʰ i ⁴² t e ɿ ⁰	
Shenyang		the hoof	152	152	tʰi³⁵tsɿ⁰	400	tʰ i ³⁵ ts ɿ ⁰	
Xian		the hoof	152	152	tʰi²⁴tsɿ⁰	400	tʰ i ²⁴ ts ɿ ⁰	
Chengdu		the hoof	152	152	tʰi³¹tsɿ⁵³	400	tʰ i ³¹ ts ɿ ⁵³	
Kunming		the hoof	152	152	tʰi³¹tsɿ⁵³	400	tʰ i ³¹ ts ɿ ⁵³	
Hefei		the hoof	152	152	tsʰɿ⁵⁵tʂɔ²⁴tsə⁰	401	tsʰ ɿ ⁵⁵ ʈʂ ɔ ²⁴ ts ə ⁰	
Yangzhou		the hoof	152	152	tʰi³⁴tsɛ⁰	400	tʰ i ³⁴ ts ɛ ⁰	
Suzhou		the hoof	152	152	di²⁴	399	d i ²⁴	
Wenzhou		the hoof	152	152	dei³¹	399	d e i ³¹	
Changsha		the hoof	152	152	ti¹³tsɿ⁰	400	t i ¹³ ts ɿ ⁰	
Nanchang		the hoof	152	152	tʰi²⁴tsɿ⁰	400	tʰ i ²⁴ ts ɿ ⁰	
Meixian		the hoof	152	152	tʰɛ¹²ɛ⁰	402	tʰ ɛ ¹² ɛ ⁰	
Guangzhou		the hoof	152	152	tʰɐi²¹	399	tʰ ɐ i ²¹	
Yangjiang		the hoof	152	152	tʰɐi⁴⁴³	399	tʰ ɐ i ⁴⁴³	
Xiamen		the hoof	152	152	tue²⁴	399	t u e ²⁴	
Chaozhou		the hoof	152	152	toi⁵⁵	399	t o i ⁵⁵	
Fuzhou		the hoof	152	152	tɛ⁵²	399	t ɛ ⁵²	
Beijing		the house	1252	1252	faŋ³⁵tsɿ⁰	484	f a ŋ ³⁵ ts ɿ ⁰	
Jinan		the house	1252	1252	faŋ⁴²tsɿ⁰	484	f a ŋ ⁴² ts ɿ ⁰	
Shenyang		the house	1252	1252	faŋ³⁵tsɿ⁰	484	f a ŋ ³⁵ ts ɿ ⁰	
Xian		the house	1252	1252	fɑŋ²⁴tsɿ⁰	484	f ɑ ŋ ²⁴ ts ɿ ⁰	
Chengdu		the house	1252	1252	faŋ³¹tsɿ⁵³	484	f a ŋ ³¹ ts ɿ ⁵³	
Kunming		the house	1252	1252	fã³¹tsɿ⁵³	484	f ã ∼ ³¹ ts ɿ ⁵³	
Hefei		the house	1252	1252	fɑ̃⁵⁵tsə⁰	484	f ɑ̃ ∼ ⁵⁵ ts ə ⁰	
Yangzhou		the house	1252	1252	fɑŋ³⁴tsɛ⁰	484	f ɑ ŋ ³⁴ ts ɛ ⁰	
Suzhou		the house	1252	1252	vɒŋ²⁴₂₂tsɿ⁴¹₄₄	484	v ɒ ŋ ²⁴ ts ɿ ⁴¹	
Suzhou		the house	1252	1252	uɤʔ⁴	485	u ɤ ʔ ⁴	
Wenzhou		the house	1252	1252	u²³duɔ²⁴	486	u ²³ d u ɔ ²⁴	
Changsha		the house	1252	1252	fan¹³tsɿ⁰	484	f a n ¹³ ts ɿ ⁰	
Nanchang		the house	1252	1252	fɔŋ⁵⁵tsɿ⁰	484	f ɔ ŋ ⁵⁵ ts ɿ ⁰	
Meixian		the house	1252	1252	vuk²¹	485	v u k ²¹	
Guangzhou		the house	1252	1252	ʊk⁵	485	ʊ k ⁵	
Yangjiang		the house	1252	1252	ʊk²⁴	485	ʊ k ²⁴	
Xiamen		the house	1252	1252	tsʰu¹¹	487	tsʰ u ¹¹	
Chaozhou		the house	1252	1252	tsʰu²¹³	487	tsʰ u ²¹³	
Fuzhou		the house	1252	1252	tsʰuɔ²¹³	487	tsʰ u ɔ ²¹³	
Beijing		the meat	634	634	ʐou⁵¹	471	ʐ o u ⁵¹	
Jinan		the meat	634	634	ʐou²¹	471	ʐ o u ²¹	
Shenyang		the meat	634	634	iou⁴¹	471	i o u ⁴¹	
Xian		the meat	634	634	ʐou⁴⁵	471	ʐ o u ⁴⁵	
Chengdu		the meat	634	634	zəu¹³	471	z ə u ¹³	
Kunming		the meat	634	634	ʐəu¹³	471	ʐ ə u ¹³	
Hefei		the meat	634	634	tʂu⁴⁴ʐəu¹³	471	ʐ əu ¹³	
Yangzhou		the meat	634	634	lɤɯ⁵⁵	471	l ɤ ɯ ⁵⁵	
Suzhou		the meat	634	634	tsʮ⁴⁴ȵioʔ²³₂₁	471	nʲ i o ʔ ²³	
Suzhou		the meat	634	634	ȵioʔ²³	471	nʲ i o ʔ ²³	
Wenzhou		the meat	634	634	ȵiu¹²	471	nʲ i u ¹²	
Changsha		the meat	634	634	zeu²⁴	471	z e u ²⁴	
Nanchang		the meat	634	634	ȵiuk⁵	471	nʲ i u k ⁵	
Meixian		the meat	634	634	ȵiɔk²¹	471	nʲ i ɔ k ²¹	
Guangzhou		the meat	634	634	jʊk²	471	j ʊ k ²	
Yangjiang		the meat	634	634	jʊk⁴⁵⁴	471	j ʊ k ⁴⁵⁴	
Xiamen		the meat	634	634	baʔ³²	472	b a ʔ ³²	
Chaozhou		the meat	634	634	nek⁴	471	n e k ⁴	
Fuzhou		the meat	634	634	nyʔ⁴	471	n y ʔ ⁴	
Xiamen		the meat	634	634	mãʔ³²	472	m ã ∼ ʔ ³²	
Beijing		the mother	1216	1216	ma⁵⁵ma⁰	853	m a ⁵⁵ m a ⁰	
Beijing		the mother	1216	1216	niaŋ³⁵	854	n i a ŋ ³⁵	
Jinan		the mother	1216	1216	ȵiaŋ⁴²	854	nʲ i a ŋ ⁴²	
Shenyang		the mother	1216	1216	ma³³ma⁰	853	m a ³³ m a ⁰	
Xian		the mother	1216	1216	mɑ²¹	852	m ɑ ²¹	
Chengdu		the mother	1216	1216	ma⁴⁴ma⁴⁴	853	m a ⁴⁴ m a ⁴⁴	
Kunming		the mother	1216	1216	ma⁵³	852	m a ⁵³	
Kunming		the mother	1216	1216	ma⁴⁴ma⁴⁴	853	m a ⁴⁴ m a ⁴⁴	
Hefei		the mother	1216	1216	ma²¹²	852	m a ²¹²	
Yangzhou		the mother	1216	1216	mɑ³¹mɑ³¹	853	m ɑ ³¹ m ɑ ³¹	
Yangzhou		the mother	1216	1216	ṃ³⁴mɑ³¹	856	m̩ ³⁴ m ɑ ³¹	
Suzhou		the mother	1216	1216	ṃ⁴⁴mɒ⁴⁴₂₁	856	m̩ ⁴⁴ m ɒ ⁴⁴	
Suzhou		the mother	1216	1216	ȵiaŋ²⁴	854	nʲ i a ŋ ²⁴	
Wenzhou		the mother	1216	1216	a²³ma⁴⁵	857	a ²³ m a ⁴⁵	
Wenzhou		the mother	1216	1216	na⁴⁴	864	n a ⁴⁴	
Changsha		the mother	1216	1216	ma³³ma³³	853	m a ³³ m a ³³	
Nanchang		the mother	1216	1216	ṃ⁴²ma⁰	856	m̩ ⁴² m a ⁰	
Nanchang		the mother	1216	1216	ȵiɔŋ⁵⁵	854	nʲ i ɔ ŋ ⁵⁵	
Meixian		the mother	1216	1216	a⁴⁴mɛ⁴⁴	859	a ⁴⁴ m ɛ ⁴⁴	
Meixian		the mother	1216	1216	ɔi⁴⁴ɛ⁰	865	ɔ i ⁴⁴ ɛ ⁰	
Guangzhou		the mother	1216	1216	ma⁵⁵₂₁ma⁵⁵	853	m a ⁵⁵ m a ⁵⁵	
Guangzhou		the mother	1216	1216	lou²³mou²³₃₅	866	l o u ²³ m o u ²³	
Yangjiang		the mother	1216	1216	a³³ma²⁴	857	a ³³ m a ²⁴	
Yangjiang		the mother	1216	1216	a³³niɛŋ⁴⁴³	858	a ³³ n i ɛ ŋ ⁴⁴³	
Yangjiang		the mother	1216	1216	a³³nai²¹	860	a ³³ n a i ²¹	
Xiamen		the mother	1216	1216	a⁵⁵₃₃bu⁵¹	861	a ⁵⁵ b u ⁵¹	
Xiamen		the mother	1216	1216	bu⁵¹a⁵¹₁₁	867	b u ⁵¹ a ⁵¹	
Xiamen		the mother	1216	1216	lau³³₁₁bu⁵¹	866	l a u ³³ b u ⁵¹	
Chaozhou		the mother	1216	1216	a³³₂₃ma⁵⁵	857	a ³³ m a ⁵⁵	
Chaozhou		the mother	1216	1216	a³³₂₃nie⁵⁵	858	a ³³ n i e ⁵⁵	
Chaozhou		the mother	1216	1216	a³³₂₃ne³³	862	a ³³ n e ³³	
Chaozhou		the mother	1216	1216	a³³₂₃ai⁵⁵	863	a ³³ a i ⁵⁵	
Fuzhou		the mother	1216	1216	i⁴⁴ma⁴⁴	868	i ⁴⁴ m a ⁴⁴	
Fuzhou		the mother	1216	1216	i⁴⁴₅₂nɛ³¹	869	i ⁴⁴ n ɛ ³¹	
Fuzhou		the mother	1216	1216	nouŋ⁵²₃₁nɛ³¹	855	n o u ŋ ⁵² n ɛ ³¹	
Beijing		the spider	843	843	tʂu⁵⁵tʂu⁰	369	ʈʂ u ⁵⁵ ʈʂ u ⁰	
Jinan		the spider	843	843	ŋə⁴²laŋ⁴²tʂu²¹³tsɿ⁰	370	ŋ ə ⁴² l a ŋ ⁴² ʈʂ u ²¹³ ts ɿ ⁰	
Jinan		the spider	843	843	ɕi⁵⁵tʂu²¹³tʂu⁰	371	ɕ i ⁵⁵ ʈʂ u ²¹³ ʈʂ u ⁰	
Shenyang		the spider	843	843	lai⁴¹lai⁴¹tsu³³	373	l a i ⁴¹ l a i ⁴¹ ts u ³³	
Xian		the spider	843	843	pfu²¹pfu⁰	369	pf u ²¹ pf u ⁰	
Chengdu		the spider	843	843	tse⁴⁴₃₁tsu⁴⁴	374	ts e ⁴⁴ ts u ⁴⁴	
Kunming		the spider	843	843	tʂʅ⁴⁴tʂu⁴⁴	374	ʈʂ ʅ ⁴⁴ ʈʂ u ⁴⁴	
Hefei		the spider	843	843	tʂei²⁴tʂu²¹²	374	ʈʂ e i ²⁴ ʈʂ u ²¹²	
Yangzhou		the spider	843	843	tsɿ³¹tsu³¹	374	ts ɿ ³¹ ts u ³¹	
Yangzhou		the spider	843	843	ɕi⁵⁵ɕi⁵⁵tsu³¹tsɛ⁰	372	ɕ i ⁵⁵ ɕ i ⁵⁵ ts u ³¹ ts ɛ ⁰	
Suzhou		the spider	843	843	tsiɪʔ⁴tsʮ⁴⁴₃₅	376	ts i ɪ ʔ ⁴ ts ʮ ⁴⁴	
Wenzhou		the spider	843	843	sɿ⁴⁴muɔ²⁴tsɿ⁴⁴tsɿ⁰	377	s ɿ ⁴⁴ m u ɔ ²⁴ ts ɿ ⁴⁴ ts ɿ ⁰	
Changsha		the spider	843	843	tsɿ³³tɕy³³tsɿ⁰	375	ts ɿ ³³ tɕ y ³³ ts ɿ ⁰	
Nanchang		the spider	843	843	tsɿ⁴²tɕy⁴²	374	ts ɿ ⁴² tɕ y ⁴²	
Meixian		the spider	843	843	la¹²kʰia¹²	378	l a ¹² kʰ i a ¹²	
Guangzhou		the spider	843	843	kʰɐm²¹lou²¹₃₅	379	kʰ ɐ m ²¹ l o u ²¹	
Yangjiang		the spider	843	843	kʰɐm⁴⁴³lou⁴⁴³	379	kʰ ɐ m ⁴⁴³ l o u ⁴⁴³	
Xiamen		the spider	843	843	ti⁵⁵₃₃tu⁵⁵	374	t i ⁵⁵ t u ⁵⁵	
Chaozhou		the spider	843	843	ti³³₂₃tu³³	374	t i ³³ t u ³³	
Fuzhou		the spider	843	843	tʰi⁴⁴ly⁴⁴	374	tʰ i ⁴⁴ l y ⁴⁴	
