language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Komba		(he) falls	1280		lokɡi	13769	l o k ɡ i	
Ono		(he) falls	1280		keti	13791	k e t i	
Borong		(he) falls	1280		kamaː	13815	k a m aː	
Tobo		(he) falls	1280		ma	7713	m a	
Somba-Siawari (Mindik Dialect)		(he) falls	1280		he	7711	h e	
Selepet		(he) falls	1280		kioŋ	13905	k i o ŋ	
Dedua		(he) falls	1280		ma	7713	m a	
Nabak		(he) falls	1280		todzi	13972	t o dz i	
Mape		(he) falls	1280		waki	7712	w a k i	
Timbe		(he) falls	1280		ɡi	14061	ɡ i	
Nabak		(he) holds	1448		mi	7786	m i	
Somba-Siawari (Mindik Dialect)		(he) holds	1448		me	7786	m e	
Mesem		(he) holds	1448		waŋɡa	13745	w a ŋ ɡ a	
Selepet		(he) holds	1448		mi	7786	m i	
Dedua		(he) holds	1448		me	7786	m e	
Somba-Siawari (Burum Dialect)		(he) holds	1448		ma	7786	m a	
Mape		(he) holds	1448		ro	7787	r o	
Tobo		(he) holds	1448		kasa	14051	k a s a	
Timbe		(he) holds	1448		me	7786	m e	
Ono		(he) holds	1448		mi	7786	m i	
Tobo		(he) knows	1410		nin	7655	n i n	
Somba-Siawari (Burum Dialect)		(he) knows	1410		ma	7658	m a	
Kate		(he) knows	1410		mana	7656	m a n a	
Komba		(he) knows	1410		naɡa	7657	n a ɡ a	
Somba-Siawari (Mindik Dialect)		(he) knows	1410		mo	7658	m o	
Timbe		(he) knows	1410		naɡa	7657	n a ɡ a	
Ono		(he) knows	1410		deri	13933	d e r i	
Kube		(he) knows	1410		nin	7655	n i n	
Selepet		(he) knows	1410		naɡa	7657	n a ɡ a	
Nabak		(he) knows	1410		nɔi	13979	n ɔ i	
Dedua		(he) knows	1410		neɡen	14037	n e ɡ e n	
Mesem		(he) knows	1410		niŋɡe	7657	n i ŋ ɡ e	
Nabak		(he) laughs	1355		jəindzi	13659	j ə i n dz i	
Kube		(he) laughs	1355		desi	13708	d e s i	
Dedua		(he) laughs	1355		dzomore	7975	dz o m o r e	
Komba		(he) laughs	1355		ɡiraŋ	7902	ɡ i r a ŋ	
Tobo		(he) laughs	1355		ɡisihi	7705	ɡ i s i h i	
Somba-Siawari (Mindik Dialect)		(he) laughs	1355		botakal	13904	b o t a k a l	
Selepet		(he) laughs	1355		ɡiriŋ	7902	ɡ i r i ŋ	
Somba-Siawari (Burum Dialect)		(he) laughs	1355		ɡisihi	7705	ɡ i s i h i	
Mape		(he) laughs	1355		ɡoweː	7907	ɡ o w eː	
Timbe		(he) laughs	1355		ɡiriŋ	7902	ɡ i r i ŋ	
Ono		(he) laughs	1355		teni	14080	t e n i	
Nabak		(he) says	1458		dzei	7824	dz e i	
Somba-Siawari (Mindik Dialect)		(he) says	1458		dzi	7824	dz i	
Komba		(he) says	1458		s	7824	s	
Mape		(he) says	1458		mi	7825	m i	
Dedua		(he) says	1458		de	7824	d e	
Borong		(he) says	1458		dzo	7824	dz o	
Timbe		(he) says	1458		ma	13837	m a	
Kate		(he) says	1458		mu	7825	m u	
Ono		(he) says	1458		ra	13882	r a	
Kube		(he) says	1458		dze	7824	dz e	
Selepet		(he) says	1458		j	7824	j	
Somba-Siawari (Burum Dialect)		(he) says	1458		dzi	7824	dz i	
Tobo		(he) says	1458		dzi	7824	dz i	
Mesem		(he) sees me	1409		nəɡəi	13724	n ə ɡ ə i	
Nabak		(he) sees me	1409		ni	7905	n i	
Mape		(he) sees me	1409		ŋonenu	7903	ŋ o n e n u	
Kate		(he) sees me	1409		honecnu	7903	h o n e c n u	
Borong		(he) sees me	1409		ni	7905	n i	
Somba-Siawari (Mindik Dialect)		(he) sees me	1409		nek	7906	n e k	
Komba		(he) sees me	1409		nek	7906	n e k	
Ono		(he) sees me	1409		nan 	7904	n a n	
Kube		(he) sees me	1409		ni	7905	n i	
Dedua		(he) sees me	1409		nen	7904	n e n	
Selepet		(he) sees me	1409		nek	7906	n e k	
Somba-Siawari (Burum Dialect)		(he) sees me	1409		nek	7906	n e k	
Timbe		(he) sees me	1409		nek	7906	n e k	
Tobo		(he) sees me	1409		nen	7904	n e n	
Somba-Siawari (Mindik Dialect)		(he) sleeps	1585		aha	7994	a h a	
Komba		(he) sleeps	1585		zi	7996	z i	
Nabak		(he) sleeps	1585		we	7995	w e	
Mape		(he) sleeps	1585		kpe	13738	k p e	
Borong		(he) sleeps	1585		e	7993	e	
Timbe		(he) sleeps	1585		je	7996	j e	
Selepet		(he) sleeps	1585		i	7996	i	
Kube		(he) sleeps	1585		fe	7993	f e	
Dedua		(he) sleeps	1585		fe	7993	f e	
Somba-Siawari (Burum Dialect)		(he) sleeps	1585		aha	7994	a h a	
Tobo		(he) sleeps	1585		ɡaohe	14047	ɡ a o h e	
Ono		(he) sleeps	1585		pa	14078	p a	
Kate		(he) sleeps	1585		fo	7993	f o	
Nabak		(he) stands	1442		ta	7672	t a	
Mape		(he) stands	1442		dimi	7671	d i m i	
Dedua		(he) stands	1442		nan 	7670	n a n	
Borong		(he) stands	1442		nan 	7670	n a n	
Timbe		(he) stands	1442		kin	7669	k i n	
Kate		(he) stands	1442		doma	7671	d o m a	
Komba		(he) stands	1442		kin	7669	k i n	
Selepet		(he) stands	1442		kin	7669	k i n	
Somba-Siawari (Mindik Dialect)		(he) stands	1442		kin	7669	k i n	
Kube		(he) stands	1442		nan 	7670	n a n	
Somba-Siawari (Burum Dialect)		(he) stands	1442		kin	7669	k i n	
Tobo		(he) stands	1442		nan 	7670	n a n	
Ono		(he) stands	1442		okore	14088	o k o r e	
Mesem		(he) washes	1453		əli	13687	ə l i	
Kube		(he) washes	1453		dzuak	7989	dz u a k	
Nabak		(he) washes	1453		dzurudzi	13729	dz u r u dz i	
Kate		(he) washes	1453		dzure	7988	dz u r e	
Somba-Siawari (Burum Dialect)		(he) washes	1453		soŋɡaŋ	7990	s o ŋ ɡ a ŋ	
Borong		(he) washes	1453		soŋɡbaŋ	7990	s o ŋ ɡ b a ŋ	
Somba-Siawari (Mindik Dialect)		(he) washes	1453		soŋɡaŋ	7990	s o ŋ ɡ a ŋ	
Komba		(he) washes	1453		saɡon	7990	s a ɡ o n	
Ono		(he) washes	1453		sauk	7991	s a u k	
Dedua		(he) washes	1453		dzuak	7989	dz u a k	
Selepet		(he) washes	1453		puri	7991	p u r i	
Timbe		(he) washes	1453		puli	14044	p u l i	
Tobo		(he) washes	1453		dzua	7989	dz u a	
Nabak		(his) brother	1262		dat	7827	d a t	
Mesem		(his) brother	1262		dat	7827	d a t	
Mape		(his) brother	1262		kaka	7826	k a k a	
Ono		(his) brother	1262		tat	7827	t a t	
Timbe		(his) brother	1262		teu	13835	t e u	
Selepet		(his) brother	1262		ata	7828	a t a	
Tobo		(his) brother	1262		dat	7827	d a t	
Somba-Siawari (Mindik Dialect)		(his) brother	1262		dat	7827	d a t	
Kube		(his) brother	1262		dar	7827	d a r	
Somba-Siawari (Burum Dialect)		(his) brother	1262		dat	7827	d a t	
Nabak		(his) father	1217		bip	7933	b i p	
Mesem		(his) father	1217		bip	7933	b i p	
Mape		(his) father	1217		mama	1192	m a m a	
Somba-Siawari (Burum Dialect)		(his) father	1217		iwi	7935	i w i	
Ono		(his) father	1217		maɡa	13782	m a ɡ a	
Selepet		(his) father	1217		awa	7935	a w a	
Tobo		(his) father	1217		mam	1192	m a m	
Somba-Siawari (Mindik Dialect)		(his) father	1217		mam	1192	m a m	
Borong		(his) father	1217		nemuŋ	13993	n e m u ŋ	
Timbe		(his) father	1217		ewe	7935	e w e	
Nabak		(his) sister	1263		ip	7846	i p	
Mesem		(his) sister	1263		lip	7846	l i p	
Selepet		(his) sister	1263		tou	7847	t o u	
Tobo		(his) sister	1263		nauŋ	7849	n a u ŋ	
Somba-Siawari (Mindik Dialect)		(his) sister	1263		nen	7848	n e n	
Somba-Siawari (Burum Dialect)		(his) sister	1263		nen	7848	n e n	
Timbe		(his) sister	1263		tau	7847	t a u	
Ono		(his) sister	1263		kiari	14085	k i a r i	
Mesem		(it is) dry	1398		alaŋɡə	7660	a l a ŋ ɡ ə	
Kube		(it is) dry	1398		ireɡe	13715	i r e ɡ e	
Kate		(it is) dry	1398		kereŋke	7659	k e r e ŋ k e	
Somba-Siawari (Burum Dialect)		(it is) dry	1398		araŋɡa	7660	a r a ŋ ɡ a	
Komba		(it is) dry	1398		araraŋ	7660	a r a r a ŋ	
Ono		(it is) dry	1398		dzipki	7661	dz i p k i	
Somba-Siawari (Mindik Dialect)		(it is) dry	1398		araŋɡo	7660	a r a ŋ ɡ o	
Tobo		(it is) dry	1398		dzipka	7661	dz i p k a	
Selepet		(it is) dry	1398		haraŋ	7660	h a r a ŋ	
Borong		(it is) dry	1398		tobori	13951	t o b o r i	
Nabak		(it is) dry	1398		ko	13973	k o	
Dedua		(it is) dry	1398		kereŋ	7659	k e r e ŋ	
Timbe		(it is) dry	1398		kamili	14068	k a m i l i	
Mape		(it is) dry	1398		dziɡa	14116	dz i ɡ a	
Mesem		(it is) full	1429		dzədzə_ko	7970	dz ə dz ə _ k o	
Somba-Siawari (Burum Dialect)		(it is) full	1429		kokolak_kpe	7910	k o k o l a k _ k p e	
Komba		(it is) full	1429		pik	7911	p i k	
Ono		(it is) full	1429		watɡi	13804	w a t ɡ i	
Borong		(it is) full	1429		saː_kpe	13822	s aː _ k p e	
Somba-Siawari (Mindik Dialect)		(it is) full	1429		koko_kpe	7910	k o k o _ k p e	
Tobo		(it is) full	1429		kaia_kpe	7909	k a i a _ k p e	
Selepet		(it is) full	1429		pik	7911	p i k	
Dedua		(it is) full	1429		wake	13954	w a k e	
Kube		(it is) full	1429		koia_kpe	7909	k o i a _ k p e	
Nabak		(it is) full	1429		dzedze_kpe	7970	dz e dz e _ k p e	
Timbe		(it is) full	1429		pik	7911	p i k	
Kate		(it is) full	1429		fuse	7908	f u s e	
Mape		(it is) full	1429		fuse	7908	f u s e	
Tobo		(it) burns	1428		dze	7688	dz e	
Mesem		(it) burns	1428		dzi	7688	dz i	
Somba-Siawari (Burum Dialect)		(it) burns	1428		dze	7688	dz e	
Komba		(it) burns	1428		si	7688	s i	
Timbe		(it) burns	1428		o	13855	o	
Somba-Siawari (Mindik Dialect)		(it) burns	1428		dze	7688	dz e	
Selepet		(it) burns	1428		si	7688	s i	
Ono		(it) burns	1428		dzi	7688	dz i	
Dedua		(it) burns	1428		dza	7688	dz a	
Nabak		(it) burns	1428		dzi	7688	dz i	
Borong		(it) burns	1428		dze	7688	dz e	
Mape		(it) burns	1428		dza	7688	dz a	
Nabak		(it) swells	1573		səme	7937	s ə m e	
Somba-Siawari (Mindik Dialect)		(it) swells	1573		boŋɡo	7945	b o ŋ ɡ o	
Selepet		(it) swells	1573		suk	7934	s u k	
Tobo		(it) swells	1573		buŋɡu	7945	b u ŋ ɡ u	
Somba-Siawari (Burum Dialect)		(it) swells	1573		kpari	13999	k p a r i	
Timbe		(it) swells	1573		kaule	14057	k a u l e	
Ono		(it) swells	1573		sue	7934	s u e	
Somba-Siawari (Burum Dialect)		(its) back	1291		ɡanesem	13700	ɡ a n e s e m	
Kube		(its) back	1291		ɡemaɡi	7736	ɡ e m a ɡ i	
Nabak		(its) back	1291		bam	13732	b a m	
Komba		(its) back	1291		kadat	7737	k a d a t	
Somba-Siawari (Mindik Dialect)		(its) back	1291		ɡemat	7736	ɡ e m a t	
Kate		(its) back	1291		rape	13839	r a p e	
Tobo		(its) back	1291		ɡemat	7736	ɡ e m a t	
Ono		(its) back	1291		romo	13942	r o m o	
Selepet		(its) back	1291		kadat	7737	k a d a t	
Timbe		(its) back	1291		hame	14042	h a m e	
Nabak		(its) breath	870		emetək	13661	e m e t ə k	
Kube		(its) breath	870		wesese	7673	w e s e s e	
Komba		(its) breath	870		jaːk	13768	j aː k	
Kate		(its) breath	870		noka	7675	n o k a	
Selepet		(its) breath	870		heak	7676	h e a k	
Somba-Siawari (Mindik Dialect)		(its) breath	870		osoŋɡom	7674	o s o ŋ ɡ o m	
Somba-Siawari (Burum Dialect)		(its) breath	870		osoŋɡom	7674	o s o ŋ ɡ o m	
Tobo		(its) breath	870		wesi	7673	w e s i	
Timbe		(its) breath	870		heak	7676	h e a k	
Ono		(its) breath	870		asumora	14095	a s u m o r a	
Nabak		(its) claw	72		pəluk	13651	p ə l u k	
Kube		(its) claw	72		boŋsewe	7920	b o ŋ s e w e	
Somba-Siawari (Burum Dialect)		(its) claw	72		kamba	13759	k a m b a	
Komba		(its) claw	72		pakit	7921	p a k i t	
Borong		(its) claw	72		kosi	13824	k o s i	
Somba-Siawari (Mindik Dialect)		(its) claw	72		kesat	13830	k e s a t	
Timbe		(its) claw	72		pekat	7921	p e k a t	
Tobo		(its) claw	72		kawan	13892	k a w a n	
Ono		(its) claw	72		zolip	13931	z o l i p	
Selepet		(its) claw	72		pekat	7921	p e k a t	
Mape		(its) claw	72		jujuŋ	14016	j u j u ŋ	
Dedua		(its) claw	72		boŋ	7920	b o ŋ	
Kate		(its) claw	72		misiŋ	14098	m i s i ŋ	
Mesem		(its) claw	72		dziŋɡəŋɡəŋ	14107	dz i ŋ ɡ ə ŋ ɡ ə ŋ	
Mesem		(its) ear	1247		bəbət	13716	b ə b ə t	
Dedua		(its) ear	1247		hedza	7868	h e dz a	
Somba-Siawari (Burum Dialect)		(its) ear	1247		ketsap	7868	k e ts a p	
Komba		(its) ear	1247		kidap	7868	k i d a p	
Somba-Siawari (Mindik Dialect)		(its) ear	1247		ketsap	7868	k e ts a p	
Timbe		(its) ear	1247		adap	7867	a d a p	
Ono		(its) ear	1247		ket	7868	k e t	
Tobo		(its) ear	1247		kesap	7868	k e s a p	
Kube		(its) ear	1247		ɡedza	7868	ɡ e dz a	
Selepet		(its) ear	1247		adap	7867	a d a p	
Mape		(its) ear	1247		kadze	7868	k a dz e	
Nabak		(its) ear	1247		wak	14071	w a k	
Nabak		(its) eye	1248		dzi	7863	dz i	
Komba		(its) eye	1248		si	7863	s i	
Tobo		(its) eye	1248		kpat	13891	k p a t	
Somba-Siawari (Mindik Dialect)		(its) eye	1248		dze	7863	dz e	
Kube		(its) eye	1248		kiwa	7864	k i w a	
Ono		(its) eye	1248		dei	7863	d e i	
Selepet		(its) eye	1248		sen	7863	s e n	
Borong		(its) eye	1248		dzaː	7863	dz aː	
Somba-Siawari (Burum Dialect)		(its) eye	1248		dze	7863	dz e	
Kate		(its) eye	1248		dzaŋe	7865	dz a ŋ e	
Timbe		(its) eye	1248		dewun	14052	d e w u n	
Mesem		(its) eye	1248		dzi	7863	dz i	
Nabak		(its) fat	323		kerak	8023	k e r a k	
Ono		(its) fat	323		kelok	8023	k e l o k	
Selepet		(its) fat	323		kelu	8023	k e l u	
Tobo		(its) fat	323		kalak	8023	k a l a k	
Somba-Siawari (Mindik Dialect)		(its) fat	323		kelak	8023	k e l a k	
Kube		(its) fat	323		harek	8023	h a r e k	
Somba-Siawari (Burum Dialect)		(its) fat	323		kelak	8023	k e l a k	
Timbe		(its) fat	323		kelu	8023	k e l u	
Nabak		(its) foot	1301		set	13646	s e t	
Ono		(its) foot	1301		ki	7708	k i	
Timbe		(its) foot	1301		kei	7708	k e i	
Somba-Siawari (Mindik Dialect)		(its) foot	1301		kana	7725	k a n a	
Selepet		(its) foot	1301		kai	7708	k a i	
Tobo		(its) foot	1301		kani	7725	k a n i	
Somba-Siawari (Burum Dialect)		(its) foot	1301		kana	7725	k a n a	
Mesem		(its) fruit	1507		kpən	7762	k p ə n	
Nabak		(its) fruit	1507		kpənəŋ	7762	k p ə n ə ŋ	
Mape		(its) fruit	1507		faik	7761	f a i k	
Dedua		(its) fruit	1507		forak	7761	f o r a k	
Somba-Siawari (Burum Dialect)		(its) fruit	1507		lawat	13758	l a w a t	
Komba		(its) fruit	1507		bon	7763	b o n	
Ono		(its) fruit	1507		wele	13788	w e l e	
Timbe		(its) fruit	1507		bun	7763	b u n	
Tobo		(its) fruit	1507		hal	7760	h a l	
Somba-Siawari (Mindik Dialect)		(its) fruit	1507		hal	7760	h a l	
Selepet		(its) fruit	1507		bon	7763	b o n	
Kate		(its) fruit	1507		faric	7761	f a r i c	
Mesem		(its) name	1405		kot	7689	k o t	
Dedua		(its) name	1405		kiwa	7691	k i w a	
Somba-Siawari (Burum Dialect)		(its) name	1405		kpet	13761	k p e t	
Ono		(its) name	1405		dei	13809	d e i	
Timbe		(its) name	1405		kot	7689	k o t	
Komba		(its) name	1405		kut	7689	k u t	
Somba-Siawari (Mindik Dialect)		(its) name	1405		kurap	13876	k u r a p	
Tobo		(its) name	1405		kiwa	7691	k i w a	
Selepet		(its) name	1405		kut	7689	k u t	
Kube		(its) name	1405		kiwa	7691	k i w a	
Nabak		(its) name	1405		dzikət	7692	dz i k ə t	
Borong		(its) name	1405		dzakota	7692	dz a k o t a	
Kate		(its) name	1405		dzane	7690	dz a n e	
Mape		(its) name	1405		dziŋa	7690	dz i ŋ a	
Tobo		(its) neck	1333		dzel	7943	dz e l	
Kube		(its) neck	1333		ebasiɡla	13710	e b a s i ɡ l a	
Nabak		(its) neck	1333		ŋande	7941	ŋ a n d e	
Somba-Siawari (Burum Dialect)		(its) neck	1333		dzal	7943	dz a l	
Borong		(its) neck	1333		are	13821	a r e	
Somba-Siawari (Mindik Dialect)		(its) neck	1333		dzal	7943	dz a l	
Ono		(its) neck	1333		ebi	7942	e b i	
Dedua		(its) neck	1333		ube	7942	u b e	
Selepet		(its) neck	1333		obe	7942	o b e	
Mape		(its) neck	1333		ube	7942	u b e	
Kate		(its) neck	1333		upe	7942	u p e	
Timbe		(its) neck	1333		han	14040	h a n	
Mesem		(its) neck	1333		andeŋ	7941	a n d e ŋ	
Tobo		(its) tail	1220		dzi	7887	dz i	
Somba-Siawari (Burum Dialect)		(its) tail	1220		dai	7887	d a i	
Mape		(its) tail	1220		dzi	7887	dz i	
Komba		(its) tail	1220		daː	7887	d aː	
Borong		(its) tail	1220		dzi	7887	dz i	
Somba-Siawari (Mindik Dialect)		(its) tail	1220		lou	13831	l o u	
Timbe		(its) tail	1220		dape	7889	d a p e	
Kube		(its) tail	1220		dzi	7887	dz i	
Ono		(its) tail	1220		dai	7887	d a i	
Selepet		(its) tail	1220		hape	7889	h a p e	
Dedua		(its) tail	1220		dzi	7887	dz i	
Nabak		(its) tail	1220		dak	7888	d a k	
Kate		(its) tail	1220		ɡec	14099	ɡ e c	
Nabak		all	98		ilinsakpep	13655	i l i n s a k p e p	
Mape		all	98		sasawa	7730	s a s a w a	
Dedua		all	98		sasawa	7730	s a s a w a	
Borong		all	98		kuːja	13817	k uː j a	
Komba		all	98		aksik	13873	a k s i k	
Selepet		all	98		kerek	13887	k e r e k	
Somba-Siawari (Mindik Dialect)		all	98		moːketaŋi	13899	m oː k e t a ŋ i	
Kube		all	98		mokdzoŋ	13918	m o k dz o ŋ	
Somba-Siawari (Burum Dialect)		all	98		kpakpak	14003	k p a k p a k	
Kate		all	98		sasawa	7730	s a s a w a	
Tobo		all	98		eŋalek	14050	e ŋ a l e k	
Timbe		all	98		harowak	14053	h a r o w a k	
Ono		all	98		korop	14094	k o r o p	
Tobo		ashes	646		kama	7784	k a m a	
Somba-Siawari (Burum Dialect)		ashes	646		kau	7785	k a u	
Mesem		ashes	646		dzita	13717	dz i t a	
Mape		ashes	646		dzafe	7783	dz a f e	
Dedua		ashes	646		hama	7784	h a m a	
Borong		ashes	646		toːk	13823	t oː k	
Somba-Siawari (Mindik Dialect)		ashes	646		kau	7785	k a u	
Komba		ashes	646		kau	7785	k a u	
Kube		ashes	646		homa	7784	h o m a	
Ono		ashes	646		kau	7785	k a u	
Selepet		ashes	646		kau	7785	k a u	
Nabak		ashes	646		kɔu	7785	k ɔ u	
Timbe		ashes	646		kau	7785	k a u	
Mesem		big	1202		kəitn̥	13688	k ə i t n̥	
Kate		big	1202		kacɡbene	13752	k a c ɡ b e n e	
Somba-Siawari (Burum Dialect)		big	1202		ketaŋi	7741	k e t a ŋ i	
Ono		big	1202		suaine	13802	s u a i n e	
Borong		big	1202		somata	13827	s o m a t a	
Komba		big	1202		pata	7743	p a t a	
Somba-Siawari (Mindik Dialect)		big	1202		ketaŋi	7741	k e t a ŋ i	
Tobo		big	1202		baia	13897	b a i a	
Selepet		big	1202		pato	7743	p a t o	
Kube		big	1202		kuneŋ	7742	k u n e ŋ	
Nabak		big	1202		taemba	13974	t a e m b a	
Dedua		big	1202		kuneŋ	7742	k u n e ŋ	
Timbe		big	1202		humo	14069	h u m o	
Mape		big	1202		jasoɡo	14115	j a s o ɡ o	
Nabak		bird	937		aɡa	13665	a ɡ a	
Mesem		bird	937		lau	8040	l a u	
Somba-Siawari (Mindik Dialect)		bird	937		nei	13474	n e i	
Somba-Siawari (Burum Dialect)		bird	937		nei	13474	n e i	
Ono		bird	937		naŋi	13474	n a ŋ i	
Kate		bird	937		wipe	13843	w i p e	
Timbe		bird	937		laut	8040	l a u t	
Komba		bird	937		ni	13870	n i	
Selepet		bird	937		nai	13474	n a i	
Tobo		bird	937		ni	13893	n i	
Kube		bird	937		nei	13474	n e i	
Nabak		black	163		sopməŋ	13649	s o p m ə ŋ	
Mape		black	163		ɡaɡawuk	7822	ɡ a ɡ a w u k	
Komba		black	163		sumun_sumun	13767	s u m u n _ s u m u n	
Selepet		black	163		heleŋ	7913	h e l e ŋ	
Somba-Siawari (Mindik Dialect)		black	163		indzaŋi	7823	i n dz a ŋ i	
Kube		black	163		dzapera	7821	dz a p e r a	
Borong		black	163		indzaŋa	7823	i n dz a ŋ a	
Somba-Siawari (Burum Dialect)		black	163		tawuŋi	14002	t a w u ŋ i	
Kate		black	163		ɡaɡapac	7822	ɡ a ɡ a p a c	
Tobo		black	163		dzapala	7821	dz a p a l a	
Timbe		black	163		heleŋ	7913	h e l e ŋ	
Ono		black	163		dika	14096	d i k a	
Kube		breast	1402		namu	7830	n a m u	
Mesem		breast	1402		nam	7830	n a m	
Somba-Siawari (Burum Dialect)		breast	1402		dzudzu	7831	dz u dz u	
Komba		breast	1402		nam	7830	n a m	
Borong		breast	1402		adzu	7831	a dz u	
Somba-Siawari (Mindik Dialect)		breast	1402		dzudzu	7831	dz u dz u	
Selepet		breast	1402		nam	7830	n a m	
Tobo		breast	1402		namo	7830	n a m o	
Ono		breast	1402		ŋamu	7830	ŋ a m u	
Nabak		breast	1402		nam	7830	n a m	
Mape		breast	1402		moŋ	7829	m o ŋ	
Timbe		breast	1402		nam	7830	n a m	
Kate		breast	1402		moŋ	7829	m o ŋ	
Nabak		clothing	1895		nap	7683	n a p	
Tobo		clothing	1895		owo	7653	o w o	
Timbe		clothing	1895		jaban	13861	j a b a n	
Somba-Siawari (Mindik Dialect)		clothing	1895		opo	7653	o p o	
Selepet		clothing	1895		pet	7699	p e t	
Somba-Siawari (Burum Dialect)		clothing	1895		sara	13997	s a r a	
Ono		clothing	1895		poet	7699	p o e t	
Mesem		cold	1287		takəŋ	13685	t a k ə ŋ	
Kube		cold	1287		saɡeŋa	8003	s a ɡ e ŋ a	
Somba-Siawari (Burum Dialect)		cold	1287		dziŋim	13760	dz i ŋ i m	
Ono		cold	1287		momoine	13805	m o m o i n e	
Borong		cold	1287		oloŋa	13816	o l o ŋ a	
Komba		cold	1287		pateŋ	13847	p a t e ŋ	
Somba-Siawari (Mindik Dialect)		cold	1287		hamotŋi	13874	h a m o t ŋ i	
Tobo		cold	1287		saŋɡeŋ	8003	s a ŋ ɡ e ŋ	
Selepet		cold	1287		balapŋe	7681	b a l a p ŋ e	
Nabak		cold	1287		bakŋəŋ	13975	b a k ŋ ə ŋ	
Timbe		cold	1287		balapŋe	7681	b a l a p ŋ e	
Kate		cold	1287		mateŋne	8004	m a t e ŋ n e	
Mape		cold	1287		mateŋne	8004	m a t e ŋ n e	
Somba-Siawari (Burum Dialect)		dust	2		nesak	7967	n e s a k	
Komba		dust	2		isak	7967	i s a k	
Mesem		dust	2		wanawana	13744	w a n a w a n a	
Dedua		dust	2		wondok	13751	w o n d o k	
Somba-Siawari (Mindik Dialect)		dust	2		iwai	7966	i w a i	
Tobo		dust	2		iwai	7966	i w a i	
Ono		dust	2		kinekine	13928	k i n e k i n e	
Selepet		dust	2		wahap	7968	w a h a p	
Mape		dust	2		jak	14007	j a k	
Kate		dust	2		ɡac	14027	ɡ a c	
Timbe		dust	2		ɡahap	7968	ɡ a h a p	
Nabak		dust	2		kpitnəki	14076	k p i t n ə k i	
Somba-Siawari (Burum Dialect)		earth	1228		ɡalme	13697	ɡ a l m e	
Mesem		earth	1228		misa	7809	m i s a	
Dedua		earth	1228		banek	7804	b a n e k	
Komba		earth	1228		an	7806	a n	
Somba-Siawari (Mindik Dialect)		earth	1228		baloŋ	13878	b a l o ŋ	
Tobo		earth	1228		bait	7804	b a i t	
Ono		earth	1228		kepe	13938	k e p e	
Kube		earth	1228		baek	7804	b a e k	
Selepet		earth	1228		han	7806	h a n	
Nabak		earth	1228		misat	7809	m i s a t	
Timbe		earth	1228		han	7806	h a n	
Kate		earth	1228		mareŋ	7805	m a r e ŋ	
Mape		earth	1228		mareŋ	7805	m a r e ŋ	
Nabak		good	1035		kpembenəŋ	13668	k p e m b e n ə ŋ	
