language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Shenyang		dirty	1230	1230	mai³⁵tʰai⁰	122	m a i ³⁵ tʰ a i ⁰	
Xian		dirty	1230	1230	ŋɑŋ²¹tsɑŋ⁰	123	ŋ ɑ ŋ ²¹ ts ɑ ŋ ⁰	
Xian		dirty	1230	1230	tsɑŋ²¹ɕi⁰	121	ts ɑ ŋ ²¹ ɕ i ⁰	
Chengdu		dirty	1230	1230	o³¹tsʰo³¹₄₄	124	o ³¹ tsʰ o ³¹	
Chengdu		dirty	1230	1230	tsaŋ⁴⁴	120	ts a ŋ ⁴⁴	
Kunming		dirty	1230	1230	tsã⁴⁴	120	ts ã ∼ ⁴⁴	
Hefei		dirty	1230	1230	tsɑ̃²¹²	120	ts ɑ̃ ∼ ²¹²	
Hefei		dirty	1230	1230	ʂəʔ⁴nəŋ⁰	125	ʂ ə ʔ ⁴ n ə ŋ ⁰	
Yangzhou		dirty	1230	1230	tsɑŋ³¹	120	ts ɑ ŋ ³¹	
Yangzhou		dirty	1230	1230	u³¹tsɔ⁰	126	u ³¹ ts ɔ ⁰	
Suzhou		dirty	1230	1230	oʔ⁴tsʰoʔ⁴	124	o ʔ ⁴ tsʰ o ʔ ⁴	
Wenzhou		dirty	1230	1230	ɜ⁴⁴tsɜ⁴⁴	127	ɜ ⁴⁴ ts ɜ ⁴⁴	
Changsha		dirty	1230	1230	la²⁴tʰa⁰	128	l a ²⁴ tʰ a ⁰	
Nanchang		dirty	1230	1230	ŋa⁴²tsa⁴²	129	ŋ a ⁴² ts a ⁴²	
Meixian		dirty	1230	1230	ɛu⁴²nɛu⁴²	130	ɛ u ⁴² n ɛ u ⁴²	
Meixian		dirty	1230	1230	ɔ⁴⁴tsɔ⁴⁴	132	ɔ ⁴⁴ ts ɔ ⁴⁴	
Guangzhou		dirty	1230	1230	wu⁵³tʃou⁵³	126	w u ⁵³ tʃ o u ⁵³	
Guangzhou		dirty	1230	1230	la²³tʃa³⁵	133	l a ²³ tʃ a ³⁵	
Yangjiang		dirty	1230	1230	ʃɐt²⁴jɐn²¹	134	ʃ ɐ t ²⁴ j ɐ n ²¹	
Yangjiang		dirty	1230	1230	wu³³tʃou³³	126	w u ³³ tʃ o u ³³	
Xiamen		dirty	1230	1230	lau²⁴₃₃siɔŋ²⁴	135	l a u ²⁴ s i ɔ ŋ ²⁴	
Xiamen		dirty	1230	1230	lap³²₅sap³²	136	l a p ³² s a p ³²	
Xiamen		dirty	1230	1230	am⁵⁵₃₃tsam⁵⁵	138	a m ⁵⁵ ts a m ⁵⁵	
Chaozhou		dirty	1230	1230	laʔ²¹₃sap²¹	136	l a ʔ ²¹ s a p ²¹	
Chaozhou		dirty	1230	1230	tsʰi³³₂₃i⁵⁵	139	tsʰ i ³³ i ⁵⁵	
Fuzhou		dirty	1230	1230	na⁴⁴zia⁴⁴	140	n a ⁴⁴ z i a ⁴⁴	
Fuzhou		dirty	1230	1230	ei²⁴²	141	e i ²⁴²	
Beijing		dry	1398	1398	kan⁵⁵	96	k a n ⁵⁵	
Jinan		dry	1398	1398	kæ̃²¹³	96	k æ̃ ∼ ²¹³	
Shenyang		dry	1398	1398	kan³³	96	k a n ³³	
Xian		dry	1398	1398	kæ̃²¹	96	k æ̃ ∼ ²¹	
Chengdu		dry	1398	1398	kan⁴⁴	96	k a n ⁴⁴	
Kunming		dry	1398	1398	kã⁴⁴	96	k ã ∼ ⁴⁴	
Hefei		dry	1398	1398	kæ̃²¹²	96	k æ̃ ∼ ²¹²	
Yangzhou		dry	1398	1398	kɛ̃³¹	96	k ɛ̃ ∼ ³¹	
Suzhou		dry	1398	1398	kø⁴⁴	96	k ø ⁴⁴	
Wenzhou		dry	1398	1398	ky⁴⁴	96	k y ⁴⁴	
Changsha		dry	1398	1398	kan³³	96	k a n ³³	
Nanchang		dry	1398	1398	kɔn⁴²	96	k ɔ n ⁴²	
Meixian		dry	1398	1398	kɔn⁴⁴	96	k ɔ n ⁴⁴	
Guangzhou		dry	1398	1398	kɔn⁵³	96	k ɔ n ⁵³	
Yangjiang		dry	1398	1398	tʃau³³	97	tʃ a u ³³	
Xiamen		dry	1398	1398	ta⁵⁵	98	t a ⁵⁵	
Xiamen		dry	1398	1398	kan⁵⁵	96	k a n ⁵⁵	
Chaozhou		dry	1398	1398	ta³³	98	t a ³³	
Fuzhou		dry	1398	1398	ta⁴⁴	98	t a ⁴⁴	
Fuzhou		dry	1398	1398	kaŋ⁴⁴	96	k a ŋ ⁴⁴	
Beijing		early	672	672	tsau²¹⁴	144	ts a u ²¹⁴	
Jinan		early	672	672	tsɔ⁵⁵	144	ts ɔ ⁵⁵	
Shenyang		early	672	672	tsau²¹³	144	ts a u ²¹³	
Xian		early	672	672	tsɑu⁵³	144	ts ɑ u ⁵³	
Chengdu		early	672	672	tsau⁵³	144	ts a u ⁵³	
Kunming		early	672	672	tsau⁵³	144	ts a u ⁵³	
Hefei		early	672	672	tsɔ²⁴	144	ts ɔ ²⁴	
Yangzhou		early	672	672	tsɔ⁴²	144	ts ɔ ⁴²	
Suzhou		early	672	672	tsæ⁴¹	144	ts æ ⁴¹	
Wenzhou		early	672	672	tsɜ⁴⁵	144	ts ɜ ⁴⁵	
Changsha		early	672	672	tsau⁴¹	144	ts a u ⁴¹	
Nanchang		early	672	672	tsau²¹³	144	ts a u ²¹³	
Meixian		early	672	672	tsau³¹	144	ts a u ³¹	
Guangzhou		early	672	672	tʃou³⁵	144	tʃ o u ³⁵	
Yangjiang		early	672	672	tʃou²¹	144	tʃ o u ²¹	
Xiamen		early	672	672	tsa⁵¹	144	ts a ⁵¹	
Chaozhou		early	672	672	tsa⁵³	144	ts a ⁵³	
Fuzhou		early	672	672	tsa³¹	144	ts a ³¹	
Beijing		full	1429	1429	man²¹⁴	78	m a n ²¹⁴	
Jinan		full	1429	1429	mæ̃⁵⁵	78	m æ̃ ∼ ⁵⁵	
Shenyang		full	1429	1429	man²¹³	78	m a n ²¹³	
Xian		full	1429	1429	mæ̃⁵³	78	m æ̃ ∼ ⁵³	
Chengdu		full	1429	1429	man⁵³	78	m a n ⁵³	
Kunming		full	1429	1429	mã⁵³	78	m ã ∼ ⁵³	
Hefei		full	1429	1429	mʊ̃²⁴	78	m ʊ̃ ∼ ²⁴	
Yangzhou		full	1429	1429	mõ⁴²	78	m õ ∼ ⁴²	
Suzhou		full	1429	1429	mø³¹	78	m ø ³¹	
Wenzhou		full	1429	1429	mø²⁴	78	m ø ²⁴	
Changsha		full	1429	1429	mõ⁴¹	78	m õ ∼ ⁴¹	
Nanchang		full	1429	1429	mɔn²¹³	78	m ɔ n ²¹³	
Meixian		full	1429	1429	man⁴⁴	78	m a n ⁴⁴	
Guangzhou		full	1429	1429	mun²³	78	m u n ²³	
Yangjiang		full	1429	1429	mei²⁴	79	m e i ²⁴	
Xiamen		full	1429	1429	mũã⁵¹	78	m ũ ã ∼ ⁵¹	
Chaozhou		full	1429	1429	mũã⁵³	78	m ũ ã ∼ ⁵³	
Chaozhou		full	1429	1429	tĩ³⁵	80	t ĩ ∼ ³⁵	
Fuzhou		full	1429	1429	paʔ⁴	81	p a ʔ ⁴	
Beijing		good	1035	1035	xau²¹⁴	148	x a u ²¹⁴	
Jinan		good	1035	1035	xɔ⁵⁵	148	x ɔ ⁵⁵	
Jinan		good	1035	1035	tɕʰiaŋ⁴²	149	tɕʰ i a ŋ ⁴²	
Shenyang		good	1035	1035	xau²¹³	148	x a u ²¹³	
Xian		good	1035	1035	xɑn⁵³	148	x ɑ n ⁵³	
Xian		good	1035	1035	liɑu²⁴	150	l i ɑ u ²⁴	
Chengdu		good	1035	1035	xau⁵³	148	x a u ⁵³	
Kunming		good	1035	1035	xau⁵³	148	x a u ⁵³	
Hefei		good	1035	1035	xɔ²⁴	148	x ɔ ²⁴	
Yangzhou		good	1035	1035	xɔ⁴²	148	x ɔ ⁴²	
Suzhou		good	1035	1035	hæ⁴¹	148	h æ ⁴¹	
Suzhou		good	1035	1035	lin²⁴	151	l i n ²⁴	
Suzhou		good	1035	1035	tsɛ⁵¹³	152	ts ɛ ⁵¹³	
Wenzhou		good	1035	1035	hɜ⁴⁵	148	h ɜ ⁴⁵	
Changsha		good	1035	1035	xau⁴¹	148	x a u ⁴¹	
Nanchang		good	1035	1035	hau²¹³	148	h a u ²¹³	
Meixian		good	1035	1035	hau³¹	148	h a u ³¹	
Meixian		good	1035	1035	tsan³¹	153	ts a n ³¹	
Guangzhou		good	1035	1035	hou³⁵	148	h o u ³⁵	
Yangjiang		good	1035	1035	hou²¹	148	h o u ²¹	
Xiamen		good	1035	1035	ho⁵¹	148	h o ⁵¹	
Chaozhou		good	1035	1035	ho⁵³	148	h o ⁵³	
Fuzhou		good	1035	1035	xɔ³¹	148	x ɔ ³¹	
Suzhou		hard	1884	1884	ŋaŋ³¹	700	ŋ a ŋ ³¹	
Beijing		hard	1884	1884	iŋ⁵¹	700	i ŋ ⁵¹	
Jinan		hard	1884	1884	iŋ²¹	700	i ŋ ²¹	
Shenyang		hard	1884	1884	iŋ⁴¹	700	i ŋ ⁴¹	
Xian		hard	1884	1884	ȵiŋ⁴⁵	700	nʲ i ŋ ⁴⁵	
Chengdu		hard	1884	1884	ŋən¹³	700	ŋ ə n ¹³	
Kunming		hard	1884	1884	ə̃¹³	700	ə̃ ∼ ¹³	
Hefei		hard	1884	1884	ʐən⁵³	700	ʐ ə n ⁵³	
Yangzhou		hard	1884	1884	iŋ⁵⁵	700	i ŋ ⁵⁵	
Wenzhou		hard	1884	1884	ŋɛ¹¹	700	ŋ ɛ ¹¹	
Changsha		hard	1884	1884	ŋən²¹	700	ŋ ə n ²¹	
Nanchang		hard	1884	1884	ŋaŋ³¹	700	ŋ a ŋ ³¹	
Meixian		hard	1884	1884	ŋaŋ⁴²	700	ŋ a ŋ ⁴²	
Guangzhou		hard	1884	1884	ŋaŋ²²	700	ŋ a ŋ ²²	
Yangjiang		hard	1884	1884	ŋaŋ⁴⁵⁴	700	ŋ a ŋ ⁴⁵⁴	
Xiamen		hard	1884	1884	ŋĩ³³	700	ŋ ĩ ∼ ³³	
Chaozhou		hard	1884	1884	ŋe³⁵	700	ŋ e ³⁵	
Fuzhou		hard	1884	1884	ŋaiŋ²⁴²	700	ŋ a i ŋ ²⁴²	
Beijing		high / tall	711	711	kau⁵⁵	57	k a u ⁵⁵	
Jinan		high / tall	711	711	kɔ²¹³	57	k ɔ ²¹³	
Shenyang		high / tall	711	711	kau³³	57	k a u ³³	
Xian		high / tall	711	711	kɑu²¹	57	k ɑ u ²¹	
Chengdu		high / tall	711	711	kau⁴⁴	57	k a u ⁴⁴	
Kunming		high / tall	711	711	kau⁴⁴	57	k a u ⁴⁴	
Hefei		high / tall	711	711	kɔ²¹²	57	k ɔ ²¹²	
Yangzhou		high / tall	711	711	kɔ³¹	57	k ɔ ³¹	
Suzhou		high / tall	711	711	kæ⁴⁴	57	k æ ⁴⁴	
Wenzhou		high / tall	711	711	kɜ⁴⁴	57	k ɜ ⁴⁴	
Changsha		high / tall	711	711	kau³³	57	k a u ³³	
Nanchang		high / tall	711	711	kau⁴²	57	k a u ⁴²	
Meixian		high / tall	711	711	kau⁴⁴	57	k a u ⁴⁴	
Guangzhou		high / tall	711	711	kou⁵³	57	k o u ⁵³	
Yangjiang		high / tall	711	711	kou³³	57	k o u ³³	
Xiamen		high / tall	711	711	kũãĩ²⁴	58	k ũ ã ĩ ∼ ²⁴	
Chaozhou		high / tall	711	711	kũĩ⁵⁵	58	k ũ ĩ ∼ ⁵⁵	
Fuzhou		high / tall	711	711	keiŋ⁵²	58	k e i ŋ ⁵²	
Beijing		horizontal	2376	2376	xəŋ³⁵	83	x ə ŋ ³⁵	
Jinan		horizontal	2376	2376	xəŋ⁴²	83	x ə ŋ ⁴²	
Shenyang		horizontal	2376	2376	xəŋ³⁵	83	x ə ŋ ³⁵	
Xian		horizontal	2376	2376	ɕye²⁴	84	ɕ y e ²⁴	
Chengdu		horizontal	2376	2376	xuən³¹	83	x u ə n ³¹	
Kunming		horizontal	2376	2376	xuə̃³¹	83	x u ə̃ ∼ ³¹	
Hefei		horizontal	2376	2376	xʊ̃⁵⁵	83	x ʊ̃ ∼ ⁵⁵	
Yangzhou		horizontal	2376	2376	xoŋ³⁴	83	x o ŋ ³⁴	
Suzhou		horizontal	2376	2376	ɦuaŋ²⁴	83	ɦ u a ŋ ²⁴	
Wenzhou		horizontal	2376	2376	viɛ³¹	83	v i ɛ ³¹	
Changsha		horizontal	2376	2376	fən¹³	83	f ə n ¹³	
Nanchang		horizontal	2376	2376	uaŋ⁵⁵	83	u a ŋ ⁵⁵	
Meixian		horizontal	2376	2376	vaŋ¹²	83	v a ŋ ¹²	
Guangzhou		horizontal	2376	2376	waŋ²¹	83	w a ŋ ²¹	
Yangjiang		horizontal	2376	2376	waŋ⁴⁴³	83	w a ŋ ⁴⁴³	
Xiamen		horizontal	2376	2376	hũãĩ²⁴	83	h ũ ã ĩ ∼ ²⁴	
Chaozhou		horizontal	2376	2376	hũẽ⁵⁵	83	h ũ ẽ ∼ ⁵⁵	
Fuzhou		horizontal	2376	2376	xuaŋ⁵²	83	x u a ŋ ⁵²	
Beijing		hot	1286	1286	ʐə⁵¹	168	ʐ ə ⁵¹	
Jinan		hot	1286	1286	ʐə²¹	168	ʐ ə ²¹	
Shenyang		hot	1286	1286	ie⁴¹	168	i e ⁴¹	
Xian		hot	1286	1286	ʐə²¹	168	ʐ ə ²¹	
Chengdu		hot	1286	1286	ze³¹	168	z e ³¹	
Kunming		hot	1286	1286	ʐə³¹	168	ʐ ə ³¹	
Hefei		hot	1286	1286	ʐɐʔ⁴	168	ʐ ɐ ʔ ⁴	
Yangzhou		hot	1286	1286	iəʔ⁴	168	i ə ʔ ⁴	
Suzhou		hot	1286	1286	ȵiɪʔ²³	168	nʲ i ɪ ʔ ²³	
Wenzhou		hot	1286	1286	ȵi¹²	168	nʲ i ¹²	
Changsha		hot	1286	1286	ye²⁴	168	y e ²⁴	
Nanchang		hot	1286	1286	lɛt⁵	168	l ɛ t ⁵	
Meixian		hot	1286	1286	ȵiayt⁴	168	nʲ i a y t ⁴	
Meixian		hot	1286	1286	sau⁴⁴	169	s a u ⁴⁴	
Guangzhou		hot	1286	1286	jit²²	168	j i t ²²	
Yangjiang		hot	1286	1286	jit⁴⁵⁴	168	j i t ⁴⁵⁴	
Xiamen		hot	1286	1286	liat⁵	168	l i a t ⁵	
Xiamen		hot	1286	1286	sio⁵⁵	169	s i o ⁵⁵	
Chaozhou		hot	1286	1286	sie³³	169	s i e ³³	
Fuzhou		hot	1286	1286	ieʔ⁴	168	i e ʔ ⁴	
Beijing		left	244	244	tsuo²¹⁴₃₅ʂou²¹⁴	714	ts u o ²¹⁴ ʂ o u ²¹⁴	
Jinan		left	244	244	tsuə²¹ʂou⁵⁵	714	ts u ə ²¹ ʂ o u ⁵⁵	
Shenyang		left	244	244	tsuə²¹³₃₅sou²¹³	714	ts u ə ²¹³ s o u ²¹³	
Xian		left	244	244	tsuo⁵³ʂou⁵³	714	ts u o ⁵³ ʂ o u ⁵³	
Chengdu		left	244	244	tso⁵³səu⁵³	714	ts o ⁵³ s ə u ⁵³	
Kunming		left	244	244	tsuo⁵³ʂəu⁵³	714	ts u o ⁵³ ʂ ə u ⁵³	
Hefei		left	244	244	tsʊ²⁴ʂɯ²⁴	714	ts ʊ ²⁴ ʂ ɯ ²⁴	
Yangzhou		left	244	244	tso⁴²sɤɯ⁴²	714	ts o ⁴² s ɤ ɯ ⁴²	
Yangzhou		left	244	244	tɕi⁵⁵sɤɯ⁴²	715	tɕ i ⁵⁵ s ɤ ɯ ⁴²	
Suzhou		left	244	244	tsi⁵¹³₄₄sʏ⁴¹₂₁	715	ts i ⁵¹³ s ʏ ⁴¹	
Suzhou		left	244	244	tsəu⁵¹³₄₄sʏ⁴¹₂₁	714	ts ə u ⁵¹³ s ʏ ⁴¹	
Wenzhou		left	244	244	tsei²³ɕiu⁴⁵	716	ts e i ²³ ɕ i u ⁴⁵	
Changsha		left	244	244	tso⁴¹səu⁴¹	714	ts o ⁴¹ s ə u ⁴¹	
Nanchang		left	244	244	tsɔ²¹³səu²¹³	714	ts ɔ ²¹³ s ə u ²¹³	
Meixian		left	244	244	tsɔ³¹su³¹	714	ts ɔ ³¹ s u ³¹	
Guangzhou		left	244	244	tʃɔ³⁵ʃɐu³⁵	714	tʃ ɔ ³⁵ ʃ ɐ u ³⁵	
Yangjiang		left	244	244	tʃɔ²¹ʃɐu²¹	714	tʃ ɔ ²¹ ʃ ɐ u ²¹	
Xiamen		left	244	244	to¹¹₅₁tsʰiu⁵¹	717	t o ¹¹ tsʰ i u ⁵¹	
Chaozhou		left	244	244	to²¹³₅₃tsʰiu⁵³₂₁	717	t o ²¹³ tsʰ i u ⁵³	
Fuzhou		left	244	244	siu³¹βeiŋ⁴⁴₅₂ȵiu⁵¹	722	s i u ³¹ β e i ŋ ⁴⁴ nʲ i u ⁵¹	
Shenyang		long	1203	1203	tsʰaŋ³⁵	453	tsʰ a ŋ ³⁵	
Beijing		long	1203	1203	tʂʰaŋ³⁵	453	ʈʂʰ a ŋ ³⁵	
Jinan		long	1203	1203	tʂʰaŋ⁴²	453	ʈʂʰ a ŋ ⁴²	
Xian		long	1203	1203	tʂʰɑŋ²⁴	453	ʈʂʰ ɑ ŋ ²⁴	
Chengdu		long	1203	1203	tsʰaŋ³¹	453	tsʰ a ŋ ³¹	
Kunming		long	1203	1203	tʂʰã³¹	453	ʈʂʰ ã ∼ ³¹	
Hefei		long	1203	1203	tʂʰɑ̃⁵⁵	453	ʈʂʰ ɑ̃ ∼ ⁵⁵	
Yangzhou		long	1203	1203	tsʰɑŋ³⁴	453	tsʰ ɑ ŋ ³⁴	
Suzhou		long	1203	1203	zaŋ²⁴	453	z a ŋ ²⁴	
Wenzhou		long	1203	1203	dʑi³¹	453	dʑ i ³¹	
Changsha		long	1203	1203	tsan¹³	453	ts a n ¹³	
Nanchang		long	1203	1203	tsʰɔŋ²⁴	453	tsʰ ɔ ŋ ²⁴	
Meixian		long	1203	1203	tsʰɔŋ¹²	453	tsʰ ɔ ŋ ¹²	
Guangzhou		long	1203	1203	tʃʰœŋ²¹	453	tʃʰ œ ŋ ²¹	
Yangjiang		long	1203	1203	tʃʰiɛŋ⁴⁴³	453	tʃʰ i ɛ ŋ ⁴⁴³	
Xiamen		long	1203	1203	tῃ²⁴	453	t ŋ̍ ²⁴	
Chaozhou		long	1203	1203	tɯῃ⁵⁵	453	t ɯ ŋ̍ ⁵⁵	
Fuzhou		long	1203	1203	touŋ⁵²	453	t o u ŋ ⁵²	
Beijing		noon	2490	2490	ʂaiŋ²¹⁴₂₁xuo⁰	747	ʂ a i ŋ ²¹⁴ x u o ⁰	
Jinan		noon	2490	2490	ʂaŋ⁵⁵u⁰	747	ʂ a ŋ ⁵⁵ u ⁰	
Shenyang		noon	2490	2490	saŋ²¹³₂₁u⁰	747	s a ŋ ²¹³ u ⁰	
Xian		noon	2490	2490	ʂɑŋ²¹u⁵³tuæ̃²¹	748	ʂ ɑ ŋ ²¹ u ⁵³ t u æ̃ ∼ ²¹	
Chengdu		noon	2490	2490	sau⁵³vu⁵³	747	s a u ⁵³ v u ⁵³	
Kunming		noon	2490	2490	ʂã⁵³u⁵³	747	ʂ ã ∼ ⁵³ u ⁵³	
Hefei		noon	2490	2490	tʂəŋ²¹²u²⁴	749	ʈʂ ə ŋ ²¹² u ²⁴	
Hefei		noon	2490	2490	ʂɑ̃²⁴u²⁴	747	ʂ ɑ̃ ∼ ²⁴ u ²⁴	
Yangzhou		noon	2490	2490	tsoŋ³¹sɑŋ⁰	750	ts o ŋ ³¹ s ɑ ŋ ⁰	
Suzhou		noon	2490	2490	tsoŋ⁴⁴lɒŋ³¹₂₁	751	ts o ŋ ⁴⁴ l ɒ ŋ ³¹	
Wenzhou		noon	2490	2490	nɛ¹²tɕiu⁴²	753	n ɛ ¹² tɕ i u ⁴²	
Changsha		noon	2490	2490	taən³³u⁴¹	749	t a ə n ³³ u ⁴¹	
Nanchang		noon	2490	2490	tɔŋ⁴²tɕiu⁵⁵	755	t ɔ ŋ ⁴² tɕ i u ⁵⁵	
Meixian		noon	2490	2490	tɔŋ⁴⁴tsu⁴²	755	t ɔ ŋ ⁴⁴ ts u ⁴²	
Guangzhou		noon	2490	2490	an³³tʃɐu³³	756	a n ³³ tʃ ɐ u ³³	
Yangjiang		noon	2490	2490	an²⁴tʃɐu²⁴	756	a n ²⁴ tʃ ɐ u ²⁴	
Xiamen		noon	2490	2490	lit⁵₃₂tau¹¹	753	l i t ⁵ t a u ¹¹	
Chaozhou		noon	2490	2490	zik⁴₂₁tau²¹³	754	z i k ⁴ t a u ²¹³	
Fuzhou		noon	2490	2490	touŋ⁴⁴₅₂nau²¹³	752	t o u ŋ ⁴⁴ n a u ²¹³	
Beijing		outside	762	762	uai⁵¹tʰou⁰	939	u a i ⁵¹ tʰ o u ⁰	
Beijing		outside	762	762	iuai⁵¹pianr⁰	947	u a i ⁵¹ p i a n r ⁰	
Jinan		outside	762	762	uɛ²¹pɛr⁰	940	u ɛ ²¹ p ɛ r ⁰	
Shenyang		outside	762	762	uai⁴¹tʰou⁰	939	u a i ⁴¹ tʰ o u ⁰	
Xian		outside	762	762	uæ⁴⁵tʰou⁰	939	u æ ⁴⁵ tʰ o u ⁰	
Chengdu		outside	762	762	uai¹³tʰəu³¹	939	u a i ¹³ tʰ ə u ³¹	
Kunming		outside	762	762	uɛ¹³ʂəu⁵³	941	u ɛ ¹³ ʂ ə u ⁵³	
Hefei		outside	762	762	uɛ⁵³tʰɯ⁰	939	u ɛ ⁵³ tʰ ɯ ⁰	
Yangzhou		outside	762	762	uɛ⁵⁵tʰɤɯ⁰	939	u ɛ ⁵⁵ tʰ ɤ ɯ ⁰	
Suzhou		outside	762	762	ŋɒ³¹₂₂dʏ²⁴₃₃	939	ŋ ɒ ³¹ d ʏ ²⁴	
Wenzhou		outside	762	762	va¹¹mai¹¹	942	v a ¹¹ m a i ¹¹	
Changsha		outside	762	762	uai²¹təu⁰	939	u a i ²¹ t ə u ⁰	
Nanchang		outside	762	762	uai³¹tʰɛu²⁴	939	u a i ³¹ tʰ ɛ u ²⁴	
Meixian		outside	762	762	ŋuai⁴²pɔi⁴²	943	ŋ u a i ⁴² p ɔ i ⁴²	
Guangzhou		outside	762	762	ŋɔi²²pin²²	944	ŋ ɔ i ²² p i n ²²	
Yangjiang		outside	762	762	wui⁴⁵⁴tɐi³³	945	w u i ⁴⁵⁴ t ɐ i ³³	
Xiamen		outside	762	762	gua³³₁₁bin³³	942	g u a ³³ b i n ³³	
