language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Bihari		back	6		piʈa	686	p i ʈ a	
Bihari		back	6		ɖar	3391	ɖ a r	
Oriya		back	6		piʈʰi	686	p i ʈʰ i	
Urdu		back	6		kəməɾ	3453	k ə m ə ɾ	
Catalan		back	6		əskɛnə	2551	ə s k ɛ n ə	
Portuguese_ST		back	6		kɔʃtɐʃ	3533	k ɔ ʃ t ɐ ʃ	
Armenian_Mod		back	6		meʧʰkʰ	3589	m e ʧʰ kʰ	
Czech		back	6		zaːda	3591	z aː d a	
Breton_ST		bad	7		fal	970	f a l	
Catalan		bad	7		mal	852	m a l	
Danish		bad	7		ɔn	2191	ɔ n	
Dutch_List		bad	7		slɛχt	181	s l ɛ χ t	
English		bad	7		bæd	2194	b æ d	
French		bad	7		mɔvɛ	852	m ɔ v ɛ	
German		bad	7		ʃlɛçt	181	ʃ l ɛ ç t	
Greek_Mod		bad	7		kako̞s	1451	k a k o̞ s	
Italian		bad	7		kattivo	2196	k a tː i v o	
Marathi		bad	7		wa͜iːʈ	3387	w a͜iː ʈ	
Polish		bad	7		zwɨ	1197	z w ɨ	
Portuguese_ST		bad	7		maw	852	m a w	
Russian		bad	7		ploxoj	3388	p l o x o j	
Spanish		bad	7		malo	852	m a l o	
Swedish		bad	7		doː.lɪɡ	2038	d oː l ɪ ɡ	
Armenian_Mod		bad	7		vɑt	2190	v ɑ t	
Bihari		bad	7		kʰərap	4	kʰ ə r a p	
Oriya		bad	7		kʰɔrapɔ	4	kʰ ɔ r a p ɔ	
Urdu		bad	7		bʊɾɑ	2553	b ʊ ɾ ɑ	
Swedish		bad	7		und	2191	u n d	
Swedish		bad	7		ʉːsəl	2195	ʉː s ə l	
Urdu		bad	7		χəɾɑb	4	χ ə ɾ ɑ b	
Czech		bad	7		zliː	1197	z l iː	
Czech		bark	8		kuːra	182	k uː r a	
Catalan		bark	8		əskɔrsə	182	ə s k ɔ r s ə	
Breton_ST		bark	8		rysk	971	r y s k	
Danish		bark	8		b̥ɑːg̥ʰ	1305	b̥ ɑː g̥ʰ	
Dutch_List		bark	8		sχɔrs	182	s χ ɔ r s	
English		bark	8		bɑːk	1305	b ɑː k	
French		bark	8		ekɔʀs	182	e k ɔ ʀ s	
German		bark	8		rɪndə	1438	r ɪ n d ə	
Greek_Mod		bark	8		ðe̞ndro̞fluða	3390	ð e̞ n d r o̞ f l u ð a	
Italian		bark	8		skɔrdza	182	s k ɔ r d z a	
Marathi		bark	8		sal	750	s a l	
Polish		bark	8		kɔra	182	k ɔ r a	
Russian		bark	8		kora	182	k o r a	
Spanish		bark	8		koɾteθa	182	k o ɾ t e θ a	
Swedish		bark	8		bark	1305	b a r k	
Bihari		bark	8		cʰal	750	cʰ a l	
Oriya		bark	8		čheli	750	č h e l i	
Oriya		bark	8		bɔkɔɭɔ	1798	b ɔ k ɔ ɭ ɔ	
Urdu		bark	8		ʧɑl	750	ʧ ɑ l	
German		bark	8		bɔrkə	1305	b ɔ r k ə	
Italian		bark	8		kortetʧa	182	k o r t e t ʧ a	
Armenian_Mod		bark	8		kɛʁɛv	570	k ɛ ʁ ɛ v	
Portuguese_ST		bark	8		kaʃkɐ	182	k a ʃ k ɐ	
German		because	9		vail	1439	v ai l	
Breton_ST		because	9		pɛgwiːr	3392	p ɛ g w iː r	
Marathi		because	9		kaɾəɳ	751	k a ɾ ə ɳ	
Swedish		because	9		emeːdan	2100	e m eː d a n	
Armenian_Mod		because	9		voɾovhɛtɛv	3393	v o ɾ o v h ɛ t ɛ v	
English		because	9		bɪkɒz	1341	b ɪ k ɒ z	
Oriya		because	9		karɔɳɔ	751	k a r ɔ ɳ ɔ	
Oriya		because	9		hetu	3397	h e t u	
Oriya		because	9		jogu	3398	j o g u	
Oriya		because	9		boli	3399	b o l i	
Urdu		because	9		kjuː#ke	1660	k j uː # k e	
Polish		because	9		bɔ	2096	b ɔ	
Greek_Mod		because	9		ðio̞ti	3580	ð io̞ t i	
Czech		belly	10		br̝ɪxo	1218	b r̝ ɪ x o	
English		belly	10		bɛlɪ	184	b ɛ l ɪ	
Breton_ST		belly	10		koːf	973	k oː f	
Catalan		belly	10		bentrə	854	b e n t r ə	
Danish		belly	10		b̥u	184	b̥ u	
Dutch_List		belly	10		bœyk	184	b œy k	
French		belly	10		vɑ̃tʀ	854	v ɑ̃ t ʀ	
German		belly	10		baux	184	b au x	
Greek_Mod		belly	10		ciʎa	1454	c i ʎ a	
Italian		belly	10		vɛntre	854	v ɛ n t r e	
Marathi		belly	10		poʈ	752	p o ʈ	
Polish		belly	10		bʒux	1218	b ʒ u x	
Portuguese_ST		belly	10		vẽtɾɨ	854	v ẽ t ɾ ɨ	
Russian		belly	10		zivot	2238	z i v o t	
Swedish		belly	10		bʉːk	184	b ʉː k	
Bihari		belly	10		peʈ	752	p e ʈ	
Oriya		belly	10		peʈɔ	752	p e ʈ ɔ	
Urdu		belly	10		peʈ	752	p e ʈ	
Spanish		belly	10		bariɣa	3610	b a r i ɣ a	
Portuguese_ST		belly	10		bɐʁiɣɐ	3634	b ɐ ʁ i ɣ ɐ	
Catalan		belly	10		panʃə	3167	p a n ʃ ə	
Armenian_Mod		big	11		mɛʦ	360	m ɛ ʦ	
Czech		big	11		vɛlkiː	1219	v ɛ l k iː	
Breton_ST		big	11		bʁaz	855	b ʁ a z	
Catalan		big	11		gran	855	g r a n	
Danish		big	11		sd̥ʰoɐ̯	2203	s d̥ʰ oɐ̯	
Dutch_List		big	11		ɣrot	185	ɣ r o t	
English		big	11		bɪg	1342	b ɪ g	
French		big	11		gʀɑ̃	855	g ʀ ɑ̃	
German		big	11		groːs	185	g r oː s	
Greek_Mod		big	11		me̞ɣalo̞s	360	m e̞ ɣ a l o̞ s	
Italian		big	11		grande	855	g r a n d e	
Marathi		big	11		moʈʰə	1593	m o ʈʰ ə	
Polish		big	11		vʲɛlkʲi	1219	vʲ ɛ l kʲ i	
Portuguese_ST		big	11		ɡɾɐ̃ðɨ	855	ɡ ɾ ɐ̃ ð ɨ	
Russian		big	11		bolʲʃoj	3394	b o lʲ ʃ o j	
Spanish		big	11		ɡɾande	855	ɡ ɾ a n d e	
Swedish		big	11		gruːv	185	g r uː v	
Bihari		big	11		nəmhər	3396	n ə m h ə r	
Oriya		big	11		bɔɽɔ	753	b ɔ ɽ ɔ	
Urdu		big	11		bəɽɛ	753	b ə ɽ ɛ	
Russian		big	11		velikij	1219	v e l i k i j	
Breton_ST		big	11		møʁ	3572	m ø ʁ	
Catalan		big	11		ʎaɾk	3668	ʎ a ɾ k	
Armenian_Mod		bird	12		tʰərʧʰun	571	tʰ ə r ʧʰ u n	
Czech		bird	12		ptaːk	1109	p t aː k	
Breton_ST		bird	12		ẽwn	974	ẽ w n	
Catalan		bird	12		useʎ	856	u s e ʎ	
Danish		bird	12		ful	186	f u l	
Dutch_List		bird	12		voɣəl	186	v o ɣ ə l	
English		bird	12		bɜːd	3395	b ɜː d	
French		bird	12		wazo	856	w a z o	
German		bird	12		foːgl̩	186	f oː g l̩	
Greek_Mod		bird	12		puli	1455	p u l i	
Italian		bird	12		utʧɛllo	856	u t ʧ ɛ lː o	
Marathi		bird	12		pəkʂi	754	p ə k ʂ i	
Polish		bird	12		ptak	1109	p t a k	
Portuguese_ST		bird	12		avɨ	856	a v ɨ	
Russian		bird	12		ptitsa	1109	p t i t s a	
Swedish		bird	12		foːgəl	186	f oː g ə l	
Bihari		bird	12		cirəi	2204	c i r əi	
Oriya		bird	12		pɔkʰi	754	p ɔ kʰ i	
Urdu		bird	12		pɾɪnd̪əh	1831	p ɾ ɪ n d̪ ə h	
Catalan		bird	12		muʃo	3530	m u ʃ o	
Breton_ST		bird	12		laːbus	2205	l aː b u s	
Spanish		bird	12		paxaɾo	3604	p a x a ɾ o	
Portuguese_ST		bird	12		pasɐɾu	3638	p a s ɐ ɾ u	
Armenian_Mod		bite	13		kəʦɛl	2028	k ə ʦ ɛ l	
Czech		bite	13		koʊ̯sat	1220	k oʊ̯ s a t	
Breton_ST		bite	13		krɛːgĩn	975	k r ɛː g ĩ n	
Catalan		bite	13		musəɣa	1257	m u s ə ɣ a	
Danish		bite	13		b̥iːðə	187	b̥ iː ð ə	
Dutch_List		bite	13		bɛitən	187	b ɛi t ə n	
English		bite	13		baɪt	187	b aɪ t	
French		bite	13		mɔʀdʀ	857	m ɔ ʀ d ʀ	
German		bite	13		baisn̩	187	b ai s n̩	
Greek_Mod		bite	13		ðaŋɡo̞no̞	1456	ð a ŋ ɡ o̞ n o̞	
Italian		bite	13		mɔrdere	857	m ɔ r d e r e	
Polish		bite	13		ɡrɨɕʨ	2028	ɡ r ɨ ɕ ʨ	
Portuguese_ST		bite	13		muɾdeɾ	857	m u ɾ d e ɾ	
Russian		bite	13		kusatʲ	1220	k u s a tʲ	
Spanish		bite	13		moɾðeɾ	857	m o ɾ ð e ɾ	
Swedish		bite	13		biːta	187	b iː t a	
Bihari		bite	13		kaʈəb	1594	k a ʈ ə b	
Oriya		bite	13		kamuɽ	2472	k a m u ɽ	
Urdu		bite	13		kɑʈnə	1594	k ɑ ʈ n ə	
Catalan		bite	13		pika	3531	p i k a	
Breton_ST		bite	13		dãntã	1456	d ã n t ã	
Marathi		bite	13		tsawa	755	t s a w a	
Armenian_Mod		black	14		sɛv	573	s ɛ v	
Czech		black	14		ʧɛrniː	1111	ʧ ɛ r n iː	
Breton_ST		black	14		dyː	976	d yː	
Catalan		black	14		nɛɣɾə	858	n ɛ ɣ ɾ ə	
Danish		black	14		sɒːd̥ʰ	188	s ɒː d̥ʰ	
Dutch_List		black	14		zwɑrt	188	z w ɑ r t	
English		black	14		blæk	1343	b l æ k	
French		black	14		nwaʀ	858	n w a ʀ	
German		black	14		ʃwart͜s	188	ʃ w a r t͜s	
Greek_Mod		black	14		mavro̞s	1457	m a v r o̞ s	
Italian		black	14		nero	858	n e r o	
Marathi		black	14		kaɭa	756	k a ɭ a	
Polish		black	14		ʧarnɨ	1111	ʧ a r n ɨ	
Portuguese_ST		black	14		neɡɾu	858	n e ɡ ɾ u	
Russian		black	14		ʧernɨj	1111	ʧ e r n ɨ j	
Spanish		black	14		neɣɾo	858	n e ɣ ɾ o	
Swedish		black	14		svart	188	s v a r t	
Bihari		black	14		kari	756	k a r i	
Oriya		black	14		kɔɭa	756	k ɔ ɭ a	
Urdu		black	14		kɑlə	756	k ɑ l ə	
Portuguese_ST		black	14		pɾetu	2473	p ɾ e t u	
Armenian_Mod		blood	15		ɑɾɪ̯un	574	ɑ ɾ ɪ̯u n	
Czech		blood	15		krɛf	1112	k r ɛ f	
German		blood	15		bluːt	189	b l uː t	
Breton_ST		blood	15		gwaːt	977	g w aː t	
Catalan		blood	15		saŋ	859	s a ŋ	
Danish		blood	15		b̥loð	189	b̥ l o ð	
Dutch_List		blood	15		blut	189	b l u t	
English		blood	15		blʌd	189	b l ʌ d	
French		blood	15		sɑ̃	859	s ɑ̃	
Greek_Mod		blood	15		e̞ma	1458	e̞ m a	
Italian		blood	15		sangwe	859	s a n g w e	
Marathi		blood	15		ɾəktə	757	ɾ ə k t ə	
Polish		blood	15		krɛf	1112	k r ɛ f	
Portuguese_ST		blood	15		sɐ̃ɣɨ	859	s ɐ̃ ɣ ɨ	
Russian		blood	15		krovʲ	1112	k r o vʲ	
Spanish		blood	15		saŋɡɾe	859	s a ŋ ɡ ɾ e	
Swedish		blood	15		bluːd	189	b l uː d	
Bihari		blood	15		sonit	3401	s o n i t	
Oriya		blood	15		rɔktɔ	757	r ɔ k t ɔ	
Urdu		blood	15		χun	687	χ u n	
Armenian_Mod		blow	16		pʰəʧʰɛl	575	pʰ ə ʧʰ ɛ l	
Czech		blow	16		foʊ̯kat	575	f oʊ̯ k a t	
German		blow	16		veːən	1662	v eːə n	
Greek_Mod		blow	16		fiso̞	575	f i s o̞	
Italian		blow	16		soffjare	190	s o fː j a r e	
Portuguese_ST		blow	16		supɾaɾ	190	s u p ɾ a ɾ	
Russian		blow	16		dutʲ	2567	d u tʲ	
Spanish		blow	16		soplaɾ	190	s o p l a ɾ	
Swedish		blow	16		bloːsa	190	b l oː s a	
Catalan		blow	16		bufa	190	b u f a	
Breton_ST		blow	16		xweːzã	978	x w eː z ã	
Danish		blow	16		b̥lɛːsə	190	b̥ l ɛː s ə	
Dutch_List		blow	16		wayən	1662	w ayə n	
English		blow	16		bləʊ	190	b l əʊ	
French		blow	16		sufle	190	s u f l e	
Bihari		blow	16		pʰukəb	575	pʰ u k ə b	
Bihari		blow	16		surkəb	3402	s u r k ə b	
Bihari		blow	16		hawa#bəhəb	1662	h a w a # b ə h ə b	
Oriya		blow	16		bohiba	1662	b o h i b a	
Urdu		blow	16		pʰuːknə	575	pʰ uː k n ə	
Dutch_List		blow	16		blazən	190	b l a z ə n	
Polish		blow	16		dmuxaʨ	3546	d m u x a ʨ	
Marathi		blow	16		uɖɳe	2567	u ɖ ɳ e	
Czech		bone	17		kost	1114	k o s t	
Armenian_Mod		bone	17		voskoɾ	519	v o s k o ɾ	
Breton_ST		bone	17		askɔrn	519	a s k ɔ r n	
Catalan		bone	17		ɔs	519	ɔ s	
Danish		bone	17		b̥en	191	b̥ e n	
Dutch_List		bone	17		ben	3400	b e n	
English		bone	17		bəʊn	191	b əʊ n	
French		bone	17		ɔs	519	ɔ s	
German		bone	17		knɔxn̩	1440	k n ɔ x n̩	
Greek_Mod		bone	17		ko̞kalo̞	1459	k o̞ k a l o̞	
Italian		bone	17		ɔsso	519	ɔ sː o	
Marathi		bone	17		haɖ	11	h a ɖ	
Polish		bone	17		kɔɕʨ	1114	k ɔ ɕ ʨ	
Portuguese_ST		bone	17		osu	519	o s u	
Russian		bone	17		kostʲ	1114	k o s tʲ	
Spanish		bone	17		weso	519	w e s o	
Swedish		bone	17		beːn	191	b eː n	
Bihari		bone	17		həɖɖi	11	h ə ɖː i	
Oriya		bone	17		haɖɔ	11	h a ɖ ɔ	
Urdu		bone	17		həɖːi	11	h ə ɖː i	
Dutch_List		bone	17		ɣrat	191	ɣ r a t	
Bihari		breast	18		cuci	2475	c u c i	
Oriya		breast	18		dud	2474	d u d	
Urdu		breast	18		pɪstɑn	2217	p ɪ s t ɑ n	
Italian		breast	18		poppa	2210	p o pː a	
Italian		breast	18		mammɛlla	2209	m a mː ɛ lː a	
French		breast	18		sɛ̃	2216	s ɛ̃	
Polish		breast	18		pʲɛrɕ	2212	pʲ ɛ r ɕ	
Russian		breast	18		grudʲ	2213	g r u dʲ	
Greek_Mod		breast	18		stiθo̞s	2217	s t i θ o̞ s	
French		breast	18		mamɛl	2209	m a m ɛ l	
French		breast	18		tetɔ̃	3151	t e t ɔ̃	
Italian		breast	18		tetta	3151	t e tː a	
Armenian_Mod		breast	18		kuɾʦkʰ	3598	k u ɾ ʦ kʰ	
Spanish		breast	18		peʧo	3618	p e ʧ o	
Armenian_Mod		breathe	19		ʃənʧʰɛl	2569	ʃ ə n ʧʰ ɛ l	
Czech		breathe	19		diːxat	1115	d iː x a t	
Breton_ST		breathe	19		ãnaːlat	860	ã n aː l a t	
Catalan		breathe	19		ələna	860	ə l ə n a	
Danish		breathe	19		ʌnə	860	ʌ n ə	
Dutch_List		breathe	19		adəmən	192	a d ə m ə n	
English		breathe	19		briːð	2573	b r iː ð	
French		breathe	19		ʀɛspiʀe	2571	ʀ ɛ s p i ʀ e	
German		breathe	19		aːtmən	192	aː t m ə n	
Greek_Mod		breathe	19		anapne̞o̞	1460	a n a p n e̞o̞	
Italian		breathe	19		respirare	2571	r e s p i r a r e	
Marathi		breathe	19		ʃwas#gʱeɳe	576	ʃ w a s # gʱ e ɳ e	
Polish		breathe	19		ɔddixaʨ	1115	ɔ dː i x a ʨ	
Portuguese_ST		breathe	19		ɾɨʃpiɾaɾ	2571	ɾ ɨ ʃ p i ɾ a ɾ	
Russian		breathe	19		duʃatʲ	1115	d u ʃ a tʲ	
Spanish		breathe	19		respiɾaɾ	2571	r e s p i ɾ a ɾ	
Swedish		breathe	19		andas	860	a n d a s	
Bihari		breathe	19		sãs#pʰerəb	576	s ã s # pʰ e r ə b	
Oriya		breathe	19		nisvasɔ#neba	3409	n i s v a s ɔ # n e b a	
Urdu		breathe	19		sɑ̃s#lenə	576	s ɑ̃ s # l e n ə	
Swedish		breathe	19		leːva	3564	l eː v a	
Armenian_Mod		burn	20		ɑɪ̯ɾvɛl	577	ɑɪ̯ ɾ v ɛ l	
Czech		burn	20		hor̝ɛt	2243	h o r̝ ɛ t	
Breton_ST		burn	20		dɛːvĩ	1101	d ɛː v ĩ	
Catalan		burn	20		krəma	2242	k r ə m a	
Danish		burn	20		b̥ʁanə	193	b̥ ʁ a n ə	
Dutch_List		burn	20		brɑndən	193	b r ɑ n d ə n	
English		burn	20		bɜːn	193	b ɜː n	
French		burn	20		bʀyle	3152	b ʀ y l e	
German		burn	20		brɛnən	193	b r ɛ n ə n	
Greek_Mod		burn	20		ce̞o̞	1461	c e̞o̞	
Italian		burn	20		ardere	1389	a r d e r e	
Marathi		burn	20		dzəɭɳe	758	d z ə ɭ ɳ e	
Polish		burn	20		paʎiʨ#ɕɛ	2241	p a ʎ i ʨ # ɕ ɛ	
Portuguese_ST		burn	20		ɐɾdeɾ	1389	ɐ ɾ d e ɾ	
Russian		burn	20		gorʲetʲ	2243	g o rʲ e tʲ	
Swedish		burn	20		brɛna	193	b r ɛ n a	
Bihari		burn	20		jərəb	758	j ə r ə b	
Oriya		burn	20		jɔɭ	758	j ɔ ɭ	
Oriya		burn	20		poɽ	2478	p o ɽ	
Urdu		burn	20		ʤəlnɑ	758	ʤ ə l n ɑ	
Italian		burn	20		bruʧare	3152	b r u ʧ a r e	
Dutch_List		burn	20		ɣlujən	3594	ɣ l u j ə n	
Armenian_Mod		burn	20		vɑrvel	577	v ɑ r v e l	
Spanish		burn	20		kemaɾ	2242	k e m a ɾ	
Czech		child	21		ɟiːcɛ	1116	ɟ iː c ɛ	
Danish		child	21		b̥ɑn	1307	b̥ ɑ n	
Dutch_List		child	21		kɪnt	194	k ɪ n t	
English		child	21		ʧaɪld	2223	ʧ aɪ l d	
French		child	21		ɑ̃fɑ̃	1390	ɑ̃ f ɑ̃	
German		child	21		kɪnt	194	k ɪ n t	
Greek_Mod		child	21		pe̞ði	1462	p e̞ ð i	
Italian		child	21		fanʧullo	1390	f a n ʧ u lː o	
Marathi		child	21		mul	3403	m u l	
Polish		child	21		ʥɛʦkɔ	1116	ʥ ɛ ʦ k ɔ	
Russian		child	21		rʲebʲonok	1116	rʲ e bʲ o n o k	
Spanish		child	21		niɲo	1258	n i ɲ o	
Swedish		child	21		bɑːrn	1307	b ɑː r n	
Breton_ST		child	21		byːgɛl	980	b yː g ɛ l	
Catalan		child	21		kriəturə	861	k r iə t u r ə	
Oriya		child	21		pila	3416	p i l a	
Oriya		child	21		baɭɔk	1802	b a ɭ ɔ k	
Oriya		child	21		cʰua	2576	cʰ ua	
Urdu		child	21		bəʧəh	759	b ə ʧ ə h	
Italian		child	21		bambino	3535	b a m b i n o	
Catalan		child	21		nɛn	1258	n ɛ n	
Armenian_Mod		child	21		jɛɾɛχɑ	3556	j ɛ ɾ ɛ χ ɑ	
Portuguese_ST		child	21		kɾiɐ̃sɐ	861	k ɾ iɐ̃ s ɐ	
Catalan		child	21		nɔi	1258	n ɔi	
Armenian_Mod		cloud	22		ɑmp	579	ɑ m p	
Czech		cloud	22		oblak	1117	o b l a k	
Breton_ST		cloud	22		kũmul	981	k ũ m u l	
Catalan		cloud	22		nuβul	862	n u β u l	
Danish		cloud	22		sg̥ʰy	1308	s g̥ʰ y	
Dutch_List		cloud	22		wɔlk	195	w ɔ l k	
English		cloud	22		klaʊd	3404	k l aʊ d	
French		cloud	22		nyaʒ	862	n ya ʒ	
German		cloud	22		vɔlkə	195	v ɔ l k ə	
Greek_Mod		cloud	22		sine̞fo̞	579	s i n e̞ f o̞	
Italian		cloud	22		nuvola	862	n u v o l a	
Marathi		cloud	22		ɖʱag	3405	ɖʱ a g	
Polish		cloud	22		xmura	1222	x m u r a	
Portuguese_ST		cloud	22		nuvɐ̃j	862	n u v ɐ̃ j	
Russian		cloud	22		oblako	3406	o b l a k o	
Spanish		cloud	22		nuβe	862	n u β e	
Swedish		cloud	22		ʃyː	1308	ʃ yː	
Bihari		cloud	22		megʱ	760	m e gʱ	
Oriya		cloud	22		megʱɔ	760	m e gʱ ɔ	
Urdu		cloud	22		bɑd̪əl	1596	b ɑ d̪ ə l	
Swedish		cloud	22		moːln	2244	m oː l n	
Armenian_Mod		cold	23		ʦʰuɾt	14	ʦʰ u ɾ t	
Czech		cold	23		stʊdɛni	2485	s t ʊ d ɛ n i	
Breton_ST		cold	23		jẽːn	982	j ẽː n	
Catalan		cold	23		fɾɛt	863	f ɾ ɛ t	
Danish		cold	23		g̥ʰʌl	196	g̥ʰ ʌ l	
Dutch_List		cold	23		kɑut	196	k ɑu t	
English		cold	23		kəʊld	196	k əʊ l d	
French		cold	23		fʀwɑ	863	f ʀ w ɑ	
German		cold	23		kalt	196	k a l t	
Greek_Mod		cold	23		krio̞s	1463	k r io̞ s	
