language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Mang	zng	arrow	5		paːj⁶	78	p aː j	pay
Mon	mnw	arrow	5		lə̀	79	l ə̀	l3
Nyahkur	cbn	arrow	5		kám	89	k á m	kam
Gorum	pcj	arrow	5		amon	89	a m o n	amon
Kharia	khr	arrow	5		kɔm	89	k ɔ m	kom
Santali	sat	arrow	5		sar	81	s a r	sar
Sora	srb	arrow	5		aʔam	89	a ʔ a m	a7am
Car	caq	arrow	5		cɔk	82	c ɔ k	Tok
Nancowri	ncb	arrow	5		ʔãhcakabel	82	ʔ ã h c a k a b e l	7ahTakabel
Lawa(Ratanakul)	lcp	arrow	5		pɨnʔak	84	pɨn ʔak	p3n7ak
ManMet	mml	arrow	5		tăi³⁵ak⁵³	83	tăi³⁵ ak⁵³	tiak
Palaung-Dara'ang	pce	arrow	5		bra	84	b r a	bra
Palaung-Kalaw	pce	arrow	5		ɓlaːʔaʔ	84	ɓlaː ʔaʔ	pla7a7
Palaung-Namhsan	pce	arrow	5		re	85	r e	re
Riang-Sak	ril	arrow	5		ɗɛ¹	83	ɗ ɛ	TE
Wa-Praok	prk	arrow	5		te̤	83	t e̤	te
Karii	pkt	arrow	5		caraːh	88	c a r aː h	Tarah
Ruc	scb	arrow	5		kam¹	89	k a m	kam
Vietnamese	vie	arrow	5		căm	89	c ă m	Tm
Alak	alk	bamboo	7		ʔlɔːŋkoʔ	137	ʔlɔːŋ koʔ	7loNko7
Bahnar-Golar	bdq	bamboo	7		pəlɛː	141	p ə l ɛː	p3lE
Bahnar-Kontum	bdq	bamboo	7		pəlɛː	141	p ə l ɛː	p3lE
Bahnar-Pleiku	bdq	bamboo	7		pəlɛː	141	p ə l ɛː	p3lE
Brao	brb	bamboo	7		rcʰɨː	142	r cʰ ɨː	rTh~3
Cua	cua	bamboo	7		klaj	141	k l a j	klay
Cua	cua	bamboo	7		karəːm	142	k a r əː m	kar3m
Cua	cua	bamboo	7		trak	144	t r a k	trak
Halang	hal	bamboo	7		kraːm	142	k r aː m	kram
Jeh	jeh	bamboo	7		klaː	143	k l aː	kla
Jru-Laven	lbo	bamboo	7		ʔlɔːŋloʔ	145	ʔlɔːŋ loʔ	7loNlo7
Mnong-Rölöm	mng	bamboo	7		naːm	116	n aː m	nam
Nyaheun	nev	bamboo	7		ntɛː	117	n t ɛː	ntE
Nyaheun	nev	bamboo	7		koʔ	137	k o ʔ	ko7
Rengao	ren	bamboo	7		lɔːŋpəliː	141	lɔːŋ pəliː	loNp3li
Sedang	sed	bamboo	7		hədrɛ̰ə	118	h ə d r ɛ̰ə	h3drE3
Sre	kpm	bamboo	7		gle	141	g l e	gle
Stieng	sti	bamboo	7		kəʃɔp	119	k ə ʃ ɔ p	k3Sop
Bru-Talan	oog	bamboo	7		lɔˀɔŋkoʔ	137	lɔˀɔŋ koʔ	looNko7
Bru-Ubon	bru	bamboo	7		ʔaːluaŋsərɔŋ	121	ʔaːluaŋ sərɔŋ	7aluaNs3roN
In	irr	bamboo	7		həraŋ	121	h ə r a ŋ	h3raN
Katang	kgd	bamboo	7		hərɔŋ	121	h ə r ɔ ŋ	h3roN
Katu-AnDiem	ktv	bamboo	7		krəːm	142	k r əː m	kr3m
Katu-AnDiem	ktv	bamboo	7		sarɑŋ	121	s a r ɑ ŋ	saraN
Kui(Sriwises1978)	kdt	bamboo	7		ʔalùaŋsoŋ	122	ʔalùaŋ soŋ	7aluaNsoN
Kui(Huffman1979)	kdt	bamboo	7		ʔaloaŋkɑʔ	137	ʔ a l oa ŋ k ɑ ʔ	7aloaNka7
Mankong	sss	bamboo	7		srɑŋ	121	s r ɑ ŋ	sraN
Nge'	ngt	bamboo	7		saraŋ	121	s a r a ŋ	saraN
Pacoh	pac	bamboo	7		ʔəlɔːŋsrɔŋ	121	ʔəlɔːŋ srɔŋ	73loNsroN
Souei-Saravan	kdt	bamboo	7		srɔŋ	121	s r ɔ ŋ	sroN
TaOi	tto	bamboo	7		sraŋ	121	s r a ŋ	sraN
Khasi	khi	bamboo	7		siec	123	s ie c	sieT
Pnar	pbv	bamboo	7		seit	123	s ei t	seit
War-Lamin	aml	bamboo	7		tʰneŋ	124	tʰ n e ŋ	th~neN
Khmer-Surin	kxm	bamboo	7		rsɛj	142	r s ɛ j	rsEy
Khmer-Standard	khm	bamboo	7		rəsɤj	142	r ə s ɤ j	r3soy
Idu	tyh	bamboo	7		naʔôːŋpʰǎj	125	naʔôːŋ pʰǎj	na7oNph~ay
Khmu-Cuang	kjg	bamboo	7		tuːt	126	t uː t	tut
Khmu-Yuan	kjg	bamboo	7		rháːŋ	127	r h áː ŋ	rhaN
Mal-T'in	mlf	bamboo	7		lamsaːŋ	127	lam saːŋ	lamsaN
Bugan	bbh	bamboo	7		mou³¹	128	m ou	mou
Mang	zng	bamboo	7		laŋ²mɛŋ³	129	laŋ² mɛŋ³	laNmEN
Mon	mnw	bamboo	7		tùn	130	t u n	tun
Nyahkur	cbn	bamboo	7		tʰùːɲ	130	tʰ uː ɲ	th~u5
Gorum	pcj	bamboo	7		uruŋ	131	u r u ŋ	uruN
Kharia	khr	bamboo	7		kɔˈlɛˀɖ	132	k ɔ ˈl ɛˀ ɖ	kolEd
Kharia	khr	bamboo	7		konɖeŋ	133	k o n ɖ e ŋ	kondeN
Santali	sat	bamboo	7		mat˺	134	m a t˺	mat
Sora	srb	bamboo	7		urɨŋ	131	u r ɨ ŋ	ur3N
Car	caq	bamboo	7		hao	135	h ao	hao
Nancowri	ncb	bamboo	7		hedwa	136	h e d w a	hedwa
Nancowri	ncb	bamboo	7		ŋoa	138	ŋ oa	Noa
Lawa(Ratanakul)	lcp	bamboo	7		ʔɔʔ	120	ʔ ɔ ʔ	7o7
ManMet	mml	bamboo	7		hɤŋ⁵⁵	121	h ɤ ŋ	hoN
Palaung-Dara'ang	pce	bamboo	7		r̥aŋ	121	r̥ a ŋ	raN
Palaung-Kalaw	pce	bamboo	7		həihnuːŋ	121	həi hnuːŋ	h3ihnuN
Palaung-Namhsan	pce	bamboo	7		hrɯŋ	121	h r ɯ ŋ	hruN
Riang-Sak	ril	bamboo	7		rɤŋ¹	121	r ɤ ŋ	roN
Karii	pkt	bamboo	7		baŋ	139	b a ŋ	baN
Ruc	scb	bamboo	7		pʰɛːw	140	pʰ ɛː w	ph~Ew
Vietnamese	vie	bamboo	7		pheo	140	p h eo	pheo
Vietnamese	vie	bamboo	7		tre	141	t r e	tre
Alak	alk	banana	8		priːt	151	p r iː t	prit
Bahnar-Golar	bdq	banana	8		priːt	151	p r iː t	prit
Bahnar-Kontum	bdq	banana	8		priːt	151	p r iː t	prit
Bahnar-Pleiku	bdq	banana	8		priːt	151	p r iː t	prit
Brao	brb	banana	8		prɨːt	151	p r ɨː t	pr3t
Cua	cua	banana	8		pareːt	151	p a r eː t	paret
Halang	hal	banana	8		pri̤ət	151	p r i̤ə t	pri3t
Jeh	jeh	banana	8		pri̤at	151	p r i̤a t	priat
Jru-Laven	lbo	banana	8		prɨət	151	p r ɨə t	pr33t
Mnong-Rölöm	mng	banana	8		priːt	151	p r iː t	prit
Nyaheun	nev	banana	8		prɨət	151	p r ɨə t	pr33t
Rengao	ren	banana	8		pret	151	p r e t	pret
Sedang	sed	banana	8		priət	151	p r iə t	pri3t
Sre	kpm	banana	8		priːt	151	p r iː t	prit
Stieng	sti	banana	8		priːt	151	p r iː t	prit
Bru-Talan	oog	banana	8		prinʔ	151	p r i n ʔ	prin7
Bru-Ubon	bru	banana	8		priat	151	p r ia t	priat
In	irr	banana	8		prinˀ	151	p r i nˀ	prin
Katang	kgd	banana	8		priːət	151	p r iːə t	pri3t
Katu-AnDiem	ktv	banana	8		pri̤at	151	p r i̤a t	priat
Kui(Sriwises1978)	kdt	banana	8		priːt	151	p r iː t	prit
Kui(Huffman1979)	kdt	banana	8		pliət	151	p l iə t	pli3t
Mankong	sss	banana	8		pri̤at	151	p r i̤a t	priat
Nge'	ngt	banana	8		priːt	151	p r iː t	prit
Pacoh	pac	banana	8		priat	151	p r ia t	priat
So-Khammouane	sss	banana	8		priət	151	p r iə t	pri3t
So-SakonNakhon	sss	banana	8		priːət	151	p r iːə t	pri3t
Souei-Saravan	kdt	banana	8		priat	151	p r ia t	priat
TaOi	tto	banana	8		prinˀ	151	p r i nˀ	prin
Khasi	khi	banana	8		kac	152	k a c	kaT
Pnar	pbv	banana	8		ladaw	153	l a d a w	ladaw
War-Lamin	aml	banana	8		lədia	153	l ə d ia	l3dia
Khmer-Surin	kxm	banana	8		ʨeːɁ	154	ʨ eː Ɂ	Ce7
Khmer-Standard	khm	banana	8		ceiɁ	154	c ei Ɂ	Tei7
Idu	tyh	banana	8		pʰráɛʔ	151	pʰ r áɛ ʔ	ph~raE7
Khmu-Cuang	kjg	banana	8		tlɔːj	149	t l ɔː j	tloy
Khmu-Yuan	kjg	banana	8		tlɔ́ːj	149	t l ɔ́ː j	tloy
Bugan	bbh	banana	8		pʦe̱³³ʦo̱³³	155	pʦe̱³³ ʦo̱³³	pceco
Mang	zng	banana	8		paː²ɲɔː¹	156	paː² ɲɔː¹	pa5o
Mon	mnw	banana	8		pràt	151	p r à t	prat
Nyahkur	cbn	banana	8		pʰra̤ːt	151	pʰ r a̤ː t	ph~rat
Gorum	pcj	banana	8		uraʔ	157	u r a ʔ	ura7
Kharia	khr	banana	8		kera	157	k e r a	kera
Santali	sat	banana	8		kajra	157	k a j r a	kayra
Sora	srb	banana	8		sɔŋ	146	s ɔ ŋ	soN
Nancowri	ncb	banana	8		təluːi	149	t ə l uːi	t3lui
Lawa(Ratanakul)	lcp	banana	8		ləmɔɛh	147	l ə m ɔɛ h	l3moEh
ManMet	mml	banana	8		atɔʔ⁵³hɔm³⁵	148	a tɔʔ⁵³ hɔm³⁵	ato7hom
Palaung-Dara'ang	pce	banana	8		glɔj	149	g l ɔ j	gloy
Palaung-Kalaw	pce	banana	8		gloe	149	g l oe	gloe
Palaung-Namhsan	pce	banana	8		kluəj	149	k l uə j	klu3y
Riang-Sak	ril	banana	8		kᵊɗoʔ¹	148	kᵊ ɗ o ʔ	kTo7
Wa-Praok	prk	banana	8		mṳah	147	m ṳ a h	mah
Karii	pkt	banana	8		klɔːj	149	k l ɔː j	kloy
Ruc	scb	banana	8		kătaj¹	150	k ă t a j	ktay
Vietnamese	vie	banana	8		chuối	149	c h u o i	Thui
Alak	alk	bear	10		cakaw	189	c a k a w	Takaw
Bahnar-Golar	bdq	bear	10		ɟəkøu	189	ɟ ə k øu	C3keu
Bahnar-Kontum	bdq	bear	10		həgøu	189	h ə g øu	h3geu
Bahnar-Pleiku	bdq	bear	10		cəgəw	189	c ə g ə w	T3g3w
Cua	cua	bear	10		sagəw	189	s a g ə w	sag3w
Jeh	jeh	bear	10		kəta̤m	190	k ə t a̤ m	k3tam
Jru-Laven	lbo	bear	10		hkaw	189	h k a w	hkaw
Mnong-Rölöm	mng	bear	10		kɔːkʰaːŋ	189	kɔː kʰaːŋ	kokh~aN
Nyaheun	nev	bear	10		naːklaːŋ	191	naː klaːŋ	naklaN
Rengao	ren	bear	10		həkəw	189	h ə k ə w	h3k3w
Sedang	sed	bear	10		rəko̰w	189	r ə k o̰ w	r3kow
Sre	kpm	bear	10		ɟirkaw	189	ɟ i r k a w	Cirkaw
Stieng	sti	bear	10		kau	189	k au	kau
Bru-Talan	oog	bear	10		haŋkaːw	189	h a ŋ k aː w	haNkaw
Bru-Ubon	bru	bear	10		səkaw	189	s ə k a w	s3kaw
In	irr	bear	10		həŋkaːw	189	h ə ŋ k aː w	h3Nkaw
Katang	kgd	bear	10		həŋkɨaw	189	h ə ŋ k ɨa w	h3Nk3aw
Katu-AnDiem	ktv	bear	10		ɟarɨəm	192	ɟ a r ɨə m	Car33m
Kui(Huffman1979)	kdt	bear	10		ka̤w	189	k a̤ w	kaw
Mankong	sss	bear	10		səkaw	189	s ə k a w	s3kaw
Nge'	ngt	bear	10		haŋkʌw	189	h a ŋ k ʌ w	haNkow
Pacoh	pac	bear	10		ʔapɤːŋ	177	ʔ a p ɤː ŋ	7apoN
So-Khammouane	sss	bear	10		cikaw	189	c i k a w	Tikaw
So-SakonNakhon	sss	bear	10		miː	178	m iː	mi
Souei-Saravan	kdt	bear	10		səkaːw	189	s ə k aː w	s3kaw
TaOi	tto	bear	10		həŋkaːw	189	h ə ŋ k aː w	h3Nkaw
Khasi	khi	bear	10		dŋiem	179	d ŋ ie m	dNiem
Pnar	pbv	bear	10		dŋɛm	179	d ŋ ɛ m	dNEm
War-Lamin	aml	bear	10		ləŋɛm	179	l ə ŋ ɛ m	l3NEm
Khmer-Standard	khm	bear	10		kʰmùm	180	kʰ m u m	kh~mum
Idu	tyh	bear	10		bî̤ː	181	b î̤ː	bi
Khmu-Cuang	kjg	bear	10		huəl	182	h uə l	hu3l
Khmu-Yuan	kjg	bear	10		húal	182	h úa l	hual
Mal-T'in	mlf	bear	10		piak	181	p ia k	piak
Bugan	bbh	bear	10		pi̱u̱³¹	182	p i̱u̱	piu
Mang	zng	bear	10		cɨə¹	183	c ɨə	T33
Mon	mnw	bear	10		mɛm	184	m ɛ m	mEm
Gorum	pcj	bear	10		kibuˀd	185	k i b uˀ d	kibud
Kharia	khr	bear	10		bɔˈnɔi	186	b ɔ ˈn ɔi	bonoi
Kharia	khr	bear	10		banaj	186	b a n a j	banay
Santali	sat	bear	10		bana	186	b a n a	bana
Sora	srb	bear	10		kʌmbud	185	k ʌ m b u d	kombud
Lawa(Ratanakul)	lcp	bear	10		kjəih	187	k j əi h	ky3ih
ManMet	mml	bear	10		afeh³³	187	a feh³³	afeh
Palaung-Dara'ang	pce	bear	10		magrəjh	187	ma grəjh	magr3yh
Palaung-Kalaw	pce	bear	10		leʔprɛː	188	leʔ prɛː	le7prE
Palaung-Namhsan	pce	bear	10		krer	187	k r e r	krer
Riang-Sak	ril	bear	10		krɛs¹	187	k r ɛ s	krEs
Wa-Praok	prk	bear	10		krih	187	k r i h	krih
Karii	pkt	bear	10		cakùːʔ	189	c a k uː ʔ	Taku7
Ruc	scb	bear	10		cakṵ̀ː	189	c a k ṵ̀ː	Tak
Vietnamese	vie	bear	10		gấu	189	g a u	gu
Alak	alk	bee/honeybee	11		suːt	206	s uː t	sut
Bahnar-Golar	bdq	bee/honeybee	11		suːt	206	s uː t	sut
Bahnar-Kontum	bdq	bee/honeybee	11		suːt	206	s uː t	sut
Bahnar-Pleiku	bdq	bee/honeybee	11		suːt	206	s uː t	sut
Brao	brb	bee/honeybee	11		cʰut	206	cʰ u t	Th~ut
Cua	cua	bee/honeybee	11		hluːt	206	h l uː t	hlut
Halang	hal	bee/honeybee	11		sut	206	s u t	sut
Jeh	jeh	bee/honeybee	11		kədrɔːt	201	k ə d r ɔː t	k3drot
Jru-Laven	lbo	bee/honeybee	11		suːt	206	s uː t	sut
Mnong-Rölöm	mng	bee/honeybee	11		ʔuoŋ	210	ʔ uo ŋ	7uoN
Nyaheun	nev	bee/honeybee	11		sut	206	s u t	sut
Rengao	ren	bee/honeybee	11		ʦṳːt	206	ʦ ṳː t	ct
Sedang	sed	bee/honeybee	11		sɔt	206	s ɔ t	sot
Sre	kpm	bee/honeybee	11		sut	206	s u t	sut
Stieng	sti	bee/honeybee	11		sot	206	s o t	sot
Bru-Talan	oog	bee/honeybee	11		kihial	211	k i h ia l	kihial
Bru-Talan	oog	bee/honeybee	11		krɔːnʔ	212	k r ɔː n ʔ	kron7
Bru-Ubon	bru	bee/honeybee	11		kəheal	211	k ə h ea l	k3heal
In	irr	bee/honeybee	11		kəhial	211	k ə h ia l	k3hial
Katang	kgd	bee/honeybee	11		kəhiːal	211	k ə h iːa l	k3hial
Katu-AnDiem	ktv	bee/honeybee	11		karɑːt	212	k a r ɑː t	karat
Kui(Sriwises1978)	kdt	bee/honeybee	11		ŋɔ̀ːr	213	ŋ ɔ̀ː r	Nor
Kui(Huffman1979)	kdt	bee/honeybee	11		kʰiəl	211	kʰ iə l	kh~i3l
Mankong	sss	bee/honeybee	11		kʰial	211	kʰ ia l	kh~ial
Nge'	ngt	bee/honeybee	11		kanɲiːl	211	k a n ɲ iː l	kan5il
Pacoh	pac	bee/honeybee	11		kijial	211	k i j ia l	kiyial
So-Khammouane	sss	bee/honeybee	11		kʰiəl	211	kʰ iə l	kh~i3l
So-SakonNakhon	sss	bee/honeybee	11		kʰiər	211	kʰ iə r	kh~i3r
