language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Khmer-Standard	khm	banana	8		ceiɁ	154	c ei Ɂ	Tei7
Idu	tyh	banana	8		pʰráɛʔ	151	pʰ r áɛ ʔ	ph~raE7
Khmu-Cuang	kjg	banana	8		tlɔːj	149	t l ɔː j	tloy
Khmu-Yuan	kjg	banana	8		tlɔ́ːj	149	t l ɔ́ː j	tloy
Bugan	bbh	banana	8		pʦe̱³³ʦo̱³³	155	pʦe̱³³ ʦo̱³³	pceco
Mang	zng	banana	8		paː²ɲɔː¹	156	paː² ɲɔː¹	pa5o
Mon	mnw	banana	8		pràt	151	p r à t	prat
Nyahkur	cbn	banana	8		pʰra̤ːt	151	pʰ r a̤ː t	ph~rat
Gorum	pcj	banana	8		uraʔ	157	u r a ʔ	ura7
Kharia	khr	banana	8		kera	157	k e r a	kera
Santali	sat	banana	8		kajra	157	k a j r a	kayra
Sora	srb	banana	8		sɔŋ	146	s ɔ ŋ	soN
Nancowri	ncb	banana	8		təluːi	149	t ə l uːi	t3lui
Lawa(Ratanakul)	lcp	banana	8		ləmɔɛh	147	l ə m ɔɛ h	l3moEh
ManMet	mml	banana	8		atɔʔ⁵³hɔm³⁵	148	a tɔʔ⁵³ hɔm³⁵	ato7hom
Palaung-Dara'ang	pce	banana	8		glɔj	149	g l ɔ j	gloy
Palaung-Kalaw	pce	banana	8		gloe	149	g l oe	gloe
Palaung-Namhsan	pce	banana	8		kluəj	149	k l uə j	klu3y
Riang-Sak	ril	banana	8		kᵊɗoʔ¹	148	kᵊ ɗ o ʔ	kTo7
Wa-Praok	prk	banana	8		mṳah	147	m ṳ a h	mah
Karii	pkt	banana	8		klɔːj	149	k l ɔː j	kloy
Ruc	scb	banana	8		kătaj¹	150	k ă t a j	ktay
Vietnamese	vie	banana	8		chuối	149	c h u o i	Thui
Alak	alk	bird	13		cɛːm	241	c ɛː m	TEm
Bahnar-Golar	bdq	bird	13		sɛːm	241	s ɛː m	sEm
Bahnar-Kontum	bdq	bird	13		sɛːm	241	s ɛː m	sEm
Bahnar-Pleiku	bdq	bird	13		sɛːm	241	s ɛː m	sEm
Bahnar-Pleiku	bdq	bird	13		sɛːmpar	241	sɛːm par	sEmpar
Brao	brb	bird	13		ceːm	241	c eː m	Tem
Cua	cua	bird	13		seːp	241	s eː p	sep
Halang	hal	bird	13		cim	241	c i m	Tim
Jeh	jeh	bird	13		cim	241	c i m	Tim
Jru-Laven	lbo	bird	13		ceːm	241	c eː m	Tem
Mnong-Rölöm	mng	bird	13		sɨm	241	s ɨ m	s3m
Nyaheun	nev	bird	13		ceːm	241	c eː m	Tem
Rengao	ren	bird	13		ci̤m	241	c i̤ m	Tim
Sedang	sed	bird	13		cem	241	c e m	Tem
Sre	kpm	bird	13		seːm	241	s eː m	sem
Stieng	sti	bird	13		com	241	c o m	Tom
Bru-Talan	oog	bird	13		kaˀjleːmʔ	244	kaˀj leːmʔ	kaylem7
Bru-Ubon	bru	bird	13		cɤm	241	c ɤ m	Tom
In	irr	bird	13		ka̰jleːmˀ	244	ka̰j leːmˀ	kaylem
Katang	kgd	bird	13		ceːm	241	c eː m	Tem
Katu-AnDiem	ktv	bird	13		ʔacim	241	ʔ a c i m	7aTim
Kui(Sriwises1978)	kdt	bird	13		cɛːm	241	c ɛː m	TEm
Kui(Huffman1979)	kdt	bird	13		cɛːm	241	c ɛː m	TEm
Mankong	sss	bird	13		cəm	241	c ə m	T3m
Nge'	ngt	bird	13		ciːm	241	c iː m	Tim
Pacoh	pac	bird	13		ʔacḭʔ	245	ʔ a c ḭ ʔ	7aT7
So-Khammouane	sss	bird	13		cum	241	c u m	Tum
So-SakonNakhon	sss	bird	13		cɨm	241	c ɨ m	T3m
Souei-Saravan	kdt	bird	13		ceːm	241	c eː m	Tem
TaOi	tto	bird	13		leːmˀbɛc	244	leːmˀ bɛc	lembET
Khasi	khi	bird	13		sim	241	s i m	sim
Pnar	pbv	bird	13		sim	241	s i m	sim
War-Lamin	aml	bird	13		ksem	241	k s e m	ksem
Idu	tyh	bird	13		cîəm	241	c îə m	Ti3m
Khmu-Cuang	kjg	bird	13		siːm	241	s iː m	sim
Khmu-Yuan	kjg	bird	13		síːm	241	s íː m	sim
Mal-T'in	mlf	bird	13		seːm	241	s eː m	sem
Bugan	bbh	bird	13		sau³³	241	s au	sau
Mang	zng	bird	13		θɤm⁶	241	θ ɤ m	8om
Mon	mnw	bird	13		hacem	241	h a c e m	haTem
Nyahkur	cbn	bird	13		ɲcíǝm	241	ɲ c íǝ m	5Ti3m
Gorum	pcj	bird	13		poɖiˀd	246	p o ɖ iˀ d	podid
Kharia	khr	bird	13		kɔnˈtʰɛˀɖ	238	k ɔ n ˈtʰ ɛˀ ɖ	konth~Ed
Santali	sat	bird	13		cẽɳẽ	239	c ẽ ɳ ẽ	Tene
Sora	srb	bird	13		tid	238	t i d	tid
Car	caq	bird	13		cɛhɛcoːn	240	c ɛ h ɛ c oː n	TEhETon
Nancowri	ncb	bird	13		ʃicua	242	ʃ i c ua	SiTua
Lawa(Ratanakul)	lcp	bird	13		saim	241	s ai m	saim
ManMet	mml	bird	13		aɕim¹³	241	a ɕim¹³	aSim
Palaung-Dara'ang	pce	bird	13		masim	241	m a s i m	masim
Palaung-Kalaw	pce	bird	13		masiːŋ	241	ma siːŋ	masiN
Palaung-Namhsan	pce	bird	13		sim	241	s i m	sim
Riang-Sak	ril	bird	13		sim¹	241	s i m	sim
Wa-Praok	prk	bird	13		sim	241	s i m	sim
Karii	pkt	bird	13		ʔoːʔ	243	ʔ oː ʔ	7o7
Ruc	scb	bird	13		ciːm¹	241	c iː m	Tim
Vietnamese	vie	bird	13		chim	241	c h i m	Thim
Alak	alk	bone	19		katiːŋ	321	k a t iː ŋ	katiN
Bahnar-Golar	bdq	bone	19		kətiːŋ	321	k ə t iː ŋ	k3tiN
Bahnar-Kontum	bdq	bone	19		kətiːŋ	321	k ə t iː ŋ	k3tiN
Bahnar-Pleiku	bdq	bone	19		kətiːŋ	321	k ə t iː ŋ	k3tiN
Brao	brb	bone	19		kədɨːŋ	321	k ə d ɨː ŋ	k3d3N
Cua	cua	bone	19		kʰliək	321	kʰ l iə k	kh~li3k
Halang	hal	bone	19		kəsìaŋ	321	k ə s ì a ŋ	k3siaN
Jeh	jeh	bone	19		kəsiaŋ	321	k ə s ia ŋ	k3siaN
Jru-Laven	lbo	bone	19		kətɨəŋ	321	k ə t ɨə ŋ	k3t33N
Mnong-Rölöm	mng	bone	19		tiːŋ	321	t iː ŋ	tiN
Nyaheun	nev	bone	19		grɨəŋ	321	g r ɨə ŋ	gr33N
Rengao	ren	bone	19		kəʦe̤ːŋ	321	k ə ʦ e̤ː ŋ	k3ceN
Sedang	sed	bone	19		kəsìaŋ	321	k ə s ì a ŋ	k3siaN
Sre	kpm	bone	19		ntiŋ	321	n t i ŋ	ntiN
Stieng	sti	bone	19		tiŋ	321	t i ŋ	tiN
Bru-Talan	oog	bone	19		haˀaŋ	322	h aˀa ŋ	haaN
Bru-Ubon	bru	bone	19		ŋhaːŋ	322	ŋ h aː ŋ	NhaN
In	irr	bone	19		həŋa̰ːŋ	322	h ə ŋ a̰ː ŋ	h3NaN
Katang	kgd	bone	19		haːŋ	322	h aː ŋ	haN
Katu-AnDiem	ktv	bone	19		ŋhaːŋ	322	ŋ h aː ŋ	NhaN
Kui(Sriwises1978)	kdt	bone	19		ŋhaːŋ	322	ŋ h aː ŋ	NhaN
Kui(Huffman1979)	kdt	bone	19		ŋhaːŋ	322	ŋ h aː ŋ	NhaN
Mankong	sss	bone	19		ŋhaːŋ	322	ŋ h aː ŋ	NhaN
Nge'	ngt	bone	19		ŋhaːŋ	322	ŋ h aː ŋ	NhaN
Pacoh	pac	bone	19		ŋhaːŋ	322	ŋ h aː ŋ	NhaN
So-Khammouane	sss	bone	19		ŋkʰaːŋ	322	ŋ kʰ aː ŋ	Nkh~aN
So-SakonNakhon	sss	bone	19		ŋkʰaːŋ	322	ŋ kʰ aː ŋ	Nkh~aN
Souei-Saravan	kdt	bone	19		haːŋ	322	h aː ŋ	haN
TaOi	tto	bone	19		həŋaːŋ	322	h ə ŋ aː ŋ	h3NaN
Khasi	khi	bone	19		ʃʔeːŋ	320	ʃ ʔ eː ŋ	S7eN
Pnar	pbv	bone	19		cʔeɲ	320	c ʔ e ɲ	T7e5
War-Lamin	aml	bone	19		ʃʔɪəŋ	320	ʃ ʔ ɪə ŋ	S7i3N
Khmer-Surin	kxm	bone	19		ʨɁʌŋ	320	ʨ Ɂ ʌ ŋ	C7oN
Khmer-Standard	khm	bone	19		cʔəŋ	320	c ʔ ə ŋ	T73N
Idu	tyh	bone	19		janʔîŋ	320	j a n ʔ î ŋ	yan7iN
Khmu-Cuang	kjg	bone	19		cʔaːŋ	320	c ʔ aː ŋ	T7aN
Khmu-Yuan	kjg	bone	19		cʔáːŋ	320	c ʔ áː ŋ	T7aN
Mal-T'in	mlf	bone	19		ʔiaŋ	320	ʔ ia ŋ	7iaN
Bugan	bbh	bone	19		ʑa³⁵	320	ʑ a	Za
Mang	zng	bone	19		caːŋ⁴	320	c aː ŋ	TaN
Mon	mnw	bone	19		cùt	323	c u t	Tut
Nyahkur	cbn	bone	19		cʰəlùːt	323	cʰ ə l uː t	Th~3lut
Gorum	pcj	bone	19		za̰ŋ	320	z a̰ ŋ	zaN
Kharia	khr	bone	19		ɟɑŋ	320	ɟ ɑ ŋ	CaN
Santali	sat	bone	19		ɟaŋ	320	ɟ a ŋ	CaN
Sora	srb	bone	19		ɟʔaŋ	320	ɟ ʔ a ŋ	C7aN
Nancowri	ncb	bone	19		ʔɨːŋ	320	ʔ ɨː ŋ	73N
Lawa(Ratanakul)	lcp	bone	19		səʔaŋ	320	s ə ʔ a ŋ	s37aN
ManMet	mml	bone	19		aŋ³¹	320	a ŋ	aN
Palaung-Dara'ang	pce	bone	19		kaɁaŋ	320	k a Ɂ a ŋ	ka7aN
Palaung-Kalaw	pce	bone	19		kaʔaːk	320	k a ʔ aː k	ka7ak
Palaung-Namhsan	pce	bone	19		kaʔaŋ	320	k a ʔ a ŋ	ka7aN
Riang-Sak	ril	bone	19		jɤŋ²ʔaŋ¹	320	jɤŋ² ʔaŋ¹	yoN7aN
Wa-Praok	prk	bone	19		sʔaŋ	320	s ʔ a ŋ	s7aN
Karii	pkt	bone	19		sàːŋ	321	s àː ŋ	saN
Ruc	scb	bone	19		saːŋ²	321	s aː ŋ	saN
Vietnamese	vie	bone	19		xương	321	x u o n g	xng
Alak	alk	excrement/shit	34		ʔɔːʔ	600	ʔ ɔː ʔ	7o7
Bahnar-Golar	bdq	excrement/shit	34		ʔic	594	ʔ i c	7iT
Bahnar-Kontum	bdq	excrement/shit	34		ʔic	594	ʔ i c	7iT
Bahnar-Pleiku	bdq	excrement/shit	34		ʔic	594	ʔ i c	7iT
Brao	brb	excrement/shit	34		trac	601	t r a c	traT
Halang	hal	excrement/shit	34		ʔik	594	ʔ i k	7ik
Jeh	jeh	excrement/shit	34		ʔɛk	594	ʔ ɛ k	7Ek
Jru-Laven	lbo	excrement/shit	34		ʔic	594	ʔ i c	7iT
Nyaheun	nev	excrement/shit	34		ʔic	594	ʔ i c	7iT
Rengao	ren	excrement/shit	34		ʔi̤k	594	ʔ i̤ k	7ik
Sedang	sed	excrement/shit	34		ʔeək	594	ʔ eə k	7e3k
Sre	kpm	excrement/shit	34		ʔe	594	ʔ e	7e
Stieng	sti	excrement/shit	34		ʔac	594	ʔ a c	7aT
Bru-Talan	oog	excrement/shit	34		ʔɔˀɔʔ	600	ʔ ɔˀɔ ʔ	7oo7
Bru-Ubon	bru	excrement/shit	34		krɛʔ	602	k r ɛ ʔ	krE7
In	irr	excrement/shit	34		ʔɔ̰ːʔ	600	ʔ ɔ̰ː ʔ	7o7
Katang	kgd	excrement/shit	34		kreʔ	602	k r e ʔ	kre7
Katu-AnDiem	ktv	excrement/shit	34		ʔɛh	603	ʔ ɛ h	7Eh
Kui(Sriwises1978)	kdt	excrement/shit	34		klɑːŋ	604	k l ɑː ŋ	klaN
Kui(Huffman1979)	kdt	excrement/shit	34		klɑːŋ	604	k l ɑː ŋ	klaN
Mankong	sss	excrement/shit	34		krɛʔ	602	k r ɛ ʔ	krE7
Nge'	ngt	excrement/shit	34		ʔɔːʔ	600	ʔ ɔː ʔ	7o7
So-Khammouane	sss	excrement/shit	34		cikrɛʔ	602	c i k r ɛ ʔ	TikrE7
So-SakonNakhon	sss	excrement/shit	34		krɛʔ	602	k r ɛ ʔ	krE7
Souei-Saravan	kdt	excrement/shit	34		ʔɔːʔ	600	ʔ ɔː ʔ	7o7
TaOi	tto	excrement/shit	34		ʔɔːʔ	600	ʔ ɔː ʔ	7o7
Khasi	khi	excrement/shit	34		eit	594	ei t	eit
Pnar	pbv	excrement/shit	34		et̪	594	e t̪	et
War-Lamin	aml	excrement/shit	34		ksɪəŋ	605	k s ɪə ŋ	ksi3N
Khmer-Surin	kxm	excrement/shit	34		ʔac	594	ʔ a c	7aT
Khmer-Standard	khm	excrement/shit	34		ʔac	594	ʔ a c	7aT
Idu	tyh	excrement/shit	34		jáʔ	606	j á ʔ	ya7
Khmu-Cuang	kjg	excrement/shit	34		ʔiak	606	ʔ ia k	7iak
Khmu-Yuan	kjg	excrement/shit	34		ʔjíak	606	ʔ j ía k	7yiak
Mal-T'in	mlf	excrement/shit	34		ʔiak	606	ʔ ia k	7iak
Bugan	bbh	excrement/shit	34		a̱i̱³³	607	a̱i̱	ai
Mang	zng	excrement/shit	34		ɲaŋ¹	595	ɲ a ŋ	5aN
Mon	mnw	excrement/shit	34		ʔɔc	594	ʔ ɔ c	7oT
Nyahkur	cbn	excrement/shit	34		ʔic	594	ʔ i c	7iT
Gorum	pcj	excrement/shit	34		asoŋ	596	a s o ŋ	asoN
Kharia	khr	excrement/shit	34		iʔɟ	594	i ʔ ɟ	i7C
Santali	sat	excrement/shit	34		iɟ	594	i ɟ	iC
Sora	srb	excrement/shit	34		ʌsɔŋ	596	ʌ s ɔ ŋ	osoN
Car	caq	excrement/shit	34		sɔʔ	596	s ɔ ʔ	so7
Nancowri	ncb	excrement/shit	34		ʔãc	594	ʔ ã c	7aT
Lawa(Ratanakul)	lcp	excrement/shit	34		ʔjiəŋ	597	ʔ j iə ŋ	7yi3N
ManMet	mml	excrement/shit	34		ɛŋ³⁵	598	ɛ ŋ	EN
Palaung-Dara'ang	pce	excrement/shit	34		ʔiaŋ	597	ʔ ia ŋ	7iaN
Palaung-Kalaw	pce	excrement/shit	34		ʔiak	597	ʔ ia k	7iak
Palaung-Namhsan	pce	excrement/shit	34		ʔiəŋ	597	ʔ iə ŋ	7i3N
Riang-Sak	ril	excrement/shit	34		jaŋ¹	597	j a ŋ	yaN
Wa-Praok	prk	excrement/shit	34		ʔaɲ	598	ʔ a ɲ	7a5
Karii	pkt	excrement/shit	34		kìc	599	k ì c	kiT
Ruc	scb	excrement/shit	34		kɨc¹	599	k ɨ c	k3T
Vietnamese	vie	excrement/shit	34		iả	603	i a	i
Alak	alk	fear/afraid	38		kɛːc	674	k ɛː c	kET
Bahnar-Golar	bdq	fear/afraid	38		hliː	673	h l iː	hli
Bahnar-Kontum	bdq	fear/afraid	38		ʔjuʔ	675	ʔ j u ʔ	7yu7
Bahnar-Pleiku	bdq	fear/afraid	38		hliː	673	h l iː	hli
Brao	brb	fear/afraid	38		duːŋ	655	d uː ŋ	duN
Cua	cua	fear/afraid	38		ʔjoʔ	675	ʔ j o ʔ	7yo7
Halang	hal	fear/afraid	38		həmɔh	676	h ə m ɔ h	h3moh
Jeh	jeh	fear/afraid	38		ʔjuʔ	675	ʔ j u ʔ	7yu7
Jru-Laven	lbo	fear/afraid	38		hmoʔ	676	h m o ʔ	hmo7
Mnong-Rölöm	mng	fear/afraid	38		kʰiːr	677	kʰ iː r	kh~ir
Mnong-Rölöm	mng	fear/afraid	38		ɗiːr	678	ɗ iː r	Tir
Nyaheun	nev	fear/afraid	38		hmoʔ	676	h m o ʔ	hmo7
Rengao	ren	fear/afraid	38		jṳʔ	675	j ṳ ʔ	y7
Sedang	sed	fear/afraid	38		re	656	r e	re
Sre	kpm	fear/afraid	38		cu	675	c u	Tu
Stieng	sti	fear/afraid	38		pʰoŋ	657	pʰ o ŋ	ph~oN
Bru-Talan	oog	fear/afraid	38		ŋkɔˀɔh	658	ŋ k ɔˀɔ h	Nkooh
Bru-Ubon	bru	fear/afraid	38		ŋkɔh	658	ŋ k ɔ h	Nkoh
In	irr	fear/afraid	38		ŋkɔ̰ːh	658	ŋ k ɔ̰ː h	Nkoh
Katang	kgd	fear/afraid	38		ŋkɔh	658	ŋ k ɔ h	Nkoh
Katu-AnDiem	ktv	fear/afraid	38		patuəŋ	655	p a t uə ŋ	patu3N
Kui(Sriwises1978)	kdt	fear/afraid	38		ʔatuːŋ	655	ʔ a t uː ŋ	7atuN
Kui(Huffman1979)	kdt	fear/afraid	38		tuəŋ	655	t uə ŋ	tu3N
Mankong	sss	fear/afraid	38		ŋkɑh	658	ŋ k ɑ h	Nkah
Nge'	ngt	fear/afraid	38		ɲuʔ	675	ɲ u ʔ	5u7
Pacoh	pac	fear/afraid	38		ʔaɗah	659	ʔ a ɗ a h	7aTah
So-Khammouane	sss	fear/afraid	38		ʔatuəŋ	655	ʔ a t uə ŋ	7atu3N
So-SakonNakhon	sss	fear/afraid	38		ʔatṳəŋ	655	ʔ a t ṳə ŋ	7at3N
Souei-Saravan	kdt	fear/afraid	38		tuaŋ	655	t ua ŋ	tuaN
TaOi	tto	fear/afraid	38		ŋkɔːh	658	ŋ k ɔː h	Nkoh
Khasi	khi	fear/afraid	38		tieŋ	655	t ie ŋ	tieN
Pnar	pbv	fear/afraid	38		teɲ	655	t e ɲ	te5
War-Lamin	aml	fear/afraid	38		ktɪəŋ	655	k t ɪə ŋ	kti3N
Khmer-Surin	kxm	fear/afraid	38		kʰlaːc	660	kʰ l aː c	kh~laT
Khmer-Standard	khm	fear/afraid	38		klaːc	660	k l aː c	klaT
Idu	tyh	fear/afraid	38		tûŋ	655	t u ŋ	tN
Khmu-Cuang	kjg	fear/afraid	38		hŋkɨər	677	h ŋ k ɨə r	hNk33r
Khmu-Yuan	kjg	fear/afraid	38		ŋɔ̀ʔ	661	ŋ ɔ̀ ʔ	No7
Mal-T'in	mlf	fear/afraid	38		liək	662	l iə k	li3k
Bugan	bbh	fear/afraid	38		ɕɔ³	675	ɕ ɔ	So
Mang	zng	fear/afraid	38		paː²ʑeː³mat⁷	663	paː² ʑeː³ mat⁷	paZemat
Mon	mnw	fear/afraid	38		pʰɑc	664	pʰ ɑ c	ph~aT
Nyahkur	cbn	fear/afraid	38		pʰíːc	664	pʰ íː c	ph~iT
Gorum	pcj	fear/afraid	38		butoŋ	655	b u t o ŋ	butoN
Kharia	khr	fear/afraid	38		ˈbɔtɔŋ	655	ˈb ɔ t ɔ ŋ	botoN
Santali	sat	fear/afraid	38		botor	665	b o t o r	botor
Sora	srb	fear/afraid	38		bʌtɔŋ	655	b ʌ t ɔ ŋ	botoN
Car	caq	fear/afraid	38		pahɛʔɛ	666	p a h ɛ ʔ ɛ	pahE7E
Car	caq	fear/afraid	38		paɛkuː	666	p aɛ k uː	paEku
Nancowri	ncb	fear/afraid	38		pahuáʔ	666	p a h uá ʔ	pahua7
Lawa(Ratanakul)	lcp	fear/afraid	38		cʰɨmləpʰaom	668	cʰɨm ləpʰaom	Th~3ml3ph~aom
ManMet	mml	fear/afraid	38		lat¹¹	667	l a t	lat
Palaung-Dara'ang	pce	fear/afraid	38		jo	675	j o	yo
Palaung-Kalaw	pce	fear/afraid	38		jaw	675	j a w	yaw
Palaung-Namhsan	pce	fear/afraid	38		jɔ	675	j ɔ	yo
Riang-Sak	ril	fear/afraid	38		ɗo¹	669	ɗ o	To
Wa-Praok	prk	fear/afraid	38		lʰat	667	lʰ a t	lh~at
Wa-Praok	prk	fear/afraid	38		rɛ̤m	670	r ɛ̤ m	rEm
Karii	pkt	fear/afraid	38		mlə̀	671	m l ə̀	ml3
Vietnamese	vie	fear/afraid	38		phạ	672	p h a	ph
Alak	alk	flower	46		paŋkaːw	808	p a ŋ k aː w	paNkaw
Bahnar-Golar	bdq	flower	46		pəkaːw	808	p ə k aː w	p3kaw
Bahnar-Golar	bdq	flower	46		raːŋ	820	r aː ŋ	raN
Bahnar-Kontum	bdq	flower	46		raːŋ	820	r aː ŋ	raN
Bahnar-Pleiku	bdq	flower	46		pəkaːw	808	p ə k aː w	p3kaw
Cua	cua	flower	46		ʔaraːk	820	ʔ a r aː k	7arak
Halang	hal	flower	46		raːŋ	820	r aː ŋ	raN
Jeh	jeh	flower	46		raːŋ	820	r aː ŋ	raN
Mnong-Rölöm	mng	flower	46		kaːw	808	k aː w	kaw
Rengao	ren	flower	46		raːŋ	820	r aː ŋ	raN
Rengao	ren	flower	46		raːŋ	820	r aː ŋ	raN
Sedang	sed	flower	46		rɛ̰əŋ	820	r ɛ̰ə ŋ	rE3N
Sre	kpm	flower	46		bəkaːw	808	b ə k aː w	b3kaw
Stieng	sti	flower	46		kaːw	808	k aː w	kaw
Bru-Talan	oog	flower	46		piˀir	821	p iˀi r	piir
Bru-Ubon	bru	flower	46		pear	821	p ea r	pear
In	irr	flower	46		pḭːrlɔ̰ːŋ	821	pḭːr lɔ̰ːŋ	prloN
Katang	kgd	flower	46		piːar	821	p iːa r	piar
Katang	kgd	flower	46		pɛːŋ	822	p ɛː ŋ	pEN
Kui(Sriwises1978)	kdt	flower	46		piːr	821	p iː r	pir
