language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Kunming		big	1202	1202	ta¹³	53	t a ¹³	
Hefei		big	1202	1202	ta⁵³	53	t a ⁵³	
Yangzhou		big	1202	1202	tɑ⁵⁵	53	t ɑ ⁵⁵	
Suzhou		big	1202	1202	dəu³¹	53	d ə u ³¹	
Wenzhou		big	1202	1202	du¹¹	53	d u ¹¹	
Changsha		big	1202	1202	tai²¹	53	t a i ²¹	
Nanchang		big	1202	1202	tʰai³¹	53	tʰ a i ³¹	
Meixian		big	1202	1202	tʰai⁴²	53	tʰ a i ⁴²	
Guangzhou		big	1202	1202	tai²²	53	t a i ²²	
Yangjiang		big	1202	1202	tai⁴⁵⁴	53	t a i ⁴⁵⁴	
Xiamen		big	1202	1202	tua³³	53	t u a ³³	
Chaozhou		big	1202	1202	tua¹¹	53	t u a ¹¹	
Fuzhou		big	1202	1202	tuai²⁴²	53	t u a i ²⁴²	
Beijing		dirty	1230	1230	tsaŋ⁵⁵	120	ts a ŋ ⁵⁵	
Jinan		dirty	1230	1230	tsaŋ²¹³	120	ts a ŋ ²¹³	
Shenyang		dirty	1230	1230	mai³⁵tʰai⁰	122	m a i ³⁵ tʰ a i ⁰	
Xian		dirty	1230	1230	ŋɑŋ²¹tsɑŋ⁰	123	ŋ ɑ ŋ ²¹ ts ɑ ŋ ⁰	
Xian		dirty	1230	1230	tsɑŋ²¹ɕi⁰	121	ts ɑ ŋ ²¹ ɕ i ⁰	
Chengdu		dirty	1230	1230	o³¹tsʰo³¹₄₄	124	o ³¹ tsʰ o ³¹	
Chengdu		dirty	1230	1230	tsaŋ⁴⁴	120	ts a ŋ ⁴⁴	
Kunming		dirty	1230	1230	tsã⁴⁴	120	ts ã ∼ ⁴⁴	
Hefei		dirty	1230	1230	tsɑ̃²¹²	120	ts ɑ̃ ∼ ²¹²	
Hefei		dirty	1230	1230	ʂəʔ⁴nəŋ⁰	125	ʂ ə ʔ ⁴ n ə ŋ ⁰	
Yangzhou		dirty	1230	1230	tsɑŋ³¹	120	ts ɑ ŋ ³¹	
Yangzhou		dirty	1230	1230	u³¹tsɔ⁰	126	u ³¹ ts ɔ ⁰	
Suzhou		dirty	1230	1230	oʔ⁴tsʰoʔ⁴	124	o ʔ ⁴ tsʰ o ʔ ⁴	
Wenzhou		dirty	1230	1230	ɜ⁴⁴tsɜ⁴⁴	127	ɜ ⁴⁴ ts ɜ ⁴⁴	
Changsha		dirty	1230	1230	la²⁴tʰa⁰	128	l a ²⁴ tʰ a ⁰	
Nanchang		dirty	1230	1230	ŋa⁴²tsa⁴²	129	ŋ a ⁴² ts a ⁴²	
Meixian		dirty	1230	1230	ɛu⁴²nɛu⁴²	130	ɛ u ⁴² n ɛ u ⁴²	
Meixian		dirty	1230	1230	ɔ⁴⁴tsɔ⁴⁴	132	ɔ ⁴⁴ ts ɔ ⁴⁴	
Guangzhou		dirty	1230	1230	wu⁵³tʃou⁵³	126	w u ⁵³ tʃ o u ⁵³	
Guangzhou		dirty	1230	1230	la²³tʃa³⁵	133	l a ²³ tʃ a ³⁵	
Yangjiang		dirty	1230	1230	ʃɐt²⁴jɐn²¹	134	ʃ ɐ t ²⁴ j ɐ n ²¹	
Yangjiang		dirty	1230	1230	wu³³tʃou³³	126	w u ³³ tʃ o u ³³	
Xiamen		dirty	1230	1230	lau²⁴₃₃siɔŋ²⁴	135	l a u ²⁴ s i ɔ ŋ ²⁴	
Xiamen		dirty	1230	1230	lap³²₅sap³²	136	l a p ³² s a p ³²	
Xiamen		dirty	1230	1230	am⁵⁵₃₃tsam⁵⁵	138	a m ⁵⁵ ts a m ⁵⁵	
Chaozhou		dirty	1230	1230	laʔ²¹₃sap²¹	136	l a ʔ ²¹ s a p ²¹	
Chaozhou		dirty	1230	1230	tsʰi³³₂₃i⁵⁵	139	tsʰ i ³³ i ⁵⁵	
Fuzhou		dirty	1230	1230	na⁴⁴zia⁴⁴	140	n a ⁴⁴ z i a ⁴⁴	
Fuzhou		dirty	1230	1230	ei²⁴²	141	e i ²⁴²	
Suzhou		hard	1884	1884	ŋaŋ³¹	700	ŋ a ŋ ³¹	
Beijing		hard	1884	1884	iŋ⁵¹	700	i ŋ ⁵¹	
Jinan		hard	1884	1884	iŋ²¹	700	i ŋ ²¹	
Shenyang		hard	1884	1884	iŋ⁴¹	700	i ŋ ⁴¹	
Xian		hard	1884	1884	ȵiŋ⁴⁵	700	nʲ i ŋ ⁴⁵	
Chengdu		hard	1884	1884	ŋən¹³	700	ŋ ə n ¹³	
Kunming		hard	1884	1884	ə̃¹³	700	ə̃ ∼ ¹³	
Hefei		hard	1884	1884	ʐən⁵³	700	ʐ ə n ⁵³	
Yangzhou		hard	1884	1884	iŋ⁵⁵	700	i ŋ ⁵⁵	
Wenzhou		hard	1884	1884	ŋɛ¹¹	700	ŋ ɛ ¹¹	
Changsha		hard	1884	1884	ŋən²¹	700	ŋ ə n ²¹	
Nanchang		hard	1884	1884	ŋaŋ³¹	700	ŋ a ŋ ³¹	
Meixian		hard	1884	1884	ŋaŋ⁴²	700	ŋ a ŋ ⁴²	
Guangzhou		hard	1884	1884	ŋaŋ²²	700	ŋ a ŋ ²²	
Yangjiang		hard	1884	1884	ŋaŋ⁴⁵⁴	700	ŋ a ŋ ⁴⁵⁴	
Xiamen		hard	1884	1884	ŋĩ³³	700	ŋ ĩ ∼ ³³	
Chaozhou		hard	1884	1884	ŋe³⁵	700	ŋ e ³⁵	
Fuzhou		hard	1884	1884	ŋaiŋ²⁴²	700	ŋ a i ŋ ²⁴²	
Chaozhou		he or she [third person singular]	262	262	i³³	9	i ³³	
Beijing		he or she [third person singular]	262	262	tʰa⁵⁵	219	tʰ a ⁵⁵	
Jinan		he or she [third person singular]	262	262	tʰa⁵⁵	219	tʰ a ⁵⁵	
Shenyang		he or she [third person singular]	262	262	tʰa³³	219	tʰ a ³³	
Xian		he or she [third person singular]	262	262	tʰɑ²¹	220	tʰ ɑ ²¹	
Chengdu		he or she [third person singular]	262	262	tʰa⁴⁴	219	tʰ a ⁴⁴	
Kunming		he or she [third person singular]	262	262	tʰa⁴⁴	219	tʰ a ⁴⁴	
Hefei		he or she [third person singular]	262	262	tʰa²¹²	219	tʰ a ²¹²	
Yangzhou		he or she [third person singular]	262	262	tʰɑ³¹	219	tʰ ɑ ³¹	
Suzhou		he or she [third person singular]	262	262	li⁴⁴	221	l i ⁴⁴	
Wenzhou		he or she [third person singular]	262	262	gi³¹	222	g i ³¹	
Changsha		he or she [third person singular]	262	262	tʰa³³	219	tʰ a ³³	
Nanchang		he or she [third person singular]	262	262	tɕʰiɛ²⁴	223	tɕʰ i ɛ ²⁴	
Meixian		he or she [third person singular]	262	262	ki¹²	224	k i ¹²	
Guangzhou		he or she [third person singular]	262	262	kʰøy²³	224	kʰ ø y ²³	
Yangjiang		he or she [third person singular]	262	262	kei⁴⁴³	222	k e i ⁴⁴³	
Xiamen		he or she [third person singular]	262	262	i⁵⁵	9	i ⁵⁵	
Fuzhou		he or she [third person singular]	262	262	i⁴⁴	9	i ⁴⁴	
Beijing		heavy	1210	1210	tʂuŋ⁵¹	94	ʈʂ u ŋ ⁵¹	
Beijing		heavy	1210	1210	tʂʰən³⁵	95	ʈʂʰ ə n ³⁵	
Jinan		heavy	1210	1210	tʂuŋ²¹	94	ʈʂ u ŋ ²¹	
Shenyang		heavy	1210	1210	tsuŋ⁴¹	94	ts u ŋ ⁴¹	
Xian		heavy	1210	1210	pfəŋ⁴⁵	94	pf ə ŋ ⁴⁵	
Chengdu		heavy	1210	1210	tsoŋ¹³	94	ts o ŋ ¹³	
Kunming		heavy	1210	1210	tʂoŋ¹³	94	ʈʂ o ŋ ¹³	
Hefei		heavy	1210	1210	tʂəŋ⁵³	94	ʈʂ ə ŋ ⁵³	
Yangzhou		heavy	1210	1210	tsoŋ⁵⁵	94	ts o ŋ ⁵⁵	
Suzhou		heavy	1210	1210	zoŋ³¹	94	z o ŋ ³¹	
Wenzhou		heavy	1210	1210	dʑyɔ²⁴	94	dʑ y ɔ ²⁴	
Changsha		heavy	1210	1210	tsən²¹	94	ts ə n ²¹	
Nanchang		heavy	1210	1210	tsʰuŋ³¹	94	tsʰ u ŋ ³¹	
Meixian		heavy	1210	1210	tsʰuŋ⁴⁴	94	tsʰ u ŋ ⁴⁴	
Guangzhou		heavy	1210	1210	tʃʰʊŋ²³	94	tʃʰ ʊ ŋ ²³	
Yangjiang		heavy	1210	1210	tʃʰʊŋ²¹	94	tʃʰ ʊ ŋ ²¹	
Xiamen		heavy	1210	1210	taŋ³³	94	t a ŋ ³³	
Chaozhou		heavy	1210	1210	taŋ³⁵	94	t a ŋ ³⁵	
Fuzhou		heavy	1210	1210	tøyŋ²⁴²	94	t ø y ŋ ²⁴²	
Beijing		here	136	136	tʂər⁵¹	275	ʈʂ ə r ⁵¹	
Jinan		here	136	136	tʂə²¹li⁰	276	ʈʂ ə ²¹ l i ⁰	
Shenyang		here	136	136	tsə⁴¹	275	ts ə ⁴¹	
Xian		here	136	136	tʂə⁵³tɑr⁰	277	ʈʂ ə ⁵³ t ɑ r ⁰	
Chengdu		here	136	136	tsər⁴⁴	275	ts ə r ⁴⁴	
Kunming		here	136	136	tʂʅ¹³tiɛr⁵³	278	ʈʂ ʅ ¹³ t i ɛ r ⁵³	
Hefei		here	136	136	tʂʅ⁵³kɐʔ⁴tsə⁰	279	ʈʂ ʅ ⁵³ k ɐ ʔ ⁴ ts ə ⁰	
Yangzhou		here	136	136	tsəʔ⁴kʰuɛ⁰	280	ts ə ʔ ⁴ kʰ u ɛ ⁰	
Suzhou		here	136	136	kɛ⁴⁴taʔ⁴₂₁	281	k ɛ ⁴⁴ t a ʔ ⁴	
Suzhou		here	136	136	ɛ⁴⁴taʔ⁴₂₁	284	ɛ ⁴⁴ t a ʔ ⁴	
Suzhou		here	136	136	gɤʔ²³taʔ⁴	285	g ɤ ʔ ²³ t a ʔ ⁴	
Wenzhou		here	136	136	ki²³lei²⁴	286	k i ²³ l e i ²⁴	
Changsha		here	136	136	ko²⁴li⁰	286	k o ²⁴ l i ⁰	
Nanchang		here	136	136	kɔ²¹³li⁰	286	k ɔ ²¹³ l i ⁰	
Meixian		here	136	136	li³¹ɛ⁰	287	l i ³¹ ɛ ⁰	
Meixian		here	136	136	kɛ³¹lɛ³¹	282	k ɛ ³¹ l ɛ ³¹	
Guangzhou		here	136	136	ni⁵³tou²²	289	n i ⁵³ t o u ²²	
Guangzhou		here	136	136	ni⁵³ʃy³³	290	n i ⁵³ ʃ y ³³	
Yangjiang		here	136	136	kɔi²¹	291	k ɔ i ²¹	
Xiamen		here	136	136	tsia²⁴	288	ts i a ²⁴	
Xiamen		here	136	136	tsit³²₅ui³³	292	ts i t ³² u i ³³	
Chaozhou		here	136	136	tsi⁵³₂₄ko²¹³	293	ts i ⁵³ k o ²¹³	
Fuzhou		here	136	136	tsie⁵²nœ³¹	294	ts i e ⁵² n œ ³¹	
Fuzhou		here	136	136	tsu⁴⁴uai³¹	295	ts u ⁴⁴ u a i ³¹	
Beijing		high / tall	711	711	kau⁵⁵	57	k a u ⁵⁵	
Jinan		high / tall	711	711	kɔ²¹³	57	k ɔ ²¹³	
Shenyang		high / tall	711	711	kau³³	57	k a u ³³	
Xian		high / tall	711	711	kɑu²¹	57	k ɑ u ²¹	
Chengdu		high / tall	711	711	kau⁴⁴	57	k a u ⁴⁴	
Kunming		high / tall	711	711	kau⁴⁴	57	k a u ⁴⁴	
Hefei		high / tall	711	711	kɔ²¹²	57	k ɔ ²¹²	
Yangzhou		high / tall	711	711	kɔ³¹	57	k ɔ ³¹	
Suzhou		high / tall	711	711	kæ⁴⁴	57	k æ ⁴⁴	
Wenzhou		high / tall	711	711	kɜ⁴⁴	57	k ɜ ⁴⁴	
Changsha		high / tall	711	711	kau³³	57	k a u ³³	
Nanchang		high / tall	711	711	kau⁴²	57	k a u ⁴²	
Meixian		high / tall	711	711	kau⁴⁴	57	k a u ⁴⁴	
Guangzhou		high / tall	711	711	kou⁵³	57	k o u ⁵³	
Yangjiang		high / tall	711	711	kou³³	57	k o u ³³	
Xiamen		high / tall	711	711	kũãĩ²⁴	58	k ũ ã ĩ ∼ ²⁴	
Chaozhou		high / tall	711	711	kũĩ⁵⁵	58	k ũ ĩ ∼ ⁵⁵	
Fuzhou		high / tall	711	711	keiŋ⁵²	58	k e i ŋ ⁵²	
Beijing		inside	1606	1606	li²¹⁴₂₁tʰou⁰	925	l i ²¹⁴ tʰ o u ⁰	
Beijing		inside	1606	1606	li²¹⁴₂₁pianr⁰	926	l i ²¹⁴ p i a n r ⁰	
Jinan		inside	1606	1606	li⁵⁵pɛr⁰	926	l i ⁵⁵ p ɛ r ⁰	
Shenyang		inside	1606	1606	li²¹³₂₁tʰou⁰	925	l i ²¹³ tʰ o u ⁰	
Xian		inside	1606	1606	li⁵³tʰou⁰	925	l i ⁵³ tʰ o u ⁰	
Chengdu		inside	1606	1606	xəu¹³₅₃tʰəu³¹	930	x ə u ¹³ tʰ ə u ³¹	
Chengdu		inside	1606	1606	i⁵³tʰəu³¹	925	i ⁵³ tʰ ə u ³¹	
Kunming		inside	1606	1606	i⁵³ʂəu⁵³	927	i ⁵³ ʂ ə u ⁵³	
Hefei		inside	1606	1606	zๅ²⁴tʰɯ⁰	925	z ɿ ²⁴ tʰ ɯ ⁰	
Yangzhou		inside	1606	1606	li⁴²tʰɤɯ⁰	925	l i ⁴² tʰ ɤ ɯ ⁰	
Suzhou		inside	1606	1606	li³¹₂₂ɕiaŋ⁵¹³₄₄	928	l i ³¹ ɕ i a ŋ ⁵¹³	
Wenzhou		inside	1606	1606	tei⁴⁵mai¹¹	931	t e i ⁴⁵ m a i ¹¹	
Changsha		inside	1606	1606	li⁴¹təu⁰	925	l i ⁴¹ t ə u ⁰	
Nanchang		inside	1606	1606	li²¹³tʰɛu²⁴	925	l i ²¹³ tʰ ɛ u ²⁴	
Meixian		inside	1606	1606	ti⁴⁴pɔi⁴²	934	t i ⁴⁴ p ɔ i ⁴²	
Guangzhou		inside	1606	1606	løy²³pin²²	929	l ø y ²³ p i n ²²	
Guangzhou		inside	1606	1606	jɐp²pin²²	936	j ɐ p ² p i n ²²	
Yangjiang		inside	1606	1606	lei²¹tʰɐu⁴⁴³	925	l e i ²¹ tʰ ɐ u ⁴⁴³	
Xiamen		inside	1606	1606	lai³³₁₁bin³³	937	l a i ³³ b i n ³³	
Chaozhou		inside	1606	1606	lai³⁵₂₁põĩ⁵⁵	938	l a i ³⁵ p õ ĩ ∼ ⁵⁵	
Chaozhou		inside	1606	1606	tõĩ⁵³₂₄põĩ⁵⁵	932	t õ ĩ ∼ ⁵³ p õ ĩ ∼ ⁵⁵	
Fuzhou		inside	1606	1606	tie³¹₄₄lie²¹³	933	t i e ³¹ l i e ²¹³	
Beijing		late	477	477	uan²¹⁴	145	u a n ²¹⁴	
Jinan		late	477	477	uæ̃⁵⁵	145	u æ̃ ∼ ⁵⁵	
Shenyang		late	477	477	uan²¹³	145	u a n ²¹³	
Xian		late	477	477	uæ̃⁵³	145	u æ̃ ∼ ⁵³	
Chengdu		late	477	477	ŋan¹³	146	ŋ a n ¹³	
Kunming		late	477	477	tʂʰʅ³¹	147	ʈʂʰ ʅ ³¹	
Kunming		late	477	477	uã⁵³	145	u ã ∼ ⁵³	
Hefei		late	477	477	tʂʰʅ⁵⁵	147	ʈʂʰ ʅ ⁵⁵	
Yangzhou		late	477	477	uɛ̃⁴²	145	u ɛ̃ ∼ ⁴²	
Suzhou		late	477	477	ɛ⁵¹³	146	ɛ ⁵¹³	
Wenzhou		late	477	477	dzๅ³¹	147	dz ɿ ³¹	
Changsha		late	477	477	ŋan⁵⁵	146	ŋ a n ⁵⁵	
Nanchang		late	477	477	uan²¹³	145	u a n ²¹³	
Meixian		late	477	477	tsʰๅ¹²	147	tsʰ ɿ ¹²	
Guangzhou		late	477	477	an³³	146	a n ³³	
Guangzhou		late	477	477	tʃʰi²¹	147	tʃʰ i ²¹	
Yangjiang		late	477	477	an²⁴	146	a n ²⁴	
Xiamen		late	477	477	ũã¹¹	146	ũ ã ∼ ¹¹	
Chaozhou		late	477	477	ũã²¹³	146	ũ ã ∼ ²¹³	
Fuzhou		late	477	477	ti⁵²	147	t i ⁵²	
Beijing		light (of weight)	1052	1052	tɕʰiŋ⁵⁵	93	tɕʰ i ŋ ⁵⁵	
Jinan		light (of weight)	1052	1052	tɕʰiŋ²¹³	93	tɕʰ i ŋ ²¹³	
Shenyang		light (of weight)	1052	1052	tɕʰiŋ³³	93	tɕʰ i ŋ ³³	
Xian		light (of weight)	1052	1052	tɕʰiŋ²¹	93	tɕʰ i ŋ ²¹	
Chengdu		light (of weight)	1052	1052	tɕʰin⁴⁴	93	tɕʰ i n ⁴⁴	
Kunming		light (of weight)	1052	1052	tɕʰĩ⁴⁴	93	tɕʰ ĩ ∼ ⁴⁴	
Hefei		light (of weight)	1052	1052	tɕʰin²¹²	93	tɕʰ i n ²¹²	
Yangzhou		light (of weight)	1052	1052	tɕʰiŋ³¹	93	tɕʰ i ŋ ³¹	
Suzhou		light (of weight)	1052	1052	tɕʰin⁴⁴	93	tɕʰ i n ⁴⁴	
Wenzhou		light (of weight)	1052	1052	tɕʰiaŋ⁴⁴	93	tɕʰ i a ŋ ⁴⁴	
Changsha		light (of weight)	1052	1052	tɕʰin³³	93	tɕʰ i n ³³	
Nanchang		light (of weight)	1052	1052	tɕʰiaŋ⁴²	93	tɕʰ i a ŋ ⁴²	
Meixian		light (of weight)	1052	1052	kʰiaŋ⁴⁴	93	kʰ i a ŋ ⁴⁴	
Guangzhou		light (of weight)	1052	1052	hɛŋ⁵³	93	h ɛ ŋ ⁵³	
Yangjiang		light (of weight)	1052	1052	hɪŋ³³	93	h ɪ ŋ ³³	
Xiamen		light (of weight)	1052	1052	kʰin⁵⁵	93	kʰ i n ⁵⁵	
Chaozhou		light (of weight)	1052	1052	kʰiŋ³³	93	kʰ i ŋ ³³	
Fuzhou		light (of weight)	1052	1052	kʰiŋ⁴⁴	93	kʰ i ŋ ⁴⁴	
Shenyang		long	1203	1203	tsʰaŋ³⁵	453	tsʰ a ŋ ³⁵	
Beijing		long	1203	1203	tʂʰaŋ³⁵	453	ʈʂʰ a ŋ ³⁵	
Jinan		long	1203	1203	tʂʰaŋ⁴²	453	ʈʂʰ a ŋ ⁴²	
Xian		long	1203	1203	tʂʰɑŋ²⁴	453	ʈʂʰ ɑ ŋ ²⁴	
Chengdu		long	1203	1203	tsʰaŋ³¹	453	tsʰ a ŋ ³¹	
Kunming		long	1203	1203	tʂʰã³¹	453	ʈʂʰ ã ∼ ³¹	
Hefei		long	1203	1203	tʂʰɑ̃⁵⁵	453	ʈʂʰ ɑ̃ ∼ ⁵⁵	
Yangzhou		long	1203	1203	tsʰɑŋ³⁴	453	tsʰ ɑ ŋ ³⁴	
Suzhou		long	1203	1203	zaŋ²⁴	453	z a ŋ ²⁴	
Wenzhou		long	1203	1203	dʑi³¹	453	dʑ i ³¹	
Changsha		long	1203	1203	tsan¹³	453	ts a n ¹³	
Nanchang		long	1203	1203	tsʰɔŋ²⁴	453	tsʰ ɔ ŋ ²⁴	
Meixian		long	1203	1203	tsʰɔŋ¹²	453	tsʰ ɔ ŋ ¹²	
Guangzhou		long	1203	1203	tʃʰœŋ²¹	453	tʃʰ œ ŋ ²¹	
Yangjiang		long	1203	1203	tʃʰiɛŋ⁴⁴³	453	tʃʰ i ɛ ŋ ⁴⁴³	
Xiamen		long	1203	1203	tῃ²⁴	453	t ŋ̍ ²⁴	
Chaozhou		long	1203	1203	tɯῃ⁵⁵	453	t ɯ ŋ̍ ⁵⁵	
Fuzhou		long	1203	1203	touŋ⁵²	453	t o u ŋ ⁵²	
Beijing		morning	1339	1339	tsau²¹⁴₂₁tɕʰi⁰	630	ts a u ²¹⁴ tɕʰ i ⁰	
Beijing		morning	1339	1339	tsau²¹⁴₂₁tʂʰən³⁵	631	ts a u ²¹⁴ ʈʂʰ ə n ³⁵	
Jinan		morning	1339	1339	tsɔ⁵⁵tʂʰẽ⁰	631	ts ɔ ⁵⁵ ʈʂʰ ẽ ∼ ⁰	
Shenyang		morning	1339	1339	tsau²¹³₂₁tɕʰin⁰	631	ts a u ²¹³ tɕʰ i n ⁰	
Xian		morning	1339	1339	tsɑu⁵³ʂẽ⁰	631	ts ɑ u ⁵³ ʂ ẽ ∼ ⁰	
Xian		morning	1339	1339	tsɑu⁵³tɕʰi⁰	630	ts ɑ u ⁵³ tɕʰ i ⁰	
Chengdu		morning	1339	1339	tsau⁵³sən³¹	631	ts a u ⁵³ s ə n ³¹	
Kunming		morning	1339	1339	tsau⁵³ʂə̃¹³₄₄	632	ts a u ⁵³ ʂ ə̃ ∼ ¹³	
Hefei		morning	1339	1339	tsɔ²⁴ʂɑ̃⁵³	632	ts ɔ ²⁴ ʂ ɑ̃ ∼ ⁵³	
Yangzhou		morning	1339	1339	tsɔ⁴²sɑŋ⁰	632	ts ɔ ⁴² s ɑ ŋ ⁰	
Suzhou		morning	1339	1339	tsæ⁴¹lɒŋ³¹₂₄	633	ts æ ⁴¹ l ɒ ŋ ³¹	
Wenzhou		morning	1339	1339	tʰi⁴⁴kuɔ⁴⁴	636	tʰ i ⁴⁴ k u ɔ ⁴⁴	
Changsha		morning	1339	1339	tsau⁴¹san²¹	632	ts a u ⁴¹ s a n ²¹	
Nanchang		morning	1339	1339	tsau²¹³sɔŋ³¹	632	ts a u ²¹³ s ɔ ŋ ³¹	
Meixian		morning	1339	1339	tsau⁴⁴sən¹²tʰɛu¹²	638	ts a u ⁴⁴ s ə n ¹² tʰ ɛ u ¹²	
Guangzhou		morning	1339	1339	tʃiu⁵³tʃou³⁵	637	tʃ i u ⁵³ tʃ o u ³⁵	
Guangzhou		morning	1339	1339	ʃɐn²¹tʃou³⁵	635	ʃ ɐ n ²¹ tʃ o u ³⁵	
Yangjiang		morning	1339	1339	tʃiu³³tʃou²¹	637	tʃ i u ³³ tʃ o u ²¹	
Xiamen		morning	1339	1339	tsa⁵¹₅₅kʰi⁵¹	630	ts a ⁵¹ kʰ i ⁵¹	
Chaozhou		morning	1339	1339	muŋ⁵⁵₂₁₃kʰi⁵³₂₄tsa⁵³₂₁	639	m u ŋ ⁵⁵ kʰ i ⁵³ ts a ⁵³	
Fuzhou		morning	1339	1339	tsa³¹lau⁵²	634	ts a ³¹ l a u ⁵²	
Beijing		narrow	1267	1267	tʂai²¹⁴	70	ʈʂ a i ²¹⁴	
Jinan		narrow	1267	1267	tʂei²¹³	70	ʈʂ e i ²¹³	
Shenyang		narrow	1267	1267	tsai²¹³	70	ts a i ²¹³	
Shenyang		narrow	1267	1267	tsai²¹³₂₁pa⁰	71	ts a i ²¹³ p a ⁰	
Xian		narrow	1267	1267	tsei²¹	70	ts e i ²¹	
Chengdu		narrow	1267	1267	tse³¹	70	ts e ³¹	
Kunming		narrow	1267	1267	tsə³¹	70	ts ə ³¹	
Hefei		narrow	1267	1267	tsɐʔ⁴	70	ts ɐ ʔ ⁴	
Yangzhou		narrow	1267	1267	tsəʔ⁴	70	ts ə ʔ ⁴	
Suzhou		narrow	1267	1267	ɦɒʔ²³	72	ɦ ɒ ʔ ²³	
Wenzhou		narrow	1267	1267	ɦa¹²	72	ɦ a ¹²	
Changsha		narrow	1267	1267	tsə²⁴	70	ts ə ²⁴	
Nanchang		narrow	1267	1267	tsɛt⁵	70	ts ɛ t ⁵	
Meixian		narrow	1267	1267	hap⁴	72	h a p ⁴	
Guangzhou		narrow	1267	1267	tʃak³³	70	tʃ a k ³³	
Yangjiang		narrow	1267	1267	tʃak²¹	70	tʃ a k ²¹	
Xiamen		narrow	1267	1267	ueʔ⁵	72	u e ʔ ⁵	
Chaozhou		narrow	1267	1267	oiʔ⁴	72	o i ʔ ⁴	
Fuzhou		narrow	1267	1267	tsaʔ²³	70	ts a ʔ ²³	
Fuzhou		narrow	1267	1267	tøyʔ⁴	73	t ø y ʔ ⁴	
Beijing		noon	2490	2490	ʂaiŋ²¹⁴₂₁xuo⁰	747	ʂ a i ŋ ²¹⁴ x u o ⁰	
Jinan		noon	2490	2490	ʂaŋ⁵⁵u⁰	747	ʂ a ŋ ⁵⁵ u ⁰	
Shenyang		noon	2490	2490	saŋ²¹³₂₁u⁰	747	s a ŋ ²¹³ u ⁰	
Xian		noon	2490	2490	ʂɑŋ²¹u⁵³tuæ̃²¹	748	ʂ ɑ ŋ ²¹ u ⁵³ t u æ̃ ∼ ²¹	
Chengdu		noon	2490	2490	sau⁵³vu⁵³	747	s a u ⁵³ v u ⁵³	
Kunming		noon	2490	2490	ʂã⁵³u⁵³	747	ʂ ã ∼ ⁵³ u ⁵³	
Hefei		noon	2490	2490	tʂəŋ²¹²u²⁴	749	ʈʂ ə ŋ ²¹² u ²⁴	
Hefei		noon	2490	2490	ʂɑ̃²⁴u²⁴	747	ʂ ɑ̃ ∼ ²⁴ u ²⁴	
Yangzhou		noon	2490	2490	tsoŋ³¹sɑŋ⁰	750	ts o ŋ ³¹ s ɑ ŋ ⁰	
Suzhou		noon	2490	2490	tsoŋ⁴⁴lɒŋ³¹₂₁	751	ts o ŋ ⁴⁴ l ɒ ŋ ³¹	
Wenzhou		noon	2490	2490	nɛ¹²tɕiu⁴²	753	n ɛ ¹² tɕ i u ⁴²	
Changsha		noon	2490	2490	taən³³u⁴¹	749	t a ə n ³³ u ⁴¹	
