language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
MnongRlm		banana	868		priːt	260	p r iː t	
Nyaheun		banana	868		prɨət	260	p r ɨ ə t	
Ramam		banana	868		pɣot	260	p ɣ o t	
Rengao		banana	868		pret	260	p r e t	
Sapuan		banana	868		prɨat	260	p r ɨ a t	
Sedang		banana	868		priət	260	p r i ə t	
Sre		banana	868		priːt	260	p r iː t	
Stieng		banana	868		priːt	260	p r iː t	
Cheng		banana	868		prɨːt	260	p r ɨː t	
Chrau		banana	868		priːt	260	p r iː t	
Cua		banana	868		pareːt	260	p a r eː t	
Halang		banana	868		pri̤ət	260	p r i̤ ə t	
Jeh		banana	868		pri̤at	260	p r i̤ a t	
Mel		banana	868		prit	260	p r i t	
Bunong		banana	868		priːt	260	p r iː t	
JruLaven		banana	868		prɨət	260	p r ɨ ə t	
Tampuan		banana	868		prəit	260	p r ə i t	
Alak		beans/peas	832		ntaːk	278	n t aː k	
BahnarGolar		beans/peas	832		təh	286	t ə h	
BahnarKontum		beans/peas	832		təh	286	t ə h	
BahnarPleiku		beans/peas	832		təh	286	t ə h	
Brao		beans/peas	832		ntaːk	278	n t aː k	
Cheng		beans/peas	832		ntaːk	278	n t aː k	
Cua		beans/peas	832		tuah	286	t u a h	
Halang		beans/peas	832		toh	286	t o h	
Jeh		beans/peas	832		tɔh	286	t ɔ h	
Kasseng		beans/peas	832		ntuəŋ	287	n t u ə ŋ	
Khaonh		beans/peas	832		toh / tox	286	t o h	
Mel		beans/peas	832		tuh	286	t u h	
Nyaheun		beans/peas	832		ttaːk	278	t t aː k	
Rengao		beans/peas	832		tɔh	278	t ɔ h	
Sapuan		beans/peas	832		ntaːk	286	n t aː k	
Sedang		beans/peas	832		tɔ	278	t ɔ	
Sre		beans/peas	832		kʰoah	288	kʰ o a h	
Stieng		beans/peas	832		toh	286	t o h	
Tampuan		beans/peas	832		tɔh	286	t ɔ h	
JruLaven		beans/peas	832		htaːk	278	h t aː k	
Chrau		beans/peas	832		tuːh	286	t uː h	
Ramam		beans/peas	832		kətɔh	278	k ə t ɔ h	
Alak		bee/honeybee	665		suːt	337	s uː t	
BahnarGolar		bee/honeybee	665		suːt	337	s uː t	
BahnarKontum		bee/honeybee	665		suːt	337	s uː t	
BahnarPleiku		bee/honeybee	665		suːt	337	s uː t	
Brao		bee/honeybee	665		cʰut	337	cʰ u t	
Cheng		bee/honeybee	665		sut	337	s u t	
Chrau		bee/honeybee	665		sɨt	337	s ɨ t	
Cua		bee/honeybee	665		hluːt	337	h l uː t	
Jeh		bee/honeybee	665		kədrɔːt	326	k ə d r ɔː t	
JruLaven		bee/honeybee	665		suːt	337	s uː t	
Kasseng		bee/honeybee	665		suːt	337	s uː t	
MnongRlm		bee/honeybee	665		ʔuoŋ	346	ʔ u o ŋ	
Nyaheun		bee/honeybee	665		sut	337	s u t	
Rengao		bee/honeybee	665		ʦṳːt	337	ts ṳː t	
Sapuan		bee/honeybee	665		sut	337	s u t	
Sedang		bee/honeybee	665		sɔt	337	s ɔ t	
Sre		bee/honeybee	665		sut	337	s u t	
Stieng		bee/honeybee	665		sot	337	s o t	
Tampuan		bee/honeybee	665		cʰut	337	cʰ u t	
Halang		bee/honeybee	665		sut	337	s u t	
Kasseng		bird	937		ceːm	405	c eː m	
Ramam		bird	937		ceᵖm	405	c e m̥	
Rengao		bird	937		ci̤m	405	c i̤ m	
Sapuan		bird	937		ceːm	405	c eː m	
Sedang		bird	937		cem	405	c e m	
Stieng		bird	937		com	405	c o m	
Alak		bird	937		cɛːm	405	c ɛː m	
BahnarGolar		bird	937		sɛːm	405	s ɛː m	
BahnarKontum		bird	937		sɛːm	405	s ɛː m	
BahnarPleiku		bird	937		sɛːm	405	s ɛː m	
BahnarPleiku		bird	937		sɛːm par	405	s ɛː m _ p a r	
Brao		bird	937		ceːm	405	c eː m	
Bunong		bird	937		sim	405	s i m	
Cheng		bird	937		ceːm	405	c eː m	
Chrau		bird	937		sum	405	s u m	
Cua		bird	937		seːp	405	s eː p	
Halang		bird	937		cim	405	c i m	
JruLaven		bird	937		ceːm	405	c eː m	
MnongRlm		bird	937		sɨm	405	s ɨ m	
Nyaheun		bird	937		ceːm	405	c eː m	
Sre		bird	937		seːm	405	s eː m	
Tampuan		bird	937		sem	405	s e m	
Jeh		bird	937		cim	405	c i m	
BahnarGolar		black	163		gam	473	ɡ a m	
BahnarKontum		black	163		gam	473	ɡ a m	
BahnarPleiku		black	163		gam	473	ɡ a m	
Brao		black	163		juːŋ	474	j uː ŋ	
Bunong		black	163		ʔoːc	433	ʔ oː c	
Chrau		black	163		ɟuːʔ	431	ɟ uː ʔ	
Cua		black	163		ɟuːʔ	431	ɟ uː ʔ	
Halang		black	163		ɟṳʔ	431	ɟ ṳ ʔ	
Jeh		black	163		ʔɲuːŋ	432	ʔ ɲ uː ŋ	
JruLaven		black	163		ʔjoŋ	432	ʔ j o ŋ	
Kasseng		black	163		maŋ	470	m a ŋ	
Khaonh		black	163		səʔoc	433	s ə ʔ o c	
Mel		black	163		sᵊʔoːc	433	s ə ʔ oː c	
MnongRlm		black	163		ɟu	431	ɟ u	
Nyaheun		black	163		ŋiaw	475	ŋ i a w	
Ramam		black	163		məmɔː	434	m ə m ɔː	
Rengao		black	163		gam	473	ɡ a m	
Rengao		black	163		ʔɲuːŋ	432	ʔ ɲ uː ŋ	
Sapuan		black	163		kaham	436	k a h a m	
Sedang		black	163		pra̰ŋ	437	p r a̰ ŋ	
Sre		black	163		ɟuː	431	ɟ uː	
Tampuan		black	163		moː	434	m oː	
Alak		black	163		tʻaŋam	472	tʼ a ŋ a m	
Cheng		black	163		ŋiaw	475	ŋ i a w	
Stieng		black	163		ɲoːŋ	432	ɲ oː ŋ	
Rengao		black	163		brɛŋ	435	b r ɛ ŋ	
Alak		boat	1844		tʻuːk	492	tʼ uː k	
BahnarPleiku		boat	1844		pluŋ	494	p l u ŋ	
Brao		boat	1844		duːk	492	d uː k	
Cheng		boat	1844		duːk	492	d uː k	
Chrau		boat	1844		duːʔ	492	d uː ʔ	
Cua		boat	1844		geː bɔːk	495	ɡ eː _ b ɔː k	
Halang		boat	1844		pluːŋ	496	p l uː ŋ	
Jeh		boat	1844		pluːŋ	496	p l uː ŋ	
JruLaven		boat	1844		duok	492	d u o k	
Kasseng		boat	1844		duːk	492	d uː k	
Khaonh		boat	1844		ɗṳːk	492	ɗ ṳː k	
Mel		boat	1844		ɗṳːk	492	ɗ ṳː k	
MnongRlm		boat	1844		ɓakeː	481	ɓ a k eː	
Nyaheun		boat	1844		duok	492	d u o k	
Ramam		boat	1844		plaukŋ	496	p l a u k ŋ	
Rengao		boat	1844		plṳŋ	496	p l ṳ ŋ	
Sapuan		boat	1844		duok	492	d u o k	
Sedang		boat	1844		ɗɔ̰	492	ɗ ɔ̰	
Sre		boat	1844		pluŋ	496	p l u ŋ	
Tampuan		boat	1844		tṳuk	492	t ṳ u k	
Stieng		boat	1844		duːk	492	d uː k	
Alak		bone	1394		katiːŋ	533	k a t iː ŋ	
BahnarGolar		bone	1394		kətiːŋ	533	k ə t iː ŋ	
BahnarKontum		bone	1394		kətiːŋ	533	k ə t iː ŋ	
BahnarPleiku		bone	1394		kətiːŋ	533	k ə t iː ŋ	
Brao		bone	1394		kədɨːŋ	533	k ə d ɨː ŋ	
Bunong		bone	1394		ntiːŋ	533	n t iː ŋ	
Cheng		bone	1394		krɨːŋ	533	k r ɨː ŋ	
Chrau		bone	1394		ntiːŋ	533	n t iː ŋ	
Cua		bone	1394		kʰliək	533	kʰ l i ə k	
Halang		bone	1394		kəsìaŋ	533	k ə s i a ŋ	
Jeh		bone	1394		kəsiaŋ / siaŋ	533	k ə s i a ŋ	
JruLaven		bone	1394		kətɨəŋ	533	k ə t ɨ ə ŋ	
Kasseng		bone	1394		ətiəŋ	533	ə t i ə ŋ	
Khaonh		bone	1394		ⁿtɪːŋ	533	ⁿt ɪː ŋ	
Mel		bone	1394		tɪːŋ	533	t ɪː ŋ	
MnongRlm		bone	1394		tiːŋ	533	t iː ŋ	
Nyaheun		bone	1394		grɨəŋ	533	ɡ r ɨ ə ŋ	
Ramam		bone	1394		kəʦiŋ	533	k ə ts i ŋ	
Rengao		bone	1394		kəʦe̤ːŋ	533	k ə ts e̤ː ŋ	
Sapuan		bone	1394		kradɨəŋ	533	k r a d ɨ ə ŋ	
Sedang		bone	1394		kəsìaŋ	533	k ə s i a ŋ	
Sre		bone	1394		ntiŋ	533	n t i ŋ	
Stieng		bone	1394		tiŋ	533	t i ŋ	
Tampuan		bone	1394		ntɛiŋ	533	n t ɛ i ŋ	
Alak		bow, crossbow	994		taːr	552	t aː r	
Alak		bow, crossbow	994		ʔaːk	563	ʔ aː k	
BahnarGolar		bow, crossbow	994		hraʔ	565	h r a ʔ	
BahnarKontum		bow, crossbow	994		hără / hră	565	h ă r ă	
BahnarPleiku		bow, crossbow	994		hraʔ / sraʔ	565	h r a ʔ	
Brao		bow, crossbow	994		bruax	566	b r u a x	
Brao		bow, crossbow	994		cʰraːw	567	cʰ r aː w	
Bunong		bow, crossbow	994		naː	569	n aː	
Cheng		bow, crossbow	994		sraː	569	s r aː	
Cua		bow, crossbow	994		paneŋ	568	p a n e ŋ	
Halang		bow, crossbow	994		mənɛŋ	568	m ə n ɛ ŋ	
Jeh		bow, crossbow	994		mənɛŋ	568	m ə n ɛ ŋ	
JruLaven		bow, crossbow	994		hnaː	569	h n aː	
Kasseng		bow, crossbow	994		ənaɲ	568	ə n a ɲ	
Nyaheun		bow, crossbow	994		ɲ̊raː	569	ɲ̊ r aː	
Rengao		bow, crossbow	994		mənɛŋ	568	m ə n ɛ ŋ	
Sapuan		bow, crossbow	994		soʔ	570	s o ʔ	
Sapuan		bow, crossbow	994		tɔːŋ ɟal	542	t ɔː ŋ _ ɟ a l	
Sedang		bow, crossbow	994		mənɛ̰ŋ	568	m ə n ɛ̰ ŋ	
Sre		bow, crossbow	994		səna	569	s ə n a	
Stieng		bow, crossbow	994		sənaː	569	s ə n aː	
Tampuan		bow, crossbow	994		sraʔ	565	s r a ʔ	
MnongRlm		bow, crossbow	994		naː	569	n aː	
Ramam		bow, crossbow	994		ʦaːw / ʦɣaːw / ʃaːw	567	ts aː w	
Alak		breast	1402		tɔh	661	t ɔ h	
BahnarGolar		breast	1402		tɔh	661	t ɔ h	
BahnarKontum		breast	1402		tɔh	661	t ɔ h	
BahnarPleiku		breast	1402		tɔh	661	t ɔ h	
Brao		breast	1402		tɑh	661	t ɑ h	
Bunong		breast	1402		taŋ təːh	661	t a ŋ _ t əː h	
Cheng		breast	1402		tɔh	661	t ɔ h	
Chrau		breast	1402		gətɔh	661	ɡ ə t ɔ h	
Cua		breast	1402		toh	661	t o h	
Halang		breast	1402		tuh	661	t u h	
Jeh		breast	1402		tuh	661	t u h	
JruLaven		breast	1402		toh	661	t o h	
Kasseng		breast	1402		toh	661	t o h	
MnongRlm		breast	1402		tɔh	661	t ɔ h	
Nyaheun		breast	1402		tɔh	661	t ɔ h	
Ramam		breast	1402		tɔh	661	t ɔ h	
Sapuan		breast	1402		tɔh	661	t ɔ h	
Sedang		breast	1402		tow	661	t o w	
Sre		breast	1402		ntəh	661	n t ə h	
Stieng		breast	1402		tɔh	661	t ɔ h	
Tampuan		breast	1402		toh	661	t o h	
Alak		child/son	2391		kɔːn	694	k ɔː n	
BahnarGolar		child/son	2391		kɔːn	694	k ɔː n	
BahnarKontum		child/son	2391		kɔːn	694	k ɔː n	
BahnarPleiku		child/son	2391		kɔːn	694	k ɔː n	
Brao		child/son	2391		kuan	694	k u a n	
Bunong		child/son	2391		kɔːn	694	k ɔː n	
Cheng		child/son	2391		mɛː trkuan	694	m ɛː _ t r k u a n	
Chrau		child/son	2391		kɔːn	694	k ɔː n	
Cua		child/son	2391		kɔːt	694	k ɔː t	
Halang		child/son	2391		koan	694	k o a n	
Jeh		child/son	2391		kɔːn	694	k ɔː n	
JruLaven		child/son	2391		kuan	694	k u a n	
Kasseng		child/son	2391		ʔan kɔːn	694	ʔ a n _ k ɔː n	
Khaonh		child/son	2391		kɑwn	694	k ɑ w n	
Mel		child/son	2391		kɔːn	694	k ɔː n	
MnongRlm		child/son	2391		kuon	694	k u o n	
Nyaheun		child/son	2391		kuan	694	k u a n	
Ramam		child/son	2391		kɔːn	694	k ɔː n	
Rengao		child/son	2391		kɔːn	694	k ɔː n	
Sapuan		child/son	2391		kuan	694	k u a n	
Sedang		child/son	2391		kɔn	694	k ɔ n	
Sre		child/son	2391		kon	694	k o n	
Stieng		child/son	2391		kɔːn	694	k ɔː n	
Tampuan		child/son	2391		koːn	694	k oː n	
Alak		cold	1287		takat	738	t a k a t	
BahnarGolar		cold	1287		təŋjɛt	749	t ə ŋ j ɛ t	
BahnarKontum		cold	1287		təŋjɛt	749	t ə ŋ j ɛ t	
BahnarPleiku		cold	1287		təŋjɛt	749	t ə ŋ j ɛ t	
Brao		cold	1287		gɑː	788	ɡ ɑː	
Bunong		cold	1287		nɨʔɨk	791	n ɨ ʔ ɨ k	
Cheng		cold	1287		hadɛh	789	h a d ɛ h	
Cheng		cold	1287		gliːm	790	ɡ l iː m	
Chrau		cold	1287		ləʔiːʔ	791	l ə ʔ iː ʔ	
Cua		cold	1287		ɟalɛːk	739	ɟ a l ɛː k	
Halang		cold	1287		həʔŋiət	749	h ə ʔ ŋ i ə t	
Jeh		cold	1287		siʔŋaːm	740	s i ʔ ŋ aː m	
JruLaven		cold	1287		ʔdɛh	789	ʔ d ɛ h	
Kasseng		cold	1287		ŋkat	738	ŋ k a t	
Khaonh		cold	1287		lɑʔɑːk	741	l ɑ ʔ ɑː k	
Mel		cold	1287		lᵊʔaːk	741	l ə ʔ aː k	
MnongRlm		cold	1287		kat	738	k a t	
MnongRlm		cold	1287		ʔiːk / ʔiːc	791	ʔ iː k	
Nyaheun		cold	1287		ntɛh	789	n t ɛ h	
Ramam		cold	1287		təŋait	749	t ə ŋ a i t	
Rengao		cold	1287		təŋɛt	749	t ə ŋ ɛ t	
Sapuan		cold	1287		ndɛh	789	n d ɛ h	
Sapuan		cold	1287		paŋam	740	p a ŋ a m	
Sedang		cold	1287		ŋe	749	ŋ e	
Sre		cold	1287		ŋit	749	ŋ i t	
Stieng		cold	1287		lŋeːt	749	l ŋ eː t	
Tampuan		cold	1287		laʔɑt	742	l a ʔ ɑ t	
Nyaheun		dog	2009		cɔː	794	c ɔː	
Alak		dog	2009		cɔː	794	c ɔː	
BahnarGolar		dog	2009		kɔʔ	796	k ɔ ʔ	
BahnarKontum		dog	2009		kɔʔ	796	k ɔ ʔ	
BahnarPleiku		dog	2009		kɔʔ	796	k ɔ ʔ	
Brao		dog	2009		cɑː	794	c ɑː	
Bunong		dog	2009		sɔː	794	s ɔː	
Cheng		dog	2009		cɔː	794	c ɔː	
Chrau		dog	2009		sɔː	794	s ɔː	
Cua		dog	2009		sɔ	794	s ɔ	
Halang		dog	2009		cou	794	c o u	
Jeh		dog	2009		cɔw	794	c ɔ w	
Kasseng		dog	2009		cɔː	794	c ɔː	
Khaonh		dog	2009		saw	794	s a w	
MnongRlm		dog	2009		saw	794	s a w	
Ramam		dog	2009		cɔː	794	c ɔː	
Rengao		dog	2009		cɔː	794	c ɔː	
Sapuan		dog	2009		cɔː	794	c ɔː	
Sedang		dog	2009		cɔ̰	794	c ɔ̰	
Sre		dog	2009		sɔ	794	s ɔ	
Stieng		dog	2009		soː	794	s oː	
JruLaven		dog	2009		cɔː	794	c ɔː	
Mel		dog	2009		sɔː	794	s ɔː	
Tampuan		dog	2009		çoː	794	ç oː	
Alak		earth (soil)	1228		tənɛh	905	t ə n ɛ h	
BahnarGolar		earth (soil)	1228		tɛh	906	t ɛ h	
BahnarKontum		earth (soil)	1228		tɛh	906	t ɛ h	
BahnarPleiku		earth (soil)	1228		tɛh	906	t ɛ h	
Brao		earth (soil)	1228		pədeh	906	p ə d e h	
Bunong		earth (soil)	1228		neːh	905	n eː h	
Cheng		earth (soil)	1228		tɛʔ	886	t ɛ ʔ	
Chrau		earth (soil)	1228		ntɛh	906	n t ɛ h	
Cua		earth (soil)	1228		bəri	897	b ə r i	
Halang		earth (soil)	1228		təʔneh	905	t ə ʔ n e h	
Jeh		earth (soil)	1228		ʔnɛh	905	ʔ n ɛ h	
Kasseng		earth (soil)	1228		ʔənɛh	905	ʔ ə n ɛ h	
Nyaheun		earth (soil)	1228		brɛh	905	b r ɛ h	
Sre		earth (soil)	1228		ʔuː	907	ʔ uː	
JruLaven		earth (soil)	1228		pətɛh	906	p ə t ɛ h	
Rengao		earth (soil)	1228		təʔnih	905	t ə ʔ n i h	
Sedang		earth (soil)	1228		tənɛj	905	t ə n ɛ j	
Stieng		earth (soil)	1228		sətɛh	906	s ə t ɛ h	
Tampuan		earth (soil)	1228		tɛh	906	t ɛ h	
Khaonh		earth (soil)	1228		ⁿɗaeç	906	ɗ̥ a e ç	
Mel		earth (soil)	1228		tɛh	906	t ɛ h	
MnongRlm		earth (soil)	1228		tɛh	906	t ɛ h	
Sapuan		earth (soil)	1228		padɛh	906	p a d ɛ h	
Ramam		earth (soil)	1228		kənɛ̃h	905	k ə n ɛ̃ h	
Tampuan		eye	1248		mat	969	m a t	
Alak		eye	1248		mat	969	m a t	
BahnarGolar		eye	1248		mat	969	m a t	
BahnarKontum		eye	1248		mat	969	m a t	
BahnarPleiku		eye	1248		mat	969	m a t	
Brao		eye	1248		mat	969	m a t	
Bunong		eye	1248		mat	969	m a t	
Cheng		eye	1248		mat	969	m a t	
Chrau		eye	1248		mat	969	m a t	
Cua		eye	1248		mat	969	m a t	
Halang		eye	1248		mat	969	m a t	
Jeh		eye	1248		mat	969	m a t	
JruLaven		eye	1248		mat	969	m a t	
Kasseng		eye	1248		mat	969	m a t	
Khaonh		eye	1248		mɑt	969	m ɑ t	
Mel		eye	1248		mat	969	m a t	
MnongRlm		eye	1248		mat	969	m a t	
Nyaheun		eye	1248		mat	969	m a t	
Ramam		eye	1248		mat	969	m a t	
Rengao		eye	1248		mat	969	m a t	
Sapuan		eye	1248		mat	969	m a t	
Sedang		eye	1248		ma	969	m a	
Sre		eye	1248		mat	969	m a t	
Stieng		eye	1248		mat	969	m a t	
Sre		feces/excrement/shit	675		ʔe	954	ʔ e	
Stieng		feces/excrement/shit	675		ʔac	954	ʔ a c	
Alak		feces/excrement/shit	675		ʔɔːʔ	961	ʔ ɔː ʔ	
BahnarGolar		feces/excrement/shit	675		ʔic	954	ʔ i c	
BahnarKontum		feces/excrement/shit	675		ʔic	954	ʔ i c	
BahnarPleiku		feces/excrement/shit	675		ʔic	954	ʔ i c	
Brao		feces/excrement/shit	675		trac	962	t r a c	
Cheng		feces/excrement/shit	675		ʔic	954	ʔ i c	
Halang		feces/excrement/shit	675		ʔik	954	ʔ i k	
Jeh		feces/excrement/shit	675		ʔɛk	954	ʔ ɛ k	
JruLaven		feces/excrement/shit	675		ʔic	954	ʔ i c	
Kasseng		feces/excrement/shit	675		ʔic	954	ʔ i c	
Khaonh		feces/excrement/shit	675		ʔac	954	ʔ a c	
Mel		feces/excrement/shit	675		ʔac	954	ʔ a c	
Nyaheun		feces/excrement/shit	675		ʔic	954	ʔ i c	
Ramam		feces/excrement/shit	675		ʔʌt	954	ʔ ʌ t	
Rengao		feces/excrement/shit	675		ʔi̤k	954	ʔ i̤ k	
Sedang		feces/excrement/shit	675		ʔeək	954	ʔ e ə k	
Tampuan		feces/excrement/shit	675		ʔɔc	954	ʔ ɔ c	
Alak		finger	1303		raːs	1147	r aː s	
BahnarKontum		finger	1303		aŋlo	1158	a ŋ l o	
BahnarPleiku		finger	1303		aŋlo	1158	a ŋ l o	
Brao		finger	1303		tɨrpuac	1169	t ɨ r p u a c	
Cheng		finger	1303		trapuɛc	1169	t r a p u ɛ c	
Cua		finger	1303		lok	1180	l o k	
Halang		finger	1303		hədrɛŋ	1189	h ə d r ɛ ŋ	
Jeh		finger	1303		kəʔnɔːj ti̤ː	1190	k ə ʔ n ɔː j _ t i̤ː	
JruLaven		finger	1303		hpuac	1169	h p u a c	
Kasseng		finger	1303		ʔəcaːs	1191	ʔ ə c aː s	
MnongRlm		finger	1303		kuon tiː	1192	k u o n _ t iː	
Nyaheun		finger	1303		ppuac	1169	p p u a c	
Rengao		finger	1303		hədiːŋ	1188	h ə d iː ŋ	
Sapuan		finger	1303		tapuac	1169	t a p u a c	
Sedang		finger	1303		həʔra̰ŋ	1189	h ə ʔ r a̰ ŋ	
Sre		finger	1303		naw	1158	n a w	
Stieng		finger	1303		law	1158	l a w	
Tampuan		finger	1303		raŋʔjaː	1186	r a ŋ ʔ j aː	
BahnarGolar		finger	1303		aŋlo	1158	a ŋ l o	
BahnarGolar		five	493		pəɗam	1231	p ə ɗ a m	
BahnarKontum		five	493		pəɗam	1231	p ə ɗ a m	
BahnarPleiku		five	493		pəɗam	1231	p ə ɗ a m	
Cua		five	493		paɗap	1231	p a ɗ a p	
Halang		five	493		bədam	1231	b ə d a m	
Ramam		five	493		cɛᵖm / ʦɛᵖm	1231	c ɛ m̥	
Sedang		five	493		pəta̰m	1231	p ə t a̰ m	
Tampuan		five	493		pata̤m	1231	p a t a̤ m	
Jeh		five	493		pədam	1231	p ə d a m	
Alak		five	493		pʻartʻam	1231	pʼ a r tʼ a m	
Kasseng		five	493		tədam	1231	t ə d a m	
Rengao		five	493		pədam	1231	p ə d a m	
Mel		flesh/meat	634		ɓaːj	1278	ɓ aː j	
Tampuan		flesh/meat	634		pəŋlaj	1244	p ə ŋ l a j	
Alak		flesh/meat	634		sac	1236	s a c	
BahnarGolar		flesh/meat	634		ʔɲɛm	1236	ʔ ɲ ɛ m	
BahnarKontum		flesh/meat	634		sɛc	1236	s ɛ c	
BahnarPleiku		flesh/meat	634		ʔɲɛm	1236	ʔ ɲ ɛ m	
BahnarPleiku		flesh/meat	634		sɛc	1236	s ɛ c	
Brao		flesh/meat	634		maːt	1258	m aː t	
Bunong		flesh/meat	634		jam	1241	j a m	
Cheng		flesh/meat	634		maːt	1258	m aː t	
Cua		flesh/meat	634		hlɛc	1236	h l ɛ c	
Halang		flesh/meat	634		ro̤ʔ	1269	r o̤ ʔ	
Jeh		flesh/meat	634		te̤ːh	1275	t e̤ː h	
JruLaven		flesh/meat	634		traw	1276	t r a w	
Kasseng		flesh/meat	634		ɟeːc	1277	ɟ eː c	
Khaonh		flesh/meat	634		paːj	1278	p aː j	
MnongRlm		flesh/meat	634		law / lɔː	1279	l a w	
MnongRlm		flesh/meat	634		puoc	1237	p u o c	
MnongRlm		flesh/meat	634		ciciː	1238	c i c iː	
Nyaheun		flesh/meat	634		maːt	1258	m aː t	
Ramam		flesh/meat	634		hlɔːŋ	1239	h l ɔː ŋ	
Ramam		flesh/meat	634		ʦɛk	1236	ts ɛ k	
Rengao		flesh/meat	634		həʔni̤h	1240	h ə ʔ n i̤ h	
Rengao		flesh/meat	634		ɟam	1241	ɟ a m	
Sapuan		flesh/meat	634		traːn	1242	t r aː n	
Sapuan		flesh/meat	634		lamaŋ	1243	l a m a ŋ	
Sedang		flesh/meat	634		ca̰m	1241	c a̰ m	
Sedang		flesh/meat	634		mam	1249	m a m	
Sedang		flesh/meat	634		se	1236	s e	
Sre		flesh/meat	634		poac	1237	p o a c	
Stieng		flesh/meat	634		paːj	1278	p aː j	
Kasseng		flower	239		ʔəraːŋ	1302	ʔ ə r aː ŋ	
BahnarGolar		flower	239		pəkaːw	1280	p ə k aː w	
Alak		flower	239		paŋkaːw	1280	p a ŋ k aː w	
BahnarGolar		flower	239		raːŋ	1302	r aː ŋ	
BahnarKontum		flower	239		raːŋ	1302	r aː ŋ	
BahnarPleiku		flower	239		pəkaːw	1280	p ə k aː w	
Bunong		flower	239		kaːw	1280	k aː w	
Chrau		flower	239		ŋkaːw	1280	ŋ k aː w	
