language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Xian		dirty	1230	1230	ŋɑŋ²¹tsɑŋ⁰	123	ŋ ɑ ŋ ²¹ ts ɑ ŋ ⁰	
Xian		dirty	1230	1230	tsɑŋ²¹ɕi⁰	121	ts ɑ ŋ ²¹ ɕ i ⁰	
Chengdu		dirty	1230	1230	o³¹tsʰo³¹₄₄	124	o ³¹ tsʰ o ³¹	
Chengdu		dirty	1230	1230	tsaŋ⁴⁴	120	ts a ŋ ⁴⁴	
Kunming		dirty	1230	1230	tsã⁴⁴	120	ts ã ∼ ⁴⁴	
Hefei		dirty	1230	1230	tsɑ̃²¹²	120	ts ɑ̃ ∼ ²¹²	
Hefei		dirty	1230	1230	ʂəʔ⁴nəŋ⁰	125	ʂ ə ʔ ⁴ n ə ŋ ⁰	
Yangzhou		dirty	1230	1230	tsɑŋ³¹	120	ts ɑ ŋ ³¹	
Yangzhou		dirty	1230	1230	u³¹tsɔ⁰	126	u ³¹ ts ɔ ⁰	
Suzhou		dirty	1230	1230	oʔ⁴tsʰoʔ⁴	124	o ʔ ⁴ tsʰ o ʔ ⁴	
Wenzhou		dirty	1230	1230	ɜ⁴⁴tsɜ⁴⁴	127	ɜ ⁴⁴ ts ɜ ⁴⁴	
Changsha		dirty	1230	1230	la²⁴tʰa⁰	128	l a ²⁴ tʰ a ⁰	
Nanchang		dirty	1230	1230	ŋa⁴²tsa⁴²	129	ŋ a ⁴² ts a ⁴²	
Meixian		dirty	1230	1230	ɛu⁴²nɛu⁴²	130	ɛ u ⁴² n ɛ u ⁴²	
Meixian		dirty	1230	1230	ɔ⁴⁴tsɔ⁴⁴	132	ɔ ⁴⁴ ts ɔ ⁴⁴	
Guangzhou		dirty	1230	1230	wu⁵³tʃou⁵³	126	w u ⁵³ tʃ o u ⁵³	
Guangzhou		dirty	1230	1230	la²³tʃa³⁵	133	l a ²³ tʃ a ³⁵	
Yangjiang		dirty	1230	1230	ʃɐt²⁴jɐn²¹	134	ʃ ɐ t ²⁴ j ɐ n ²¹	
Yangjiang		dirty	1230	1230	wu³³tʃou³³	126	w u ³³ tʃ o u ³³	
Xiamen		dirty	1230	1230	lau²⁴₃₃siɔŋ²⁴	135	l a u ²⁴ s i ɔ ŋ ²⁴	
Xiamen		dirty	1230	1230	lap³²₅sap³²	136	l a p ³² s a p ³²	
Xiamen		dirty	1230	1230	am⁵⁵₃₃tsam⁵⁵	138	a m ⁵⁵ ts a m ⁵⁵	
Chaozhou		dirty	1230	1230	laʔ²¹₃sap²¹	136	l a ʔ ²¹ s a p ²¹	
Chaozhou		dirty	1230	1230	tsʰi³³₂₃i⁵⁵	139	tsʰ i ³³ i ⁵⁵	
Fuzhou		dirty	1230	1230	na⁴⁴zia⁴⁴	140	n a ⁴⁴ z i a ⁴⁴	
Fuzhou		dirty	1230	1230	ei²⁴²	141	e i ²⁴²	
Beijing		here	136	136	tʂər⁵¹	275	ʈʂ ə r ⁵¹	
Jinan		here	136	136	tʂə²¹li⁰	276	ʈʂ ə ²¹ l i ⁰	
Shenyang		here	136	136	tsə⁴¹	275	ts ə ⁴¹	
Xian		here	136	136	tʂə⁵³tɑr⁰	277	ʈʂ ə ⁵³ t ɑ r ⁰	
Chengdu		here	136	136	tsər⁴⁴	275	ts ə r ⁴⁴	
Kunming		here	136	136	tʂʅ¹³tiɛr⁵³	278	ʈʂ ʅ ¹³ t i ɛ r ⁵³	
Hefei		here	136	136	tʂʅ⁵³kɐʔ⁴tsə⁰	279	ʈʂ ʅ ⁵³ k ɐ ʔ ⁴ ts ə ⁰	
Yangzhou		here	136	136	tsəʔ⁴kʰuɛ⁰	280	ts ə ʔ ⁴ kʰ u ɛ ⁰	
Suzhou		here	136	136	kɛ⁴⁴taʔ⁴₂₁	281	k ɛ ⁴⁴ t a ʔ ⁴	
Suzhou		here	136	136	ɛ⁴⁴taʔ⁴₂₁	284	ɛ ⁴⁴ t a ʔ ⁴	
Suzhou		here	136	136	gɤʔ²³taʔ⁴	285	g ɤ ʔ ²³ t a ʔ ⁴	
Wenzhou		here	136	136	ki²³lei²⁴	286	k i ²³ l e i ²⁴	
Changsha		here	136	136	ko²⁴li⁰	286	k o ²⁴ l i ⁰	
Nanchang		here	136	136	kɔ²¹³li⁰	286	k ɔ ²¹³ l i ⁰	
Meixian		here	136	136	li³¹ɛ⁰	287	l i ³¹ ɛ ⁰	
Meixian		here	136	136	kɛ³¹lɛ³¹	282	k ɛ ³¹ l ɛ ³¹	
Guangzhou		here	136	136	ni⁵³tou²²	289	n i ⁵³ t o u ²²	
Guangzhou		here	136	136	ni⁵³ʃy³³	290	n i ⁵³ ʃ y ³³	
Yangjiang		here	136	136	kɔi²¹	291	k ɔ i ²¹	
Xiamen		here	136	136	tsia²⁴	288	ts i a ²⁴	
Xiamen		here	136	136	tsit³²₅ui³³	292	ts i t ³² u i ³³	
Chaozhou		here	136	136	tsi⁵³₂₄ko²¹³	293	ts i ⁵³ k o ²¹³	
Fuzhou		here	136	136	tsie⁵²nœ³¹	294	ts i e ⁵² n œ ³¹	
Fuzhou		here	136	136	tsu⁴⁴uai³¹	295	ts u ⁴⁴ u a i ³¹	
Beijing		light (of weight)	1052	1052	tɕʰiŋ⁵⁵	93	tɕʰ i ŋ ⁵⁵	
Jinan		light (of weight)	1052	1052	tɕʰiŋ²¹³	93	tɕʰ i ŋ ²¹³	
Shenyang		light (of weight)	1052	1052	tɕʰiŋ³³	93	tɕʰ i ŋ ³³	
Xian		light (of weight)	1052	1052	tɕʰiŋ²¹	93	tɕʰ i ŋ ²¹	
Chengdu		light (of weight)	1052	1052	tɕʰin⁴⁴	93	tɕʰ i n ⁴⁴	
Kunming		light (of weight)	1052	1052	tɕʰĩ⁴⁴	93	tɕʰ ĩ ∼ ⁴⁴	
Hefei		light (of weight)	1052	1052	tɕʰin²¹²	93	tɕʰ i n ²¹²	
Yangzhou		light (of weight)	1052	1052	tɕʰiŋ³¹	93	tɕʰ i ŋ ³¹	
Suzhou		light (of weight)	1052	1052	tɕʰin⁴⁴	93	tɕʰ i n ⁴⁴	
Wenzhou		light (of weight)	1052	1052	tɕʰiaŋ⁴⁴	93	tɕʰ i a ŋ ⁴⁴	
Changsha		light (of weight)	1052	1052	tɕʰin³³	93	tɕʰ i n ³³	
Nanchang		light (of weight)	1052	1052	tɕʰiaŋ⁴²	93	tɕʰ i a ŋ ⁴²	
Meixian		light (of weight)	1052	1052	kʰiaŋ⁴⁴	93	kʰ i a ŋ ⁴⁴	
Guangzhou		light (of weight)	1052	1052	hɛŋ⁵³	93	h ɛ ŋ ⁵³	
Yangjiang		light (of weight)	1052	1052	hɪŋ³³	93	h ɪ ŋ ³³	
Xiamen		light (of weight)	1052	1052	kʰin⁵⁵	93	kʰ i n ⁵⁵	
Chaozhou		light (of weight)	1052	1052	kʰiŋ³³	93	kʰ i ŋ ³³	
Fuzhou		light (of weight)	1052	1052	kʰiŋ⁴⁴	93	kʰ i ŋ ⁴⁴	
Beijing		morning	1339	1339	tsau²¹⁴₂₁tɕʰi⁰	630	ts a u ²¹⁴ tɕʰ i ⁰	
Beijing		morning	1339	1339	tsau²¹⁴₂₁tʂʰən³⁵	631	ts a u ²¹⁴ ʈʂʰ ə n ³⁵	
Jinan		morning	1339	1339	tsɔ⁵⁵tʂʰẽ⁰	631	ts ɔ ⁵⁵ ʈʂʰ ẽ ∼ ⁰	
Shenyang		morning	1339	1339	tsau²¹³₂₁tɕʰin⁰	631	ts a u ²¹³ tɕʰ i n ⁰	
Xian		morning	1339	1339	tsɑu⁵³ʂẽ⁰	631	ts ɑ u ⁵³ ʂ ẽ ∼ ⁰	
Xian		morning	1339	1339	tsɑu⁵³tɕʰi⁰	630	ts ɑ u ⁵³ tɕʰ i ⁰	
Chengdu		morning	1339	1339	tsau⁵³sən³¹	631	ts a u ⁵³ s ə n ³¹	
Kunming		morning	1339	1339	tsau⁵³ʂə̃¹³₄₄	632	ts a u ⁵³ ʂ ə̃ ∼ ¹³	
Hefei		morning	1339	1339	tsɔ²⁴ʂɑ̃⁵³	632	ts ɔ ²⁴ ʂ ɑ̃ ∼ ⁵³	
Yangzhou		morning	1339	1339	tsɔ⁴²sɑŋ⁰	632	ts ɔ ⁴² s ɑ ŋ ⁰	
Suzhou		morning	1339	1339	tsæ⁴¹lɒŋ³¹₂₄	633	ts æ ⁴¹ l ɒ ŋ ³¹	
Wenzhou		morning	1339	1339	tʰi⁴⁴kuɔ⁴⁴	636	tʰ i ⁴⁴ k u ɔ ⁴⁴	
Changsha		morning	1339	1339	tsau⁴¹san²¹	632	ts a u ⁴¹ s a n ²¹	
Nanchang		morning	1339	1339	tsau²¹³sɔŋ³¹	632	ts a u ²¹³ s ɔ ŋ ³¹	
Meixian		morning	1339	1339	tsau⁴⁴sən¹²tʰɛu¹²	638	ts a u ⁴⁴ s ə n ¹² tʰ ɛ u ¹²	
Guangzhou		morning	1339	1339	tʃiu⁵³tʃou³⁵	637	tʃ i u ⁵³ tʃ o u ³⁵	
Guangzhou		morning	1339	1339	ʃɐn²¹tʃou³⁵	635	ʃ ɐ n ²¹ tʃ o u ³⁵	
Yangjiang		morning	1339	1339	tʃiu³³tʃou²¹	637	tʃ i u ³³ tʃ o u ²¹	
Xiamen		morning	1339	1339	tsa⁵¹₅₅kʰi⁵¹	630	ts a ⁵¹ kʰ i ⁵¹	
Chaozhou		morning	1339	1339	muŋ⁵⁵₂₁₃kʰi⁵³₂₄tsa⁵³₂₁	639	m u ŋ ⁵⁵ kʰ i ⁵³ ts a ⁵³	
Fuzhou		morning	1339	1339	tsa³¹lau⁵²	634	ts a ³¹ l a u ⁵²	
Beijing		noon	2490	2490	ʂaiŋ²¹⁴₂₁xuo⁰	747	ʂ a i ŋ ²¹⁴ x u o ⁰	
Jinan		noon	2490	2490	ʂaŋ⁵⁵u⁰	747	ʂ a ŋ ⁵⁵ u ⁰	
Shenyang		noon	2490	2490	saŋ²¹³₂₁u⁰	747	s a ŋ ²¹³ u ⁰	
Xian		noon	2490	2490	ʂɑŋ²¹u⁵³tuæ̃²¹	748	ʂ ɑ ŋ ²¹ u ⁵³ t u æ̃ ∼ ²¹	
Chengdu		noon	2490	2490	sau⁵³vu⁵³	747	s a u ⁵³ v u ⁵³	
Kunming		noon	2490	2490	ʂã⁵³u⁵³	747	ʂ ã ∼ ⁵³ u ⁵³	
Hefei		noon	2490	2490	tʂəŋ²¹²u²⁴	749	ʈʂ ə ŋ ²¹² u ²⁴	
Hefei		noon	2490	2490	ʂɑ̃²⁴u²⁴	747	ʂ ɑ̃ ∼ ²⁴ u ²⁴	
Yangzhou		noon	2490	2490	tsoŋ³¹sɑŋ⁰	750	ts o ŋ ³¹ s ɑ ŋ ⁰	
Suzhou		noon	2490	2490	tsoŋ⁴⁴lɒŋ³¹₂₁	751	ts o ŋ ⁴⁴ l ɒ ŋ ³¹	
Wenzhou		noon	2490	2490	nɛ¹²tɕiu⁴²	753	n ɛ ¹² tɕ i u ⁴²	
Changsha		noon	2490	2490	taən³³u⁴¹	749	t a ə n ³³ u ⁴¹	
Nanchang		noon	2490	2490	tɔŋ⁴²tɕiu⁵⁵	755	t ɔ ŋ ⁴² tɕ i u ⁵⁵	
Meixian		noon	2490	2490	tɔŋ⁴⁴tsu⁴²	755	t ɔ ŋ ⁴⁴ ts u ⁴²	
Guangzhou		noon	2490	2490	an³³tʃɐu³³	756	a n ³³ tʃ ɐ u ³³	
Yangjiang		noon	2490	2490	an²⁴tʃɐu²⁴	756	a n ²⁴ tʃ ɐ u ²⁴	
Xiamen		noon	2490	2490	lit⁵₃₂tau¹¹	753	l i t ⁵ t a u ¹¹	
Chaozhou		noon	2490	2490	zik⁴₂₁tau²¹³	754	z i k ⁴ t a u ²¹³	
Fuzhou		noon	2490	2490	touŋ⁴⁴₅₂nau²¹³	752	t o u ŋ ⁴⁴ n a u ²¹³	
Shenyang		soft	1856	1856	yan²¹³	832	y a n ²¹³	
Beijing		soft	1856	1856	ʐuan²¹⁴	832	ʐ u a n ²¹⁴	
Jinan		soft	1856	1856	luæ̃⁵⁵	832	l u æ̃ ∼ ⁵⁵	
Xian		soft	1856	1856	væ̃⁵³	832	v æ̃ ∼ ⁵³	
Chengdu		soft	1856	1856	zuan⁵³	832	z u a n ⁵³	
Chengdu		soft	1856	1856	pʰa⁴⁴	107	pʰ a ⁴⁴	
Kunming		soft	1856	1856	ʐuã⁵³	832	ʐ u ã ∼ ⁵³	
Hefei		soft	1856	1856	ʐʊ̃²⁴	832	ʐ ʊ̃ ∼ ²⁴	
Yangzhou		soft	1856	1856	lõ⁴²	832	l õ ∼ ⁴²	
Suzhou		soft	1856	1856	ŋø³¹	832	ŋ ø ³¹	
Wenzhou		soft	1856	1856	ȵy²⁴	832	nʲ y ²⁴	
Changsha		soft	1856	1856	yẽ⁴¹	832	y ẽ ∼ ⁴¹	
Nanchang		soft	1856	1856	ȵyɔn²¹³	832	nʲ y ɔ n ²¹³	
Meixian		soft	1856	1856	ȵiɔn⁴⁴	832	nʲ i ɔ n ⁴⁴	
Guangzhou		soft	1856	1856	jyn²³	832	j y n ²³	
Yangjiang		soft	1856	1856	jin²¹	832	j i n ²¹	
Xiamen		soft	1856	1856	nῃ⁵¹	832	n ŋ̍ ⁵¹	
Chaozhou		soft	1856	1856	nɯŋ⁵³	832	n ɯ ŋ ⁵³	
Fuzhou		soft	1856	1856	nuɔŋ³¹	832	n u ɔ ŋ ³¹	
Beijing		the boar (male pig) liver	1224	1224	tʂu⁵⁵kanr⁵⁵	473	ʈʂ u ⁵⁵ k a n r ⁵⁵	
Jinan		the boar (male pig) liver	1224	1224	tʂu²¹³kæ̃²¹³	473	ʈʂ u ²¹³ k æ̃ ∼ ²¹³	
Shenyang		the boar (male pig) liver	1224	1224	tsu³⁵kanr³³	473	ts u ³⁵ k a n r ³³	
Xian		the boar (male pig) liver	1224	1224	pfu²¹₂₄kæ̃²¹	473	pf u ²¹ k æ̃ ∼ ²¹	
Chengdu		the boar (male pig) liver	1224	1224	tsu⁴⁴kan⁴⁴tsɿ⁵³	474	ts u ⁴⁴ k a n ⁴⁴ ts ɿ ⁵³	
Chengdu		the boar (male pig) liver	1224	1224	tsu⁴⁴kər⁴⁴	473	ts u ⁴⁴ k ə r ⁴⁴	
Kunming		the boar (male pig) liver	1224	1224	tʂu⁴⁴kã⁴⁴	473	ʈʂ u ⁴⁴ k ã ∼ ⁴⁴	
Hefei		the boar (male pig) liver	1224	1224	tʂu²¹²kæ̃²¹²	473	ʈʂ u ²¹² k æ̃ ∼ ²¹²	
Yangzhou		the boar (male pig) liver	1224	1224	tsu³¹kɛ̃³¹	473	ts u ³¹ k ɛ̃ ∼ ³¹	
Suzhou		the boar (male pig) liver	1224	1224	tsʮ⁴⁴kø⁴⁴₂₁	473	ts ʮ ⁴⁴ k ø ⁴⁴	
Wenzhou		the boar (male pig) liver	1224	1224	tsei⁴⁴ky⁴⁴	473	ts e i ⁴⁴ k y ⁴⁴	
Changsha		the boar (male pig) liver	1224	1224	tɕy³³kan³³	473	tɕ y ³³ k a n ³³	
Nanchang		the boar (male pig) liver	1224	1224	iɛt⁵tsɿ⁰	477	i ɛ t ⁵ ts ɿ ⁰	
Meixian		the boar (male pig) liver	1224	1224	tsu⁴⁴kɔn⁴⁴	473	ts u ⁴⁴ k ɔ n ⁴⁴	
Guangzhou		the boar (male pig) liver	1224	1224	tʃy⁵³jøn²²₃₅	475	tʃ y ⁵³ j ø n ²²	
Yangjiang		the boar (male pig) liver	1224	1224	tʃi³³ʃɐp²⁴	476	tʃ i ³³ ʃ ɐ p ²⁴	
Xiamen		the boar (male pig) liver	1224	1224	ti⁵⁵₃₃kũã⁵⁵	473	t i ⁵⁵ k ũ ã ∼ ⁵⁵	
Chaozhou		the boar (male pig) liver	1224	1224	tɯ³³₂₃kũã³³	473	t ɯ ³³ k ũ ã ∼ ³³	
Fuzhou		the boar (male pig) liver	1224	1224	ty⁴⁴aŋ⁴⁴	473	t y ⁴⁴ a ŋ ⁴⁴	
Beijing		the dew	1977	1977	lu⁵¹ʂueir²¹⁴	62	l u ⁵¹ ʂ u e i r ²¹⁴	
Jinan		the dew	1977	1977	lu²¹ʂuei⁰	62	l u ²¹ ʂ u e i ⁰	
Shenyang		the dew	1977	1977	lu⁴¹suei⁰	62	l u ⁴¹ s u e i ⁰	
Xian		the dew	1977	1977	lou⁴⁵fei⁵³	62	l o u ⁴⁵ f e i ⁵³	
Chengdu		the dew	1977	1977	nu¹³suei⁵³	62	n u ¹³ s u e i ⁵³	
Kunming		the dew	1977	1977	lu¹³ʂue⁵³	62	l u ¹³ ʂ u e ⁵³	
Hefei		the dew	1977	1977	nu⁵³ʂui⁰	62	n u ⁵³ ʂ u i ⁰	
Yangzhou		the dew	1977	1977	lu⁵⁵suəi⁴²	62	l u ⁵⁵ s u ə i ⁴²	
Suzhou		the dew	1977	1977	ləu³¹₂₂sʮ⁴¹₄₄	62	l ə u ³¹ s ʮ ⁴¹	
Wenzhou		the dew	1977	1977	ləu¹¹sɿ⁴⁵	62	l ə u ¹¹ s ɿ ⁴⁵	
Changsha		the dew	1977	1977	ləu²¹ɕyei⁴¹	62	l ə u ²¹ ɕ y e i ⁴¹	
Nanchang		the dew	1977	1977	lu³¹sui²¹³	62	l u ³¹ s u i ²¹³	
Meixian		the dew	1977	1977	lu⁴²sui³¹	62	l u ⁴² s u i ³¹	
Guangzhou		the dew	1977	1977	lou²²ʃøy³⁵	62	l o u ²² ʃ ø y ³⁵	
Yangjiang		the dew	1977	1977	mou⁴⁵⁴ʃui²¹	63	m o u ⁴⁵⁴ ʃ u i ²¹	
Xiamen		the dew	1977	1977	lɔ³³₁₁tsui⁵¹	62	l ɔ ³³ ts u i ⁵¹	
Chaozhou		the dew	1977	1977	lou¹¹₁₂tsui⁵³	62	l o u ¹¹ ts u i ⁵³	
Fuzhou		the dew	1977	1977	lou²¹³	61	l o u ²¹³	
Beijing		the dust	2	2	tʰu²¹⁴	1184	tʰ u ²¹⁴	
Jinan		the dust	2	2	pu²¹tʰu⁰	1185	p u ²¹ tʰ u ⁰	
Jinan		the dust	2	2	tʰu⁵⁵	1184	tʰ u ⁵⁵	
Jinan		the dust	2	2	xuei²¹³	1186	x u e i ²¹³	
Shenyang		the dust	2	2	xuei³³tsʰən³⁵	1187	x u e i ³³ tsʰ ə n ³⁵	
Xian		the dust	2	2	xuei²¹tʂʰẽ²⁴	1187	x u e i ²¹ ʈʂʰ ẽ ∼ ²⁴	
Chengdu		the dust	2	2	xuei⁴⁴	1186	x u e i ⁴⁴	
Kunming		the dust	2	2	xue⁴⁴	1186	x u e ⁴⁴	
Hefei		the dust	2	2	xui²¹²	1186	x u i ²¹²	
Yangzhou		the dust	2	2	xuəi³¹	1186	x u ə i ³¹	
Suzhou		the dust	2	2	huɛ⁴⁴zən²⁴₂₁	1187	h u ɛ ⁴⁴ z ə n ²⁴	
Suzhou		the dust	2	2	boŋ³¹₂₂zən²⁴₃₃	1189	b o ŋ ³¹ z ə n ²⁴	
Wenzhou		the dust	2	2	baŋ³¹dzaŋ³¹	1189	b a ŋ ³¹ dz a ŋ ³¹	
Wenzhou		the dust	2	2	baŋ³¹yoŋ⁴⁴	1190	b a ŋ ³¹ y o ŋ ⁴⁴	
Changsha		the dust	2	2	fei³³	1186	f e i ³³	
Nanchang		the dust	2	2	fei⁴²	1186	f e i ⁴²	
Meixian		the dust	2	2	tsʰən¹²fɔi⁴⁴	1188	tsʰ ə n ¹² f ɔ i ⁴⁴	
Guangzhou		the dust	2	2	jin⁵³tʃʰɐn²¹	1191	j i n ⁵³ tʃʰ ɐ n ²¹	
Yangjiang		the dust	2	2	jin³³tʃʰɐn⁴⁴³	1191	j i n ³³ tʃʰ ɐ n ⁴⁴³	
Xiamen		the dust	2	2	tʰɔ²⁴₃₃hun⁵¹	1192	tʰ ɔ ²⁴ h u n ⁵¹	
Xiamen		the dust	2	2	iŋ⁵⁵₃₃ia⁵⁵	1193	i ŋ ⁵⁵ i a ⁵⁵	
Chaozhou		the dust	2	2	tʰou⁵⁵₂₁₃huŋ⁵³	1192	tʰ o u ⁵⁵ h u ŋ ⁵³	
Fuzhou		the dust	2	2	uŋ⁴⁴niŋ⁵²	1194	u ŋ ⁴⁴ n i ŋ ⁵²	
Fuzhou		the dust	2	2	tʰu⁵²₃₁ʔuŋ³¹	1192	tʰ u ⁵² ʔ u ŋ ³¹	
Beijing		the fog	249	249	u⁵¹	1153	u ⁵¹	
Jinan		the fog	249	249	u²¹	1153	u ²¹	
Shenyang		the fog	249	249	u⁴¹	1153	u ⁴¹	
Xian		the fog	249	249	vu⁴⁵	1153	v u ⁴⁵	
Chengdu		the fog	249	249	vu¹³	1153	v u ¹³	
Kunming		the fog	249	249	u¹³	1153	u ¹³	
Hefei		the fog	249	249	u⁵³	1153	u ⁵³	
Yangzhou		the fog	249	249	u⁵⁵	1154	u ⁵⁵	
Suzhou		the fog	249	249	mi²⁴₂₂ləu³¹₃₃	1155	m i ²⁴ l ə u ³¹	
Wenzhou		the fog	249	249	møy¹¹	1153	m ø y ¹¹	
Changsha		the fog	249	249	u²¹	1153	u ²¹	
Nanchang		the fog	249	249	u³¹	1153	u ³¹	
Meixian		the fog	249	249	vu⁴²	1153	v u ⁴²	
Guangzhou		the fog	249	249	mou²²	1153	m o u ²²	
Yangjiang		the fog	249	249	mou⁴⁵⁴	1153	m o u ⁴⁵⁴	
Xiamen		the fog	249	249	bu³³	1153	b u ³³	
Xiamen		the fog	249	249	bɔŋ²⁴	1156	b ɔ ŋ ²⁴	
Chaozhou		the fog	249	249	bu¹¹	1153	b u ¹¹	
Fuzhou		the fog	249	249	muɔ⁵²	1157	m u ɔ ⁵²	
Fuzhou		the fog	249	249	ou²⁴²	1153	o u ²⁴²	
Beijing		the frog	503	503	xa³⁵ma⁰	719	x a ³⁵ m a ⁰	
Jinan		the frog	503	503	xə⁴²ma⁰	719	x ə ⁴² m a ⁰	
Shenyang		the frog	503	503	tɕʰiŋ³³kuai³⁵tsɿ⁰	760	tɕʰ i ŋ ³³ k u a i ³⁵ ts ɿ ⁰	
Xian		the frog	503	503	xə²⁴mɑ⁰	719	x ə ²⁴ m ɑ ⁰	
Chengdu		the frog	503	503	tɕʰie³¹mər⁴⁴	804	tɕʰ i e ³¹ m ə r ⁴⁴	
Kunming		the frog	503	503	tɕʰĩ⁴⁴ua⁴⁴	761	tɕʰ ĩ ∼ ⁴⁴ u a ⁴⁴	
Hefei		the frog	503	503	xa⁵⁵mɐʔ⁴	719	x a ⁵⁵ m ɐ ʔ ⁴	
Yangzhou		the frog	503	503	xɑ³⁴mɑ⁰	719	x ɑ ³⁴ m ɑ ⁰	
Suzhou		the frog	503	503	tsʰin⁴⁴o⁴⁴₂₁	761	tsʰ i n ⁴⁴ o ⁴⁴	
Wenzhou		the frog	503	503	o⁴⁴mo³¹	827	o ⁴⁴ m o ³¹	
Changsha		the frog	503	503	ka²⁴mau⁰	720	k a ²⁴ m a u ⁰	
Nanchang		the frog	503	503	ha²⁴ma⁰	719	h a ²⁴ m a ⁰	
Meixian		the frog	503	503	tsʰiaŋ⁴⁴kuai³¹ɛ⁰	762	tsʰ i a ŋ ⁴⁴ k u a i ³¹ ɛ ⁰	
Guangzhou		the frog	503	503	kʰɐm²¹kʰøy²¹₃₅	915	kʰ ɐ m ²¹ kʰ ø y ²¹	
Yangjiang		the frog	503	503	kɐp²¹	718	k ɐ p ²¹	
Xiamen		the frog	503	503	tsʰan²⁴₃₃kap³²₅a⁵¹	935	tsʰ a n ²⁴ k a p ³² a ⁵¹	
Chaozhou		the frog	503	503	kap²¹₃kiu⁵³₂₁	721	k a p ²¹ k i u ⁵³	
Fuzhou		the frog	503	503	tsʰaŋ⁴⁴₅₂ŋaʔ²³	759	tsʰ a ŋ ⁴⁴ ŋ a ʔ ²³	
Beijing		the fruit	1507	1507	kuo²¹⁴₂₁tsɿ⁰	439	k u o ²¹⁴ ts ɿ ⁰	
Jinan		the fruit	1507	1507	ʂuei⁵⁵kuə⁵⁵	441	ʂ u e i ⁵⁵ k u ə ⁵⁵	
Shenyang		the fruit	1507	1507	suei²¹³₃₅kuə²¹³	441	s u e i ²¹³ k u ə ²¹³	
Xian		the fruit	1507	1507	fei⁵³₂₁kuo⁵³	441	f e i ⁵³ k u o ⁵³	
Chengdu		the fruit	1507	1507	suei⁵³ko⁵³	441	s u e i ⁵³ k o ⁵³	
Kunming		the fruit	1507	1507	ʂue⁵³kuo⁵³	441	ʂ u e ⁵³ k u o ⁵³	
Hefei		the fruit	1507	1507	ʂui²⁴kʊ²⁴	441	ʂ u i ²⁴ k ʊ ²⁴	
Yangzhou		the fruit	1507	1507	suəi⁴²ko⁴²	441	s u ə i ⁴² k o ⁴²	
Suzhou		the fruit	1507	1507	sʮ⁴¹kəu⁴¹₃₅	441	s ʮ ⁴¹ k ə u ⁴¹	
Wenzhou		the fruit	1507	1507	sɿ⁴⁵ku⁴⁵	441	s ɿ ⁴⁵ k u ⁴⁵	
Changsha		the fruit	1507	1507	ɕyei⁴¹ko⁴¹	441	ɕ y e i ⁴¹ k o ⁴¹	
Nanchang		the fruit	1507	1507	sui²¹³kuɔ²¹³	441	s u i ²¹³ k u ɔ ²¹³	
Meixian		the fruit	1507	1507	sui³¹kuɔ³¹	441	s u i ³¹ k u ɔ ³¹	
Guangzhou		the fruit	1507	1507	ʃaŋ⁵³kwɔ³⁵	442	ʃ a ŋ ⁵³ k w ɔ ³⁵	
