language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Stella_Ligurian		ashes	646		srˈenː+e	2	s r ˈe nː + e	
Venice_Venetian		ashes	646		sˈɛner+i	2	s ˈɛ n e r + i	
Primiero_Venetian		ashes	646		θˈeŋdr+e	2	θ ˈe ŋ d r + e	
Bellunese_Venetian		ashes	646		θˈeŋdr+o	2	θ ˈe ŋ d r + o	
Standard_Italian		ashes	646		čˈener+e	2	tʃ ˈe n e r + e	
Grosseto_Italian		ashes	646		čˈener+e	2	tʃ ˈe n e r + e	
Neapolitan		ashes	646		šˈɛnːər+ə	2	š ˈɛ nː ə r + ə	
Logudorese		ashes	646		kisˈin+a	2	k i s ˈi n + a	
Campidanese		ashes	646		činˈiž+u	2	tʃ i n ˈi ʒ + u	
Palermitan_Sicilian		ashes	646		čˈinːiɾ+i	2	tʃ ˈi nː i ɾ + i	
Messinese_Sicilian		ashes	646		čˈinɨɾ+ɨ	2	tʃ ˈi n ɨ ɾ + ɨ	
Catanian_Sicilian		ashes	646		čˈinːiɾ+i	2	tʃ ˈi nː i ɾ + i	
South-Eastern_Sicilian		ashes	646		čˈinːiɾ+i	2	tʃ ˈi nː i ɾ + i	
Central_Catalan		ashes	646		sˈɛndɾ+əs	2	s ˈɛ n d ɾ + ə s	
North-Western_Catalan		ashes	646		sˈɛndɾ+es	2	s ˈɛ n d ɾ + e s	
Minorcan_Catalan		ashes	646		sˈɛndɾ+əs	2	s ˈɛ n d ɾ + ə s	
Castelló_de_la_Plana_Catalan		ashes	646		sˈɛndɾ+es	2	s ˈɛ n d ɾ + e s	
Valencian_Catalan		ashes	646		sˈɛndɾ+es	2	s ˈɛ n d ɾ + e s	
Manises_Catalan		ashes	646		sˈɛndɾ+a	2	s ˈɛ n d ɾ + a	
Castilian_Spanish		ashes	646		θenˈiθ+a	2	θ e n ˈi θ + a	
Provençal_Occitan		ashes	646		sˈɛndɾ+e	2	s ˈɛ n d ɾ + e	
Megleno_Romanian		ashes	646		skrum	-298	s k r u m	
Aromanian		ashes	646		skrˈum+ŭ	-299	s k r ˈu m + u	
Megleno_Romanian		blood	946		sˈɔnz+i	30	s ˈɔ n z + i	
Istro_Romanian		blood	946		sˈənz+e	30	s ˈə n z + e	
Aromanian		blood	946		sˈɨnʣ+e	30	s ˈɨ n dz + e	
Romanian		blood	946		sˈɨnʤ+e	30	s ˈɨ n dʒ + e	
Dalmatian		blood	946		swoŋg	30	s w o ŋ ɡ	
Friulian		blood	946		saŋk	30	s a ŋ k	
Gardenese_Ladin		blood	946		saŋk	30	s a ŋ k	
Fassano_Ladin		blood	946		saŋk	30	s a ŋ k	
Rumantsch_Grischun		blood	946		saŋk	30	s a ŋ k	
Sursilvan_Romansh		blood	946		sawŋk	30	s a w ŋ k	
Surmiran_Romansh		blood	946		saŋk	30	s a ŋ k	
Vallader_Romansh		blood	946		saŋk	30	s a ŋ k	
Lanzo_Torinese_Piemontese		blood	946		saŋg	30	s a ŋ ɡ	
Barbania_Piemontese		blood	946		saŋg	30	s a ŋ ɡ	
Carmagnola_Piemontese		blood	946		saŋg	30	s a ŋ ɡ	
Vercellese_Piemontese		blood	946		saŋ	30	s a ŋ	
Ravennate_Romagnol		blood	946		sãŋgv	30	s ˈã ŋ ɡ v	
Ferrarese_Emiliano		blood	946		saŋg	30	s a ŋ ɡ	
Carpigiano_Emiliano		blood	946		sˈaŋgev	30	s ˈa ŋ ɡ e v	
Reggiano_Emiliano		blood	946		sˈaːŋgov	30	s ˈaː ŋ ɡ o v	
Rapallo_Ligurian		blood	946		sˈaŋgw+e	30	s ˈa ŋ ɡ w + e	
Genoese_Ligurian		blood	946		sˈaŋgw+e	30	s ˈa ŋ ɡ w + e	
Stella_Ligurian		blood	946		sˈaːŋgw+e	30	s ˈaː ŋ ɡ w + e	
Venice_Venetian		blood	946		sˈaŋgw+e	30	s ˈa ŋ ɡ w + e	
Primiero_Venetian		blood	946		sˈaŋgw+e	30	s ˈa ŋ ɡ w + e	
Bellunese_Venetian		blood	946		sˈaŋgw+e	30	s ˈa ŋ ɡ w + e	
Standard_Italian		blood	946		sˈaŋgw+e	30	s ˈa ŋ ɡ w + e	
Grosseto_Italian		blood	946		sˈaŋgw+e	30	s ˈa ŋ ɡ w + e	
Neapolitan		blood	946		sˈaŋg+ə	30	s ˈa ŋ ɡ + ə	
Logudorese		blood	946		sˈamben+e	30	s ˈa m b e n + e	
Campidanese		blood	946		sˈaŋgun+i	30	s ˈa ŋ ɡ u n + i	
Palermitan_Sicilian		blood	946		sˈaŋg+u	30	s ˈa ŋ ɡ + u	
Messinese_Sicilian		blood	946		sˈaŋg+u	30	s ˈa ŋ ɡ + u	
Catanian_Sicilian		blood	946		sˈaŋg+u	30	s ˈa ŋ ɡ + u	
South-Eastern_Sicilian		blood	946		sˈaŋk+u	30	s ˈa ŋ k + u	
Central_Catalan		blood	946		saŋ	30	s a ŋ	
North-Western_Catalan		blood	946		saŋ	30	s a ŋ	
Minorcan_Catalan		blood	946		saŋk	30	s a ŋ k	
Castelló_de_la_Plana_Catalan		blood	946		saŋk	30	s a ŋ k	
Valencian_Catalan		blood	946		saŋk	30	s a ŋ k	
Manises_Catalan		blood	946		saŋk	30	s a ŋ k	
Castilian_Spanish		blood	946		sˈaŋgɾ+e	30	s ˈa ŋ ɡ ɾ + e	
Provençal_Occitan		blood	946		saŋk	30	s a ŋ k	
Megleno_Romanian		drink	1401		be̯a+w	52	b ˈe̯a + w	
Istro_Romanian		drink	1401		bä	52	b ˈæ	
Aromanian		drink	1401		beva+w	52	b e v a + w	
Romanian		drink	1401		a+bˈeva	52	a + b ˈe v a	
Dalmatian		drink	1401		b+ar	52	b + a r	
Friulian		drink	1401		bˈɛv+i	52	b ˈɛ v + i	
Gardenese_Ladin		drink	1401		bˈev+ər	52	b ˈe v + ə r	
Fassano_Ladin		drink	1401		bˈejv+er	52	b ˈe j v + e r	
Rumantsch_Grischun		drink	1401		bˈajv+ər	52	b ˈa j v + ə r	
Sursilvan_Romansh		drink	1401		bˈɛjb+ər	52	b ˈɛ j b + ə r	
Surmiran_Romansh		drink	1401		bˈev+ər	52	b ˈe v + ə r	
Vallader_Romansh		drink	1401		bˈajv+ər	52	b ˈa j v + ə r	
Lanzo_Torinese_Piemontese		drink	1401		bˈɛjv+e	52	b ˈɛ j v + e	
Barbania_Piemontese		drink	1401		bˈɛjv+e	52	b ˈɛ j v + e	
Carmagnola_Piemontese		drink	1401		bˈɛjv+e	52	b ˈɛ j v + e	
Vercellese_Piemontese		drink	1401		bˈe:v+i	52	b ˈeː v + i	
Ravennate_Romagnol		drink	1401		beː	52	b eː	
Ferrarese_Emiliano		drink	1401		bˈɛ+ar	52	b ˈɛ + a r	
Carpigiano_Emiliano		drink	1401		bˈɛv+er	52	b ˈɛ v + e r	
Reggiano_Emiliano		drink	1401		bˈɛv+er	52	b ˈɛ v + e r	
Rapallo_Ligurian		drink	1401		bˈej+e	52	b ˈe j + e	
Genoese_Ligurian		drink	1401		bˈɛjv+e	52	b ˈɛ j v + e	
Stella_Ligurian		drink	1401		bˈɛjv+e	52	b ˈɛ j v + e	
Venice_Venetian		drink	1401		bˈɛv+e+r	52	b ˈɛ v + e + r	
Primiero_Venetian		drink	1401		bˈev+e+r	52	b ˈe v + e + r	
Bellunese_Venetian		drink	1401		bˈe+re	52	b ˈe + r e	
Standard_Italian		drink	1401		bˈe+re	52	b ˈe + r e	
Grosseto_Italian		drink	1401		bɛ	52	b ˈɛ	
Neapolitan		drink	1401		vˈɛβ+ə+rə	52	v ˈɛ β + ə + r ə	
Logudorese		drink	1401		bufː+ˈa+re	53	b u fː + ˈa + r e	
Campidanese		drink	1401		bufː+ˈaj	53	b u fː + ˈa j	
Palermitan_Sicilian		drink	1401		vˈiv+i+ɾi	52	v ˈi v + i + ɾ i	
Messinese_Sicilian		drink	1401		bˈiv+ɨ+ɾɨ	52	b ˈi v + ɨ + ɾ ɨ	
Catanian_Sicilian		drink	1401		vˈiv+i+ɾi	52	v ˈi v + i + ɾ i	
South-Eastern_Sicilian		drink	1401		vˈiv+i+ɾi	52	v ˈi v + i + ɾ i	
Central_Catalan		drink	1401		bˈɛw+ɾə	52	b ˈɛ w + ɾ ə	
North-Western_Catalan		drink	1401		bˈew+ɾe	52	b ˈe w + ɾ e	
Minorcan_Catalan		drink	1401		bˈɛw+ɾə	52	b ˈɛ w + ɾ ə	
Castelló_de_la_Plana_Catalan		drink	1401		bˈew+ɾe	52	b ˈe w + ɾ e	
Valencian_Catalan		drink	1401		bˈew+ɾe	52	b ˈe w + ɾ e	
Manises_Catalan		drink	1401		bˈew+ɾe	52	b ˈe w + ɾ e	
Castilian_Spanish		drink	1401		beβ+ˈe+ɾ	52	b e β + ˈe + ɾ	
Provençal_Occitan		drink	1401		bˈew+ɾe	52	b ˈe w + ɾ e	
Megleno_Romanian		ear	1247		urˈe̯akʎ+ə	56	u r ˈe̯a k ʎ + ə	
Istro_Romanian		ear	1247		urˈäkʎ+e	56	u r ˈæ k ʎ + e	
Aromanian		ear	1247		urˈevakʎ+e	56	u r ˈe v a k ʎ + e	
Romanian		ear	1247		urˈek+e	56	u r ˈe k + e	
Dalmatian		ear	1247		orˈakl+a	56	o r ˈa k l + a	
Friulian		ear	1247		orˈɛl+e	56	o r ˈɛ l + e	
Gardenese_Ladin		ear	1247		urˈədl+a	56	u r ˈə d l + a	
Fassano_Ladin		ear	1247		urˈej+a	56	u r ˈe j + a	
Rumantsch_Grischun		ear	1247		urˈeʎ+ə	56	u r ˈe ʎ + ə	
Sursilvan_Romansh		ear	1247		urˈeʎ+ə	56	u r ˈe ʎ + ə	
Surmiran_Romansh		ear	1247		urˈej+ə	56	u r ˈe j + ə	
Vallader_Romansh		ear	1247		urˈaʎ+ə	56	u r ˈa ʎ + ə	
Lanzo_Torinese_Piemontese		ear	1247		urˈij+a	56	u r ˈi j + a	
Barbania_Piemontese		ear	1247		urˈij+a	56	u r ˈi j + a	
Carmagnola_Piemontese		ear	1247		urˈij+a	56	u r ˈi j + a	
Vercellese_Piemontese		ear	1247		urˈöʤ+a	56	u r ˈœ dʒ + a	
Ravennate_Romagnol		ear	1247		urˈɛč+a	56	u r ˈɛ tʃ + a	
Ferrarese_Emiliano		ear	1247		urˈɛč+a	56	u r ˈɛ tʃ + a	
Carpigiano_Emiliano		ear	1247		urˈɛč+a	56	u r ˈɛ tʃ + a	
Reggiano_Emiliano		ear	1247		urˈɛč+a	56	u r ˈɛ tʃ + a	
Rapallo_Ligurian		ear	1247		awˈeʤ+e	56	a w ˈe dʒ + e	
Genoese_Ligurian		ear	1247		wˈɛʤ+a	56	w ˈɛ dʒ + a	
Stella_Ligurian		ear	1247		wˈɛʤː+a	56	w ˈɛ dːʒ + a	
Venice_Venetian		ear	1247		rˈɛč+a	56	r ˈɛ tʃ + a	
Primiero_Venetian		ear	1247		rˈeč+a	56	r ˈe tʃ + a	
Bellunese_Venetian		ear	1247		rˈeč+a	56	r ˈe tʃ + a	
Standard_Italian		ear	1247		orˈekːj+o	56	o r ˈe kː j + o	
Grosseto_Italian		ear	1247		orˈekːj+o	56	o r ˈe kː j + o	
Neapolitan		ear	1247		rˈekːj+ə	56	r ˈe kː j + ə	
Logudorese		ear	1247		orˈikːr+a	56	o r ˈi kː r + a	
Campidanese		ear	1247		orˈiɣ+a	56	o r ˈi ɣ + a	
Palermitan_Sicilian		ear	1247		aɾˈikːj+u	56	a ɾ ˈi kː j + u	
Messinese_Sicilian		ear	1247		ɾˈikːɨ	56	ɾ ˈi kː ɨ	
Catanian_Sicilian		ear	1247		aɾˈikːj+u	56	a ɾ ˈi kː j + u	
South-Eastern_Sicilian		ear	1247		awɾˈičː+a	56	a w ɾ ˈi tːʃ + a	
Central_Catalan		ear	1247		uɾˈɛʎ+ə	56	u ɾ ˈɛ ʎ + ə	
North-Western_Catalan		ear	1247		awɾˈeʎ+ɛ	56	a w ɾ ˈe ʎ + ˈɛ	
Minorcan_Catalan		ear	1247		uɾˈɛ+ə	56	u ɾ ˈɛ + ə	
Castelló_de_la_Plana_Catalan		ear	1247		oɾˈeʎ+a	56	o ɾ ˈe ʎ + a	
Valencian_Catalan		ear	1247		oɾˈeʎ+a	56	o ɾ ˈe ʎ + a	
Manises_Catalan		ear	1247		oɾˈeʎ+a	56	o ɾ ˈe ʎ + a	
Castilian_Spanish		ear	1247		oɾˈex+a	56	o ɾ ˈe x + a	
Provençal_Occitan		ear	1247		awrˈi+o	56	a w r ˈi + o	
Megleno_Romanian		feather	1201		pˈe̯an+ə	67	p ˈe̯a n + ə	
Istro_Romanian		feather	1201		pˈäna	67	p ˈæ n a	
Aromanian		feather	1201		pˈe̯an+ə	67	p ˈe̯a n + ə	
Romanian		feather	1201		pˈan+ə	67	p ˈa n + ə	
Dalmatian		feather	1201		pˈajn+a	67	p ˈa j n + a	
Friulian		feather	1201		plˈum+e	68	p l ˈu m + e	
Gardenese_Ladin		feather	1201		plˈum+a	68	p l ˈu m + a	
Fassano_Ladin		feather	1201		pˈjum+a	68	p ˈj u m + a	
Rumantsch_Grischun		feather	1201		plˈim+ə	68	p l ˈi m + ə	
Sursilvan_Romansh		feather	1201		plˈem+ə	68	p l ˈe m + ə	
Surmiran_Romansh		feather	1201		plˈem+ə	68	p l ˈe m + ə	
Vallader_Romansh		feather	1201		pˈɛn+ə	67	p ˈɛ n + ə	
Lanzo_Torinese_Piemontese		feather	1201		pˈjüm+a	68	p ˈj y m + a	
Barbania_Piemontese		feather	1201		pˈjüm+a	68	p ˈj y m + a	
Carmagnola_Piemontese		feather	1201		pˈjüm+a	68	p ˈj y m + a	
Vercellese_Piemontese		feather	1201		pˈjüːm+a	68	p ˈj yː m + a	
Ravennate_Romagnol		feather	1201		pˈɛn+a	67	p ˈɛ n + a	
Ferrarese_Emiliano		feather	1201		pˈɛn+a	67	p ˈɛ n + a	
Carpigiano_Emiliano		feather	1201		pˈɛn+a	67	p ˈɛ n + a	
Reggiano_Emiliano		feather	1201		pˈjom+a	68	p ˈj o m + a	
Rapallo_Ligurian		feather	1201		pˈeŋː+a	67	p ˈe ŋː + a	
Genoese_Ligurian		feather	1201		pˈenː+a	67	p ˈe nː + a	
Stella_Ligurian		feather	1201		čˈümː+a	68	tʃ ˈy mː + a	
Venice_Venetian		feather	1201		pˈen+a	67	p ˈe n + a	
Primiero_Venetian		feather	1201		pˈjum+a	68	p ˈj u m + a	
Bellunese_Venetian		feather	1201		pˈen+a	67	p ˈe n + a	
Standard_Italian		feather	1201		pˈenː+a	67	p ˈe nː + a	
Grosseto_Italian		feather	1201		pˈenː+a	67	p ˈe nː + a	
Neapolitan		feather	1201		pˈenː+ə	67	p ˈe nː + ə	
Logudorese		feather	1201		prˈumː+a	68	p r ˈu mː + a	
Campidanese		feather	1201		pˈinː+a	67	p ˈi nː + a	
Palermitan_Sicilian		feather	1201		pˈinː+a	67	p ˈi nː + a	
Messinese_Sicilian		feather	1201		pˈinː+a	67	p ˈi nː + a	
Catanian_Sicilian		feather	1201		pˈinː+a	67	p ˈi nː + a	
South-Eastern_Sicilian		feather	1201		pˈjum+a	-331	p ˈj u m + a	
Central_Catalan		feather	1201		pɫˈom+ə	68	p lˠ ˈo m + ə	
North-Western_Catalan		feather	1201		pɫˈom+ɛ	68	p lˠ ˈo m + ˈɛ	
Minorcan_Catalan		feather	1201		pɫˈom+ə	68	p lˠ ˈo m + ə	
Castelló_de_la_Plana_Catalan		feather	1201		pɫˈom+a	68	p lˠ ˈo m + a	
Valencian_Catalan		feather	1201		pɫˈom+a	68	p lˠ ˈo m + a	
Manises_Catalan		feather	1201		pɫˈom+a	68	p lˠ ˈo m + a	
Castilian_Spanish		feather	1201		plˈum+a	-332	p l ˈu m + a	
Provençal_Occitan		feather	1201		plˈüm+o	68	p l ˈy m + o	
Megleno_Romanian		give	1447		da+w	74	d a + w	
Istro_Romanian		give	1447		dɒ	74	d ɒ	
Aromanian		give	1447		da+w	74	d a + w	
Romanian		give	1447		a+dˈa	74	a + d ˈa	
Dalmatian		give	1447		dwo+r	74	d w o + r	
Friulian		give	1447		daː	74	d aː	
Gardenese_Ladin		give	1447		dɛ	74	d ˈɛ	
Fassano_Ladin		give	1447		dɛ+r	74	d ˈɛ + r	
Rumantsch_Grischun		give	1447		da+r	74	d a + r	
Sursilvan_Romansh		give	1447		da+r	74	d a + r	
Surmiran_Romansh		give	1447		da+r	74	d a + r	
Vallader_Romansh		give	1447		da+r	74	d a + r	
Lanzo_Torinese_Piemontese		give	1447		dɛ	74	d ˈɛ	
Barbania_Piemontese		give	1447		de	74	d e	
Carmagnola_Piemontese		give	1447		de	74	d e	
Vercellese_Piemontese		give	1447		dɛ	74	d ˈɛ	
Ravennate_Romagnol		give	1447		dea	74	d e a	
Ferrarese_Emiliano		give	1447		da+r	74	d a + r	
Carpigiano_Emiliano		give	1447		dɛː+r	74	d ˈɛː + r	
Reggiano_Emiliano		give	1447		dɛː+r	74	d ˈɛː + r	
Rapallo_Ligurian		give	1447		da	74	d a	
Genoese_Ligurian		give	1447		daː	74	d aː	
Stella_Ligurian		give	1447		dɛ	74	d ˈɛ	
Venice_Venetian		give	1447		da+r	74	d a + r	
Primiero_Venetian		give	1447		da+r	74	d a + r	
Bellunese_Venetian		give	1447		da+r	74	d a + r	
Standard_Italian		give	1447		dˈa+re	74	d ˈa + r e	
Grosseto_Italian		give	1447		dˈa+re	74	d ˈa + r e	
Neapolitan		give	1447		dˈa	74	d ˈa	
Logudorese		give	1447		dˈa+re	74	d ˈa + r e	
Campidanese		give	1447		don+ˈaj	-336	d o n + ˈa j	
Palermitan_Sicilian		give	1447		dˈa+ɾi	74	d ˈa + ɾ i	
Messinese_Sicilian		give	1447		dˈa+ɾɨ	74	d ˈa + ɾ ɨ	
Catanian_Sicilian		give	1447		dˈa+ɾi	74	d ˈa + ɾ i	
South-Eastern_Sicilian		give	1447		dˈa+ɾi	74	d ˈa + ɾ i	
Central_Catalan		give	1447		dun+ˈa	75	d u n + ˈa	
North-Western_Catalan		give	1447		don+ˈa	75	d o n + ˈa	
Minorcan_Catalan		give	1447		dun+ˈa	75	d u n + ˈa	
Castelló_de_la_Plana_Catalan		give	1447		don+ˈa+ɾ	75	d o n + ˈa + ɾ	
Valencian_Catalan		give	1447		don+ˈa+ɾ	75	d o n + ˈa + ɾ	
Manises_Catalan		give	1447		don+ˈa+ɾ	75	d o n + ˈa + ɾ	
Castilian_Spanish		give	1447		da+ɾ	74	d a + ɾ	
Provençal_Occitan		give	1447		dun+ˈa	75	d u n + ˈa	
Megleno_Romanian		head	1256		kap	82	k a p	
Istro_Romanian		head	1256		kɒp	82	k ɒ p	
Aromanian		head	1256		kˈap+ŭ	82	k ˈa p + u	
Romanian		head	1256		kap	82	k a p	
Dalmatian		head	1256		kup	82	k u p	
Friulian		head	1256		ȶaːf	82	tʲ aː f	
Gardenese_Ladin		head	1256		čə	82	tʃ ə	
Fassano_Ladin		head	1256		čef	82	tʃ e f	
Rumantsch_Grischun		head	1256		ʨaw	82	tɕ a w	
Sursilvan_Romansh		head	1256		ʨaw	82	tɕ a w	
Surmiran_Romansh		head	1256		ȶˈe+ə	82	tʲ ˈe + ə	
Vallader_Romansh		head	1256		ʨew	82	tɕ e w	
Lanzo_Torinese_Piemontese		head	1256		tˈɛst+a	83	t ˈɛ s t + a	
Barbania_Piemontese		head	1256		tˈɛst+a	83	t ˈɛ s t + a	
Carmagnola_Piemontese		head	1256		tˈest+a	83	t ˈe s t + a	
Vercellese_Piemontese		head	1256		tˈɛst+a	83	t ˈɛ s t + a	
Ravennate_Romagnol		head	1256		tˈɛast+a	83	t ˈɛ a s t + a	
Ferrarese_Emiliano		head	1256		kɔ	82	k ˈɔ	
Carpigiano_Emiliano		head	1256		tˈɛst+a	83	t ˈɛ s t + a	
Reggiano_Emiliano		head	1256		tˈɛst+a	83	t ˈɛ s t + a	
Rapallo_Ligurian		head	1256		tˈest+a	83	t ˈe s t + a	
Genoese_Ligurian		head	1256		tˈest+a	83	t ˈe s t + a	
Stella_Ligurian		head	1256		tˈɛːst+a	83	t ˈɛː s t + a	
Venice_Venetian		head	1256		tˈɛst+a	83	t ˈɛ s t + a	
Primiero_Venetian		head	1256		tˈɛst+a	83	t ˈɛ s t + a	
Bellunese_Venetian		head	1256		tˈɛst+a	83	t ˈɛ s t + a	
Standard_Italian		head	1256		tˈɛst+a	83	t ˈɛ s t + a	
Grosseto_Italian		head	1256		tˈɛst+a	83	t ˈɛ s t + a	
Neapolitan		head	1256		kˈap+ə	82	k ˈa p + ə	
Logudorese		head	1256		kˈoŋk+a	84	k ˈo ŋ k + a	
Campidanese		head	1256		kˈɔŋk+a	84	k ˈɔ ŋ k + a	
Palermitan_Sicilian		head	1256		tˈjɛst+a	83	t ˈj ˈɛ s t + a	
Messinese_Sicilian		head	1256		tˈɛst+a	83	t ˈɛ s t + a	
Catanian_Sicilian		head	1256		tˈɛst+a	83	t ˈɛ s t + a	
South-Eastern_Sicilian		head	1256		tˈɛst+a	83	t ˈɛ s t + a	
Central_Catalan		head	1256		kap	82	k a p	
North-Western_Catalan		head	1256		kap	82	k a p	
Minorcan_Catalan		head	1256		kap	82	k a p	
Castelló_de_la_Plana_Catalan		head	1256		kap	82	k a p	
Valencian_Catalan		head	1256		kap	82	k a p	
Manises_Catalan		head	1256		kap	82	k a p	
Castilian_Spanish		head	1256		kɑβˈeθ+a	82	k ɑ β ˈe θ + a	
Provençal_Occitan		head	1256		tˈɛst+o	83	t ˈɛ s t + o	
Dalmatian		head	1256		tˈjast+a	-338	t ˈj a s t + a	
Megleno_Romanian		kill	1417		nek	94	n e k	
Istro_Romanian		kill	1417		učˈid+e	95	u tʃ ˈi d + e	
Aromanian		kill	1417		vˈat+əm	96	v ˈa t + ə m	
Romanian		kill	1417		a+učˈid+e	95	a + u tʃ ˈi d + e	
Dalmatian		kill	1417		dram+ˈwor	97	d r a m + ˈw o r	
Friulian		kill	1417		kop+ˈaː	98	k o p + ˈaː	
Gardenese_Ladin		kill	1417		maʦ+ˈɛ	99	m a ts + ˈɛ	
Fassano_Ladin		kill	1417		maʦ+ˈɛr	99	m a ts + ˈɛ r	
Rumantsch_Grischun		kill	1417		məʦ+ˈar	99	m ə ts + ˈa r	
Sursilvan_Romansh		kill	1417		məʦ+ˈar	99	m ə ts + ˈa r	
Surmiran_Romansh		kill	1417		məʦ+ˈar	99	m ə ts + ˈa r	
Vallader_Romansh		kill	1417		kəp+ˈar	98	k ə p + ˈa r	
Lanzo_Torinese_Piemontese		kill	1417		mas+ˈe	99	m a s + ˈe	
Barbania_Piemontese		kill	1417		mas+ˈe	99	m a s + ˈe	
Carmagnola_Piemontese		kill	1417		mas+ˈe	99	m a s + ˈe	
Vercellese_Piemontese		kill	1417		mas+ˈɛ	99	m a s + ˈɛ	
Ravennate_Romagnol		kill	1417		a+kup+ˈea	98	a + k u p + ˈe a	
Ferrarese_Emiliano		kill	1417		maʦ+ˈar	99	m a ts + ˈa r	
Carpigiano_Emiliano		kill	1417		mas+ˈɛːr	99	m a s + ˈɛː r	
Reggiano_Emiliano		kill	1417		mas+ˈɛːr	99	m a s + ˈɛː r	
Rapallo_Ligurian		kill	1417		a+mːasː+ˈa	99	a + mː a sː + ˈa	
Genoese_Ligurian		kill	1417		mːasː+ˈaː	99	mː a sː + ˈaː	
Stella_Ligurian		kill	1417		maʦː+ˈɛ	99	m a tːs + ˈɛ	
Venice_Venetian		kill	1417		kop+ˈa+r	98	k o p + ˈa + r	
Primiero_Venetian		kill	1417		kop+ˈa+r	98	k o p + ˈa + r	
Bellunese_Venetian		kill	1417		kop+ˈa+r	98	k o p + ˈa + r	
Standard_Italian		kill	1417		učːˈid+e+re	95	u tːʃ ˈi d + e + r e	
Grosseto_Italian		kill	1417		a+mːaʦː+ˈa+re	99	a + mː a tːs + ˈa + r e	
Neapolitan		kill	1417		a+čːˈiɾ+ə+rə	95	a + tːʃ ˈi ɾ + ə + r ə	
Logudorese		kill	1417		bokː+ˈi+re	95	b o kː + ˈi + r e	
Campidanese		kill	1417		bočːˈir+i	95	b o tːʃ ˈi r + i	
Palermitan_Sicilian		kill	1417		a+mːaʦː+ˈa+ɾi	99	a + mː a tːs + ˈa + ɾ i	
Messinese_Sicilian		kill	1417		a+mːaʦː+ˈa+ɾɨ	99	a + mː a tːs + ˈa + ɾ ɨ	
Catanian_Sicilian		kill	1417		a+mːaʦː+ˈa+ɾi	99	a + mː a tːs + ˈa + ɾ i	
South-Eastern_Sicilian		kill	1417		a+mːaʦː+ˈa+ɾi	99	a + mː a tːs + ˈa + ɾ i	
Central_Catalan		kill	1417		mət+ˈa	99	m ə t + ˈa	
North-Western_Catalan		kill	1417		mat+ˈa	99	m a t + ˈa	
Minorcan_Catalan		kill	1417		mət+ˈa	99	m ə t + ˈa	
Castelló_de_la_Plana_Catalan		kill	1417		mat+ˈa+ɾ	99	m a t + ˈa + ɾ	
Valencian_Catalan		kill	1417		mat+ˈa+ɾ	99	m a t + ˈa + ɾ	
Manises_Catalan		kill	1417		mat+ˈa+ɾ	99	m a t + ˈa + ɾ	
Castilian_Spanish		kill	1417		mat+ˈa+ɾ	99	m a t + ˈa + ɾ	
Provençal_Occitan		kill	1417		tü+ˈa	100	t y + ˈa	
Romanian		kill	1417		a+omor+ˈɨ	-347	a + o m o r + ˈɨ	
Megleno_Romanian		lie	1411		zak	109	z a k	
Istro_Romanian		lie	1411		zač+ˈɒ	109	z a tʃ + ˈɒ	
Aromanian		lie	1411		ʣˈak+ŭ	109	dz ˈa k + u	
Romanian		lie	1411		a+stˈa#kulk+ˈat	110	a + s t ˈa _ k u l k + ˈa t	
